MR32 ASCII
Name	CRYE30_slow
Frequency	1500
Date	04-09-2015 11:22:48
"Time,s"	"RT TIB.ANT.,uV"	"RT MED. GASTRO,uV"	"RT LAT. GASTRO,uV"	"RT BICEPS FEM.,uV"	"RT VMO,uV"	"RT VLO,uV"	"RT RECTUS FEM.,uV"	"RT SOLEUS,uV"	"RT SEMITEND.,uV"	"Channel 12,uV"
0.0000	-4.11502	11.2372	-2.77738	0.324612	4.64829	4.99383	-82.9688	-5.95289	4.73635	-9648.42
0.0007	-1.35397	10.9389	-2.47622	1.84779	5.55431	4.99383	-129.048	-0.170083	5.62201	-10228.8
0.0013	-1.67256	7.88927	-5.22014	-1.19857	4.94373	-2.33183	-125.387	0.127562	3.50413	-9533.35
0.0020	-4.72563	6.06612	-8.56638	-4.56954	7.09061	-6.91294	-90.5956	-1.06302	2.88802	-9887.49
0.0027	-6.55748	8.18761	-9.50333	-5.7681	10.7541	-4.1684	-69.2347	8.67421	3.50413	-9830.28
0.0033	-6.2389	14.5852	-4.91898	-2.4221	18.3765	1.93975	-69.2347	25.1722	5.35246	-9792.88
0.0040	-4.40705	17.3365	1.50581	0.923895	24.4823	7.73837	-69.2347	20.2824	5.62201	-9816.22
0.0047	-2.89379	12.4637	-1.8739	-2.12246	24.4823	10.7924	-68.323	-1.06302	1.34774	-9815.9
0.0053	-2.28317	4.83964	-8.26522	-2.72175	25.9989	7.73837	-75.9498	-3.82686	-0.462083	-9807.27
0.0060	-1.67256	0.861853	-8.26522	0.0249701	26.6095	5.59226	-73.5185	4.1245	1.96385	-9793.2
0.0067	-1.96459	3.01649	-3.68087	-0.599283	20.8188	4.06522	-50.0157	3.18905	1.34774	-9913.7
0.0073	-5.01767	5.76779	-3.68087	-1.82282	14.3979	-2.64136	-6.68613	3.48669	-1.07819	-9651.29
0.0080	-6.84951	5.76779	-18.6386	-0.599283	11.6601	-9.36859	9.79764	15.0948	-0.770138	-9808.87
0.0087	-7.46013	3.91149	-32.0905	-0.599283	9.53293	-16.3847	-35.066	12.0333	-1.38625	-10473
0.0093	-8.68136	1.79	-19.8767	-1.82282	7.99663	-24.3088	-55.5007	-11.7357	-2.31041	-6203.53
0.0100	-7.46013	3.61315	-4.01549	-0.274672	12.5661	-27.6724	-40.8548	-16.3279	-0.462083	-163.007
0.0107	-5.33625	3.91149	-5.82246	0.0249701	14.713	-31.944	-71.3766	-11.1404	-0.462083	109.63
0.0113	-4.40705	-0.0331482	-11.6449	-2.4221	10.7541	-40.4871	-96.3989	-24.2793	-2.61847	-281.267
0.0120	-0.743358	-1.88945	-11.0091	-1.49821	11.345	-42.0142	-49.104	-34.3567	0.462083	72.8737
0.0127	2.92034	-2.18778	-6.75941	1.24851	14.1024	-33.7806	22.316	-34.6543	3.81218	15.6615
0.0133	3.82298	-5.53575	-5.22014	-0.599283	11.345	-22.7818	50.6959	-32.4858	1.34774	-21.4146
0.0140	1.99114	-7.06057	-7.66289	-3.346	8.60721	-13.3306	20.782	-29.1692	0.462083	2.23735
0.0147	1.6991	-4.30927	-9.50333	-4.24492	6.77547	-3.56997	-16.7443	-38.6088	1.6558	-0.639243
0.0153	2.30972	-1.88945	-9.80449	-4.24492	5.25887	8.95587	-25.2973	-55.9997	1.34774	-0.639243
0.0160	2.30972	1.16019	-11.0091	-2.12246	5.55431	23.6072	-10.0292	-63.3133	1.34774	-0.639243
0.0167	1.6991	5.43631	-14.3888	0.0249701	5.86945	28.1677	7.35185	-47.1554	0.770138	-0.319622
0.0173	-1.96459	5.13797	-17.4339	-1.19857	3.72257	22.9881	18.6546	-5.3576	-3.19607	-0.319622
0.0180	-2.89379	8.48594	-11.3103	3.37097	6.48003	25.1342	65.0378	47.1554	-1.6943	-0.319622
0.0187	-2.89379	12.4637	-4.61781	7.96547	10.1435	22.369	114.779	81.0019	2.57996	-0.319622
0.0193	-7.77871	7.59094	-7.66289	3.07133	5.25887	10.4829	128.209	82.5326	-0.770138	-0.319622
0.0200	-9.90259	6.36446	-9.20216	0.324612	3.42713	10.1734	118.44	70.6268	-2.00236	-0.639243
0.0207	-8.99994	13.6902	-3.68087	3.07133	7.99663	15.3529	63.1998	55.9997	2.88802	-0.319622
0.0213	-12.9557	16.7398	-3.68087	0.923895	6.48003	14.445	4.00878	21.8131	1.34774	-0.319622
0.0220	-17.23	14.5852	-7.66289	-3.94528	1.59539	14.1354	7.35185	-12.6712	-2.88802	-0.319622
0.0227	-15.3981	16.1432	-5.22014	-1.82282	4.33315	19.6245	31.1585	-6.25054	0.154028	0
0.0233	-13.5663	18.2647	-2.77738	2.47204	7.38605	19.6245	29.9429	15.0948	2.88802	-0.319622
0.0240	-15.1061	14.2869	-6.75941	0.324612	2.81655	5.59226	-0.274971	17.561	-2.31041	-0.319622
0.0247	-17.8406	10.3422	-8.26522	-2.12246	0.374227	-5.69544	-85.1106	18.7516	-5.66052	0
0.0253	-21.1857	8.18761	-6.75941	-1.82282	1.59539	-7.22248	-185.2	22.7486	-6.58468	-0.319622
0.0260	-22.4069	6.66279	-6.45825	-1.19857	2.50141	-10.2766	-217.56	23.3438	-6.58468	0
0.0267	-21.7963	7.59094	-5.22014	-1.82282	5.25887	-16.3847	-174.216	23.3438	-2.88802	0
0.0273	-22.7255	6.06612	-4.61781	-5.46846	5.86945	-20.9658	-90.2917	19.6871	-0.770138	0
0.0280	-23.9467	3.01649	-3.07854	-7.31625	6.16489	-20.9658	-26.8169	15.3925	0.154028	0
0.0287	-23.0175	3.01649	-2.47622	-6.09271	7.09061	-18.5102	-28.047	14.2019	1.34774	0
0.0293	-21.1857	3.01649	-4.61781	-5.46846	6.16489	-16.3847	-53.9811	12.0333	-0.154028	0
0.0300	-17.8406	2.08834	-4.91898	-4.56954	5.86945	-14.8577	-17.0482	9.60967	-1.07819	0
0.0307	-14.4955	2.08834	-4.91898	-3.94528	5.86945	-20.9658	105.632	10.205	-2.31041	0
0.0313	-11.4424	3.31482	-6.75941	-3.94528	6.48003	-32.2535	232.278	9.90731	-4.73635	-0.319622
0.0320	-7.77871	4.20982	-8.86754	-4.56954	9.53293	-38.9601	303.076	8.07893	-5.35246	-0.319622
0.0327	-3.18582	6.06612	-9.50333	-4.86918	13.4919	-39.5792	328.706	9.60967	-2.88802	0
0.0333	-1.06194	7.88927	-8.86754	-2.4221	18.0614	-36.8346	309.183	13.8617	-0.770138	0
0.0340	-5.33625	6.96112	-8.26522	1.54815	23.2611	-34.6885	235.331	13.2664	-2.61847	-0.319622
