MR32 ASCII
Name	USMC30_fast
Frequency	1500
Date	04-09-2015 14:23:12
"Time,s"	"RT TIB.ANT.,uV"	"RT MED. GASTRO,uV"	"RT LAT. GASTRO,uV"	"RT BICEPS FEM.,uV"	"RT VMO,uV"	"RT VLO,uV"	"RT RECTUS FEM.,uV"	"RT SOLEUS,uV"	"RT SEMITEND.,uV"	"Channel 12,uV"
0.0000	-2.03244	-17.9289	3.4637	113.146	-22.0962	6.72359	-2.17177	-38.6347	-28.8484	-7496.63
0.0007	7.71738	-0.509825	54.4004	116.191	-19.9789	8.24348	-0.65153	-17.597	-69.7494	-10557.1
0.0013	11.3993	25.1089	37.6117	68.8743	-20.2718	8.24348	-1.55972	14.7461	-69.7494	-9641.74
0.0020	8.04139	22.3898	-35.0037	21.8924	-19.0555	9.48	-2.48766	27.2802	-66.0559	-9741.3
0.0027	-0.500746	11.6835	-58.1901	13.9454	-19.0555	7.93435	-4.61994	11.4036	-30.3647	-9895.95
0.0033	0.706936	27.2332	-45.68	14.8588	-18.7401	7.93435	-5.84403	-80.4644	99.0255	-9786.73
0.0040	9.24907	45.8843	-41.1161	-29.3827	-16.3075	11.6181	-3.0997	-223.894	188.137	-9813.79
0.0047	8.04139	26.9358	-58.8013	-90.7058	-17.8391	10.6908	-1.55972	-206.494	138.682	-9816.69
0.0053	6.5097	-12.4057	-67.0327	-81.8758	-19.9789	9.48	-3.71175	61.147	55.0919	-9817.01
0.0060	11.3993	-36.2401	-31.051	-44.3329	-18.4473	11.309	-4.91609	264.397	31.881	-9788.34
0.0067	12.9016	-54.2114	22.6567	-36.9948	-16.9157	11.9015	-4.61994	243.949	43.1949	-9862.44
0.0073	13.8442	-54.8487	111.776	-30.6006	-14.1677	13.138	-5.52814	139.891	38.6071	-9837.31
0.0080	6.80426	-15.1673	175.263	-18.9998	-12.3432	14.6579	-5.52814	44.9755	9.01999	-9540.26
0.0087	-9.98547	8.32715	104.155	-12.9101	-14.483	12.5198	-6.45607	37.6516	-7.46482	-10446.9
0.0093	-17.6145	-18.5237	-21.5564	-4.96309	-14.483	11.9015	-5.84403	84.0034	5.94853	-8836.28
0.0100	-24.3304	-24.6416	-80.154	-3.13619	-12.3432	13.4472	-3.39586	86.4611	21.8113	-2314.26
0.0107	-35.6119	0.382369	-46.2913	2.34453	-12.0279	13.4472	-3.39586	-45.6637	14.502	107.932
0.0113	-37.7327	1.91184	45.2726	30.7529	-9.91064	13.7305	-3.39586	-165.008	-61.507	-174.303
0.0120	-37.7327	-8.752	91.0341	43.5717	-8.67181	11.9015	-4.0079	-123.818	-181.139	-74.425
0.0127	-37.1436	-0.509825	67.2365	20.6745	-8.67181	7.65098	-6.45607	-56.969	-249.488	79.9022
