MR32 ASCII
Name	KneeFJC2
Frequency	1500
Date	09-09-2015 09:14:37
"Time,s"	"RT TIB.ANT.,uV"	"RT MED. GASTRO,uV"	"RT LAT. GASTRO,uV"	"RT BICEPS FEM.,uV"	"RT VMO,uV"	"RT VLO,uV"	"RT RECTUS FEM.,uV"	"RT SOLEUS,uV"	"RT SEMITEND.,uV"	"Channel 12,uV"
0.0000	5.75636	25.9115	59.9072	5.17117	7.48507	13.809	0.660232	17.4713	3.19402	-8693.52
0.0007	-0.659582	17.6686	48.3097	2.42266	6.9024	-5.42005	0.972009	6.48697	2.27747	-10460.8
0.0013	-3.71765	20.7234	29.994	-0.935062	4.12351	-15.4661	-3.92471	7.70976	0.451328	-9547.33
0.0020	6.65579	39.3425	43.1171	1.81345	2.28586	-11.2198	3.4112	35.1706	1.36093	-9828.17
0.0027	16.7294	47.5781	54.7146	3.94804	2.01694	-13.3602	12.251	61.1185	1.97196	-9865.57
0.0033	9.11423	32.0138	23.5891	0.288075	2.59961	-19.1255	8.60136	37.927	0.756843	-9788.19
0.0040	1.49905	15.84	-26.7613	-0.628097	4.12351	-9.07944	4.62163	0.393778	0.756843	-9817.53
0.0047	2.09867	15.84	-60.3315	1.81345	4.751	1.89874	5.53862	-2.05179	1.05541	-9816.88
0.0053	5.45654	14.621	-74.98	3.33883	4.12351	3.76296	8.60136	19.005	0.756843	-9815.27
0.0060	6.9556	3.02579	-72.2322	3.94804	4.43726	4.34985	3.70464	30.9012	1.36093	-9787.54
0.0067	4.19734	1.49475	-42.3291	2.42266	6.58865	11.3925	-6.36391	34.2587	2.27747	-9894.59
0.0073	-0.059962	4.54956	-7.23332	-1.85123	6.27491	20.5409	-11.8475	45.243	1.36093	-9754.97
0.0080	-6.17609	2.72103	0.0909216	-2.15348	4.43726	29.3787	-17.0377	73.3256	1.36093	-9628.58
0.0087	-4.31727	-3.07658	-17.9116	2.72962	4.43726	45.846	-19.1834	127.335	3.80505	-10565.3
0.0093	0.539658	-13.7575	-35.0048	1.81345	-0.134462	57.4456	-19.7886	146.257	3.19402	-7670.43
0.0100	-3.41784	-14.6791	-38.9751	-2.7674	-6.23009	50.7482	-25.584	78.5069	-0.77073	-1119.17
0.0107	-7.97495	-12.8433	-25.549	-3.37661	-5.64742	33.6595	-33.5251	-2.36267	-2.60382	108.338
0.0113	-3.71765	-20.7814	5.58663	-0.935062	-11.4293	21.4385	-32.0029	-20.9739	-2.2983	-270.201
