MR32 ASCII
Name	SORD15_fast
Frequency	1500
Date	09-09-2015 13:08:53
"Time,s"	"RT TIB.ANT.,uV"	"RT MED. GASTRO,uV"	"RT LAT. GASTRO,uV"	"RT BICEPS FEM.,uV"	"RT VMO,uV"	"RT VLO,uV"	"RT RECTUS FEM.,uV"	"RT SOLEUS,uV"	"RT SEMITEND.,uV"	"Channel 12,uV"
0.0000	50.599	-12.1424	0.0528795	6.61198	-22.6273	-78.8866	-3.01188	71.8006	2.97287	-10077.7
0.0007	49.4041	-35.657	8.88376	10.5747	-22.0054	-79.7937	0.0362877	55.3393	1.15758	-10057.7
0.0013	21.0396	-24.6517	14.9913	8.12583	-23.8392	-80.7008	-9.72511	22.3604	-0.368321	-9565.18
0.0020	-14.0784	0.0733683	16.2076	-1.93684	-24.7641	-75.8413	-20.1034	-10.8993	-0.973419	-9908.54
0.0027	-20.4682	12.5827	14.9913	-0.712402	-24.4611	-70.6578	-19.795	-48.4289	-0.684024	-9812.99
0.0033	-10.7016	18.9657	11.0254	8.74918	-24.1422	-60.2583	-8.81792	-95.1161	0.841876	-9799.52
0.0040	-5.81836	22.9643	5.52591	12.4002	-26.2789	-35.5395	7.36641	-122.252	-0.368321	-9817.69
0.0047	-5.81836	22.6341	0.660994	10.5747	-34.22	-0.161985	15.6037	-110.679	-6.78762	-9817.69
0.0053	-4.93522	22.6341	-2.69686	19.7246	-41.5392	26.4035	7.36641	-67.6431	-10.4445	-9802.65
0.0060	1.50654	22.3406	-1.48063	42.3211	-38.1906	30.0644	-3.01188	-9.0453	-6.18252	-9805.16
0.0067	4.51962	17.7551	0.660994	28.2734	-32.3862	21.8355	-3.62877	47.0805	-3.13073	-9915.44
0.0073	5.14302	14.0867	1.26911	-5.89958	-29.3406	16.9436	-2.10469	75.1715	-3.42012	-9592.13
0.0080	9.14314	13.1696	4.9178	-2.84961	-24.1422	13.2828	-4.22752	72.1377	-3.13073	-9967.13
0.0087	12.1562	8.91424	4.30968	14.5374	-21.3995	1.97621	-6.98539	71.5197	-3.42012	-10265.4
0.0093	14.2862	5.5393	-2.69686	18.5002	-20.4905	-0.74513	-7.58414	83.0932	-3.73582	-5194.25
0.0100	12.4679	0.0733683	-4.83848	15.7619	-18.6568	8.39081	-5.15286	87.981	-4.02522	108.396
0.0107	2.38968	-9.39114	-1.7979	11.4875	-18.0508	-3.2073	-3.62877	86.1832	-4.94602	108.396
0.0113	-3.06503	-17.0214	-0.555235	4.78645	-16.823	-28.5417	-4.53597	57.4742	-4.94602	-249.687
0.0120	3.01308	-24.3583	-0.872512	-6.21125	-15.2922	-36.479	-3.32033	1.01128	-4.02522	93.6719
0.0127	8.51975	-28.3202	-0.555235	-13.224	-15.2922	-27.9262	-0.580604	-27.3606	-4.94602	-2.19299
0.0133	3.94818	-36.8676	0.951832	1.11313	-14.3832	-11.7601	1.25193	-3.25856	-5.26172	-15.9775
0.0140	0.259748	-41.4531	0.343717	13.0236	-12.8524	4.43838	1.25193	36.125	-3.13073	1.8797
0.0147	6.38981	-1.46737	-3.62225	-14.7601	-10.7157	8.71478	-1.17935	48.3165	-1.60483	-0.626568
0.0153	12.7796	44.6079	-3.91309	-33.3716	-6.13919	8.39081	-1.4878	45.2827	0.552481	-0.939852
0.0160	9.40289	42.7737	-1.18979	-13.5356	-3.09351	7.15973	-2.10469	36.4059	2.07838	-0.626568
0.0167	6.07811	34.2263	-1.18979	-3.47296	-1.25973	5.63707	-3.01188	6.18002	0.236778	-0.313284
0.0173	8.20805	33.3092	-3.30497	-9.86231	1.78595	7.15973	0.653179	-13.6522	-1.60483	-0.313284
0.0180	7.58465	21.1301	-6.66282	-15.0495	2.08892	7.4837	3.08446	-2.97765	-3.73582	0
0.0187	6.38981	9.83135	-2.40602	-12.9345	2.71081	16.9436	0.961625	2.24728	-4.02522	-0.313284
0.0193	7.27295	9.50119	4.01885	-7.7251	2.40784	31.8786	-3.32033	-3.25856	-0.684024	-0.939852
0.0200	5.14302	11.0419	0.343717	-8.03678	-4.62433	29.1573	-9.12636	4.66311	-0.0789258	-0.939852
0.0207	5.14302	9.83135	0.0528795	-7.43569	-7.67	22.7427	-10.6504	17.4726	-1.60483	0
