MR32 ASCII
Name	TBAS30_fast
Frequency	1500
Date	26-08-2015 10:44:17
"Time,s"	"RT TIB.ANT.,uV"	"RT MED. GASTRO,uV"	"RT LAT. GASTRO,uV"	"RT BICEPS FEM.,uV"	"RT VMO,uV"	"RT VLO,uV"	"RT RECTUS FEM.,uV"	"RT SOLEUS,uV"	"RT SEMITEND.,uV"	"Channel 12,uV"
0.0000	-36.7198	5.52661	30.693	184.283	69.2724	7.13596	-2.31113	-70.1022	-8.81198	-5635.8
0.0007	-31.1956	-4.56267	25.4967	133.631	59.199	2.56008	-5.05224	-49.686	-15.1803	-10361.8
0.0013	-29.0292	-39.9715	19.0879	115.307	61.6338	-2.62055	0.752461	7.99469	-17.9202	-9888.42
0.0020	-27.1878	28.9826	12.3673	90.2401	72.6381	-7.51897	4.70288	35.7449	-18.2904	-9615.2
0.0027	-27.5128	69.2754	5.68132	57.6534	86.674	-11.47	1.66616	2.77502	-17.9202	-9912.77
0.0033	-27.5128	18.3149	0.484991	36.5628	115.963	-10.8652	-1.39743	-42.6824	-17.0315	-9797.66
0.0040	-20.4721	-14.6519	3.53351	41.749	139.476	-4.45494	2.57987	-60.9843	-13.1069	-9803.04
0.0047	-11.6984	-19.5359	3.84529	32.3274	132.434	0.42332	5.61658	-67.9879	-12.7366	-9815.37
0.0053	-7.04067	-37.8509	-1.66283	-38.2051	106.51	13.5462	3.19796	-81.1362	-14.8841	-9815.68
0.0060	-0.324954	-64.7128	-0.138569	-149.622	79.6561	40.6992	-1.98865	-80.8059	-9.40438	-9795.13
0.0067	10.9401	-80.5857	3.53351	-256.977	59.199	54.7494	-11.4482	-63.0986	-6.36832	-9819.16
0.0073	19.8222	-83.9274	-4.71134	-315.927	37.8348	44.6703	-17.8709	-53.9807	-8.81198	-9901.38
0.0080	19.4973	-96.7157	-15.6929	-302.529	11.6011	33.0794	-16.0435	-73.8023	-9.70058	-9546.58
