MR32 ASCII
Name	TYR15_fast
Frequency	1500
Date	28-08-2015 09:30:00
"Time,s"	"RT TIB.ANT.,uV"	"RT MED. GASTRO,uV"	"RT LAT. GASTRO,uV"	"RT BICEPS FEM.,uV"	"RT VMO,uV"	"RT VLO,uV"	"RT RECTUS FEM.,uV"	"RT SOLEUS,uV"	"RT SEMITEND.,uV"	"Channel 12,uV"
0.0000	5.41413	229.314	8.98689	11.9828	1.81108	4.26041	-2.22877	10.8095	6.90142	-7839.35
0.0007	5.13409	277.54	11.1104	33.9737	0.590126	3.33805	-1.3071	-38.0363	7.52883	-10543.5
0.0013	-1.02682	243.36	-5.64998	68.1269	-1.85178	1.5153	-2.83204	-84.6877	6.00514	-9606.2
0.0020	-9.52141	180.184	2.27516	111.166	-4.59892	-0.922357	-4.05535	-138.979	4.39182	-9764.84
0.0027	-16.5224	191.457	14.7885	128.579	-6.12511	-2.15217	0.217849	-146.944	1.97184	-9887.75
0.0033	-20.2563	121.589	-1.09966	123.059	-4.90415	-1.22981	3.26774	-55.6728	-0.448144	-9786.07
0.0040	-21.0965	-101.515	-11.1483	128.849	-4.29368	-1.53726	-1.60873	32.8348	-0.717031	-9813.1
0.0047	-15.589	-273.923	-4.13321	138.318	-4.90415	-3.07452	-6.18357	87.451	-1.34443	-9815.03
0.0053	-5.60083	-278.504	6.56005	132.215	-4.29368	-1.84471	-4.65862	116.71	-2.24072	-9815.36
0.0060	-0.65343	-278.806	18.1254	86.4376	-2.76749	-0.307452	-2.83204	78.267	-8.694	-9786.07
0.0067	-1.5869	-269.643	24.8372	-40.2119	-0.936063	1.20785	-2.22877	-11.7848	-19.091	-9870.06
0.0073	-3.08046	-82.8882	23.3204	-129.297	1.50584	3.95296	-2.22877	-81.0304	-17.8362	-9816
0.0080	-3.45384	28.5135	4.702	-69.204	2.42155	6.08316	-3.75371	-88.345	-5.28811	-9554.4
0.0087	-1.86694	-100.852	-26.7331	-7.22558	2.72679	6.69807	-4.65862	-62.4186	1.97184	-10490.1
0.0093	-2.80041	-190.914	-25.1784	-3.59035	3.6425	6.69807	-3.13368	11.4597	3.49553	-8546.61
