MR32 ASCII
Name	CORE30_fast
Frequency	1500
Date	27-08-2015 11:25:00
"Time,s"	"RT TIB.ANT.,uV"	"RT MED. GASTRO,uV"	"RT LAT. GASTRO,uV"	"RT BICEPS FEM.,uV"	"RT VMO,uV"	"RT VLO,uV"	"RT RECTUS FEM.,uV"	"RT SOLEUS,uV"	"RT SEMITEND.,uV"	"Channel 12,uV"
0.0000	8.29628	-76.9199	97.0563	-9.66189	0.207365	1.69557	0.276415	2.92509	2.20911	-10100.4
0.0007	20.2703	-65.9203	79.344	-8.76094	-1.30344	0.476283	0.276415	31.91	3.1756	-10047.2
0.0013	38.5734	-99.5343	17.7123	-5.40569	-1.92553	0.781104	1.50772	57.5563	4.07305	-9568.62
0.0020	53.7975	-135.225	-27.2011	-3.8834	-2.22177	1.08592	2.41235	60.3041	4.69436	-9909.6
0.0027	39.7708	-110.457	-22.3211	-5.71636	-3.1401	-0.133359	1.20617	67.0111	3.72788	-9812.31
0.0033	12.3161	-93.6884	2.43996	-3.8834	-3.1401	-0.133359	0.879501	38.0261	3.1756	-9800.42
0.0040	8.6384	-96.7652	13.7361	-0.21747	-3.43633	-0.133359	0.577958	-9.27755	2.83043	-9817.63
0.0047	13.8556	-76.9199	38.4972	0.403873	-3.43633	0.171462	0.879501	16.9596	3.45174	-9817.63
0.0053	7.44099	-25.922	46.0882	0.403873	-2.518	1.08592	1.80926	36.4897	4.34919	-9802.93
0.0060	8.6384	19.8453	-10.3924	-1.11842	-3.43633	-0.133359	0.879501	-15.6891	3.1756	-9806.68
0.0067	23.6059	11.6149	-60.0954	-5.09501	-4.05843	-1.35264	-0.326672	-9.60256	1.65683	-9915.54
0.0073	27.8823	-27.7681	-67.4153	-6.92798	-3.76219	-0.743001	-0.628215	30.4032	0.690348	-9589.58
0.0080	10.1779	-5.84591	-93.0801	-6.30663	-3.43633	-0.133359	-0.929758	-42.2513	1.03552	-9977.48
0.0087	-11.5464	56.1515	-104.376	-4.78434	-2.22177	1.08592	0.577958	-131.038	2.83043	-10250.3
