MR32 ASCII
Name	TYR30_slow
Frequency	1500
Date	07-09-2015 13:14:05
"Time,s"	"RT TIB.ANT.,uV"	"RT MED. GASTRO,uV"	"RT LAT. GASTRO,uV"	"RT BICEPS FEM.,uV"	"RT VMO,uV"	"RT VLO,uV"	"RT RECTUS FEM.,uV"	"RT SOLEUS,uV"	"RT SEMITEND.,uV"	"Channel 12,uV"
0.0000	-16.2035	91.634	86.6141	139.821	26.6798	-0.282339	13.2196	69.5824	18.0677	-7476.59
0.0007	-11.9528	137.103	91.1961	153.844	24.8583	-0.590346	18.7231	124.816	12.5829	-10559.3
0.0013	-4.32337	164.566	93.9452	161.185	17.8223	0.333674	20.5452	170.89	7.39584	-9646
0.0020	15.5133	123.372	65.8849	194.149	5.32168	4.90244	15.9713	215.745	1.58837	-9741.71
0.0027	32.0074	62.642	30.7779	253.36	-6.28601	11.9353	8.34822	179.145	0.372274	-9898.32
0.0033	28.0474	98.3431	39.0253	209.385	-16.3579	19.2504	2.54723	-35.1057	-0.223364	-9789.08
0.0040	12.1708	109.328	58.5538	19.2868	-26.1084	21.0728	-1.72914	-209.376	-5.73302	-9815.5
0.0047	7.59314	83.3953	48.1892	-89.3702	-32.823	16.504	-2.6402	-172.108	-8.16521	-9818.72
0.0053	15.2226	87.3582	8.81625	-73.1997	-37.716	5.21045	-2.34271	-104.688	-5.73302	-9819.37
0.0060	16.7485	85.2203	-33.3058	-111.946	-42.5913	-6.08313	-3.55125	-110.781	-2.35773	-9790.37
0.0067	10.3543	74.5308	-52.8343	-154.675	-45.0378	-3.95275	2.54723	-115.066	4.04538	-9863.52
0.0073	1.48956	66.605	-1.86437	-130.264	-45.9486	8.26485	18.1095	-88.806	4.96365	-9840.64
0.0080	-7.95645	73.3141	95.4936	-173.304	-34.9659	17.428	28.4844	-56.7667	-1.7621	-9541.59
0.0087	-11.6259	88.262	94.5772	-304.503	-14.2149	18.6344	23.9105	-42.7322	-4.49211	-10446.2
0.0093	-10.7176	89.4961	13.6826	-317.626	-2.62512	16.504	14.4467	-45.1696	0.372274	-8854.22
0.0100	-12.2435	97.1265	-21.3928	-170.257	-5.66098	15.2977	7.41858	-50.3588	6.47757	-2336.98
0.0107	-10.1	91.3211	-26.6068	-62.8119	-11.4648	20.1744	3.45828	-54.0148	9.23239	106.666
0.0113	-6.13991	83.3953	-38.8041	-49.0999	-13.0006	25.3592	5.89396	-51.5775	9.82803	-172.405
0.0120	-7.95645	60.1913	-60.1654	-36.5652	-15.1257	23.5368	6.8236	-41.8281	8.93457	-75.7294
0.0127	-15.9129	39.7509	-62.9145	-10.9419	-21.5367	18.0441	2.84472	-28.6978	6.47757	80.241
0.0133	-28.7377	58.3663	-4.32913	9.5222	-24.894	16.196	2.23115	-19.2236	6.47757	-29.325
0.0140	-35.1319	73.9225	38.7093	27.5278	-24.2868	19.8664	1.02261	-12.8157	5.88193	-2.57802
0.0147	-24.7413	64.1542	40.2261	11.946	-26.1084	24.1272	-6.61908	-1.21867	1.58837	0
0.0153	-8.28343	38.8297	34.4434	-37.1885	-24.2868	27.4896	-7.53014	12.1867	-1.14164	-0.644506
0.0160	2.72481	44.0267	-51.0015	-69.5294	-22.4475	30.544	-0.204522	25.946	-0.223364	-0.644506
0.0167	4.832	83.3953	-114.169	-78.082	-28.5549	25.6672	1.02261	31.1352	-0.843821	-0.644506
0.0173	-7.04818	89.7916	-30.8727	-85.1111	-32.2158	9.18887	-2.6402	24.0983	-1.46428	-0.644506
0.0180	-17.7294	109.624	27.4283	-105.229	-25.5012	-2.10471	-0.818089	49.7298	4.64102	-0.322253
0.0187	-18.3471	126.727	9.73264	-102.493	-18.1794	-1.4887	-1.11558	94.3097	10.4485	-0.644506
0.0193	-19.5823	33.6501	0.252796	-43.2827	-16.6615	1.25769	-9.96581	91.2434	8.93457	-1.61126
