MR32 ASCII
Name	KneeFJC2
Frequency	1500
Date	16-09-2015 09:46:55
"Time,s"	"RT TIB.ANT.,uV"	"RT MED. GASTRO,uV"	"RT LAT. GASTRO,uV"	"RT BICEPS FEM.,uV"	"RT VMO,uV"	"RT VLO,uV"	"RT RECTUS FEM.,uV"	"RT SOLEUS,uV"	"RT SEMITEND.,uV"	"Channel 12,uV"
0.0000	3.05946	3.01897	-64.3015	-0.915852	-0.636898	-0.920677	-2.76519	5.4022	-1.19281	-6285.35
0.0007	-1.22378	5.76713	-28.6021	0.619168	1.83108	1.24562	0.884861	7.52666	0.633678	-10476.2
0.0013	-4.89514	6.99076	0.386155	1.22544	2.46798	1.84135	3.37353	13.6269	1.24251	-9794.9
0.0020	-5.77898	9.12711	33.955	0.619168	1.51263	0	4.25839	23.3994	0.633678	-9658.06
0.0027	-7.00277	10.9626	62.0378	-0.915852	-0.955347	-3.03282	0.608342	30.1066	-0.583978	-9912.88
0.0033	-4.5552	10.6516	65.3934	-1.21254	-1.19418	-2.43709	-0.331823	37.1325	0.0248501	-9793.94
0.0040	0.951832	8.82621	53.4892	-0.296684	0.318449	0	2.76519	45.3724	2.16196	-9808.97
0.0047	6.11892	7.60258	20.2265	0.619168	0	0.649889	2.43337	47.8155	2.16196	-9817.28
0.0053	10.0622	0.581728	-25.2466	0.309584	-1.51263	-0.595732	-0.331823	51.1691	0.633678	-9818.24
0.0060	11.0141	-10.1	-49.348	-0.915852	-3.66216	-4.54923	-4.25839	64.9022	-2.11226	-9794.58
0.0067	11.8979	-10.1	-78.0433	-1.21254	-3.34372	-4.27844	-3.98187	66.7384	-2.72109	-9835.19
0.0073	11.626	-2.46733	-102.757	-0.296684	-0.955347	-1.19146	-0.940165	18.5131	0.0248501	-9887.94
0.0080	5.23508	2.41718	-71.0259	-0.296684	0	-0.270787	-1.21668	-44.037	0.633678	-9533.69
0.0087	-2.44757	4.2426	-20.666	-1.21254	-0.318449	-0.270787	-3.37353	-55.9492	-3.64054	-10252.7
0.0093	-9.72229	2.41718	-3.27566	-1.8317	-0.318449	-1.19146	-4.59022	-36.7228	-6.07586	-9614.9
0.0100	-15.5693	0.280834	-3.27566	-0.915852	1.19418	-0.595732	-4.59022	-22.6862	-3.01929	-3529.05
0.0107	-15.8412	0.581728	-2.66314	0.619168	3.02527	0.920677	-2.15685	-11.6997	0.335477	108.704
0.0113	-10.3342	1.49444	-1.13183	2.14129	3.02527	1.84135	0.276519	-3.76333	1.24251	-21.1014
0.0120	-6.39087	0.581728	1.91746	1.8317	1.19418	0.920677	-0.331823	0.51594	0.633678	-158.261
0.0127	-7.27472	-2.77825	5.27302	-0.606268	-1.51263	-2.43709	-4.25839	2.65557	-0.88218	96.555
0.0133	-5.50703	-3.69096	10.1599	-1.52212	-0.955347	-2.43709	-4.86674	4.78003	-1.19281	-22.3803
0.0140	-0.883844	-0.330983	10.4661	-0.296684	0.636898	0	-0.940165	6.61617	0.0248501	-7.35353
0.0147	2.44757	3.01897	2.52998	0.619168	0	0.324945	1.82503	4.78003	1.24251	0.639437
