MR32 ASCII
Name	KneeFJC2
Frequency	1500
Date	10-09-2015 09:10:35
"Time,s"	"RT TIB.ANT.,uV"	"RT MED. GASTRO,uV"	"RT LAT. GASTRO,uV"	"RT BICEPS FEM.,uV"	"RT VMO,uV"	"RT VLO,uV"	"RT RECTUS FEM.,uV"	"RT SOLEUS,uV"	"RT SEMITEND.,uV"	"Channel 12,uV"
0.0000	-40.2964	7.73179	8.17916	-36.6782	33.8992	-72.758	-9.13726	-6.52341	-13.1603	-5822.95
0.0007	-52.8302	6.50873	8.47871	-56.514	50.0757	-83.4664	-7.62103	-0.117059	-4.61695	-10404.7
0.0013	-47.0124	1.62504	3.60117	-82.7622	44.8818	-92.5978	-10.9727	1.40471	3.01106	-9865.81
0.0020	-39.6975	-1.12043	-0.670743	-76.9625	35.4059	-96.265	-12.4989	-3.17125	-19.873	-9631.47
0.0027	-35.4197	0.102634	-0.670743	-36.9822	36.3178	-89.8474	-7.00257	-6.22544	-18.9576	-9917.88
0.0033	-18.3088	0.401985	-1.58894	-5.24776	27.4762	-80.716	1.84541	-2.25606	24.0724	-9800.71
0.0040	31.3987	-2.64283	-4.6431	10.9305	6.7402	-77.0487	9.47641	3.54371	53.0588	-9809.6
0.0047	82.09	-4.78105	-6.16693	13.676	4.28201	-74.0049	9.47641	1.40471	56.4151	-9820.4
0.0053	93.3832	-5.39686	-6.16693	0.551904	17.7228	-64.2134	-0.59851	-2.25606	57.0254	-9821.35
0.0060	81.4483	-4.78105	-5.24873	-15.3177	15.8989	-46.2072	-8.52877	1.71333	56.4151	-9799.76
0.0067	70.4973	-2.64283	-4.33704	-26.9123	1.54628	-30.6581	-10.9727	4.4589	58.8561	-9828.02
0.0073	73.8339	-1.72768	-4.6431	-39.4237	-14.313	-19.9865	-13.4166	4.15029	73.815	-9902.96
0.0080	83.5872	-3.55799	-5.55479	-51.9398	-35.6834	-2.56707	-14.0251	2.93713	56.4151	-9546.05
0.0087	107.115	-4.1738	-5.55479	-63.8384	-52.1771	13.6055	-11.2819	0.191552	-3.70159	-10176.4
0.0093	143.732	-1.72768	-3.11277	-71.1629	-54.9128	9.02141	-8.52877	-0.117059	-41.5445	-9842.31
0.0100	137.316	1.93295	0.240947	-59.8722	-53.089	14.1922	-6.09483	3.2351	-82.4387	-3990.46
0.0107	82.9883	4.37051	2.98904	-33.6287	-47.8951	78.2956	-6.09483	3.85232	-137.368	105.422
0.0113	42.9914	3.76326	4.81893	-16.2344	-37.5072	145.443	-11.2819	0.798133	-132.792	46.0426
0.0120	36.6175	1.31714	3.60117	-15.6217	-33.8596	155.491	-17.686	-1.94744	-98.9152	-187.346
0.0127	31.7409	1.62504	2.98904	-19.5879	-38.7363	144.819	-17.0775	-1.94744	-68.098	99.3884
0.0133	27.7626	3.76326	3.60117	-19.8966	-32.6305	165.283	-10.055	-1.03225	-19.2627	-18.7346
0.0140	21.0465	4.07116	2.68297	-11.6555	9.47593	193.044	-5.17711	-1.63883	13.9954	-9.84358
0.0147	-65.6206	1.93295	1.15915	-4.33104	55.5472	163.742	-6.09483	-5.00163	21.3183	1.58767
0.0153	-166.661	0.401985	-0.670743	-2.80629	61.653	85.0066	-4.56863	-10.1842	35.9721	-0.63507
0.0160	-115.97	1.31714	-0.97681	-2.19358	53.1286	4.14398	4.89781	-11.408	34.4465	-0.63507
0.0167	8.21327	1.93295	-1.28288	-9.82202	40.917	-47.4541	11.9104	-6.52341	10.0288	-0.317535
0.0173	56.124	0.102634	-3.11277	-20.2006	14.987	-81.3027	17.4067	-1.03225	16.1312	-0.317535
0.0180	33.837	-3.25864	-5.55479	-21.1173	-9.75346	-84.6766	30.534	0.798133	25.9031	-0.63507
0.0187	-10.9938	-6.91927	-7.69075	-17.7591	-32.0358	-34.9121	44.8783	2.31991	-25.9834	-0.63507
0.0193	-58.9046	-6.91927	-7.08513	-13.7929	-47.8951	-10.1949	47.3122	7.8217	-92.2025	-0.317535
0.0200	-80.8922	-3.86589	-3.7249	-7.38055	-42.7011	-52.0015	36.9381	8.11967	-95.864	0
0.0207	-95.8215	0.709888	0.853081	6.65559	-30.4895	-98.7221	26.5639	0.798133	-54.0545	-0.317535
0.0213	-136.417	2.2323	2.3769	28.0161	-26.5247	-125.566	18.3244	-5.31024	-12.8552	-0.317535
0.0220	-189.846	1.93295	2.3769	40.5322	-32.6305	-148.156	7.34173	-10.8014	15.521	-0.952605
0.0227	-231.041	5.90148	6.0432	43.5817	-46.666	-149.073	1.53618	-12.9298	30.785	-1.27014
0.0233	-176.115	7.73179	8.78478	43.2777	-55.23	-137.778	2.45389	-7.4386	30.1748	-0.317535
0.0240	-33.5803	2.8481	5.73713	37.478	-55.8247	-142.656	0.319206	-1.63883	3.92642	0.317535
0.0247	77.8122	-2.03558	0.853081	31.0703	-47.8951	-142.362	-6.09483	-3.17125	-30.8653	-0.317535
0.0253	96.121	-4.1738	-1.89501	24.0499	-18.0003	-128.317	-7.92029	-5.91682	-49.7828	0
