MR32 ASCII
Name	TBAS30_fast
Frequency	1500
Date	14-09-2015 11:34:37
"Time,s"	"RT TIB.ANT.,uV"	"RT MED. GASTRO,uV"	"RT LAT. GASTRO,uV"	"RT BICEPS FEM.,uV"	"RT VMO,uV"	"RT VLO,uV"	"RT RECTUS FEM.,uV"	"RT SOLEUS,uV"	"RT SEMITEND.,uV"	"Channel 12,uV"
0.0000	-32.5476	4.07657	0.802069	10.049	3.226	-5.92039	-7.6304	12.3065	-3.41922	-6934.74
0.0007	-2.32483	5.25424	2.03191	8.82259	3.53401	-5.61521	-3.66335	13.5323	-3.09776	-10539.9
0.0013	29.6803	6.16015	3.55584	9.73254	4.15003	-3.47899	-2.73328	13.5323	-2.19181	-9707.48
0.0020	38.5921	5.88838	3.23501	9.73254	3.226	-3.47899	-2.12588	11.7182	-1.89957	-9701.36
0.0027	50.1387	6.79428	2.62009	9.4556	3.226	-3.78417	-1.82219	10.4924	-0.964396	-9905.3
0.0033	59.903	8.33432	1.09616	8.82259	3.226	-4.08934	-1.82219	9.26667	-0.964396	-9788.86
0.0040	39.522	8.60609	1.09616	8.50608	3.226	-4.08934	-2.42958	8.97249	-0.672155	-9811.05
0.0047	44.4042	7.70018	2.62009	9.13909	3.226	-4.08934	-2.12588	11.424	0.847499	-9816.52
0.0053	103.3	5.88838	3.84993	8.22914	3.53401	-4.39451	-2.73328	14.1697	1.16896	-9817.81
0.0060	157.856	4.98247	8.12763	8.50608	5.05785	-3.78417	-2.42958	16.278	2.68862	-9791.11
0.0067	182.344	4.07657	9.65156	9.4556	4.45804	-3.47899	-2.12588	17.5037	3.91603	-9848.36
0.0073	198.773	4.98247	8.12763	10.049	1.70216	-2.86864	-2.42958	19.0236	4.20827	-9864.13
0.0080	187.768	7.42841	5.98878	9.73254	0.486332	-2.86864	-2.12588	20.2494	4.20827	-9530.24
0.0087	86.4835	9.24022	2.62009	7.31919	0.178322	-4.39451	-2.12588	19.661	3.01008	-10360.5
0.0093	-79.199	12.5921	2.326	7.59613	0.486332	-2.56347	-0.303698	20.2494	4.52974	-9235.27
0.0100	-179.941	15.038	2.326	9.4556	1.10235	-1.34277	1.23377	20.5436	6.34163	-2878.56
0.0107	-196.99	15.038	0.802069	8.22914	1.10235	-2.56347	0.303698	16.9154	6.04939	108.401
0.0113	-226.593	13.498	0.507977	6.68618	0.794342	-3.47899	-0.303698	12.9439	5.43568	-108.401
0.0120	-246.431	8.87786	1.09616	5.77622	-0.129689	-5.00486	-2.12588	8.67831	3.91603	-114.19
0.0127	-176.919	4.34834	6.28287	7.31919	0.178322	-4.08934	-1.82219	7.15838	4.82198	89.744
0.0133	-65.1726	2.8083	10.8814	8.22914	1.70216	-2.86864	0.607395	7.74674	6.04939	-27.0197
0.0140	-3.25476	1.9024	9.65156	6.09273	2.31818	-4.39451	-0.303698	3.18695	2.39638	-4.50329
0.0147	-6.587	2.17417	8.12763	3.63981	2.01017	-5.92039	-2.12588	-0.78448	-0.0584482	0.96499
0.0153	-24.0232	2.17417	5.98878	1.5034	1.41036	-7.44626	-3.96705	-2.30441	-1.5781	-0.643327
0.0160	-26.1155	2.53653	7.21862	1.81991	2.31818	-6.22556	-2.42958	-2.30441	-0.964396	-0.643327
0.0167	-28.5953	4.98247	10.8814	3.63981	4.45804	-3.17382	1.23377	-2.01023	1.78267	-0.321663
0.0173	-36.1898	5.52601	9.94565	3.04636	4.76605	-3.78417	-0.303698	-4.46173	1.46121	-0.643327
0.0180	-38.9796	5.88838	8.12763	2.41335	4.15003	-5.92039	-2.42958	-4.75591	2.39638	-0.643327
0.0187	-36.1898	5.25424	5.37386	0.276942	2.62619	-8.97213	-4.87814	-3.53016	8.50422	-0.643327
0.0193	-25.4956	4.62011	5.37386	-0.316505	1.70216	-8.97213	-5.78923	-1.42187	12.7709	-0.321663
0.0200	-8.44686	6.79428	10.2665	3.32331	2.9342	-5.00486	-1.82219	3.18695	14.9043	-0.321663
0.0207	2.55731	8.60609	12.6994	4.23326	3.226	-3.47899	0.607395	5.93263	16.7162	-0.321663
0.0213	6.81949	9.87435	10.2665	2.41335	2.62619	-4.39451	0	5.63845	16.1317	0
0.0220	5.88956	9.87435	5.98878	-0.0395632	1.10235	-6.53074	-2.42958	4.70688	14.9043	0
0.0227	1.93735	8.87786	4.17076	-1.22646	-0.729498	-8.66696	-4.57444	4.06949	15.8102	0
0.0233	5.57958	11.3238	8.42172	0.593448	2.01017	-5.31004	-0.607395	8.04092	17.0377	0
0.0240	23.6357	14.6756	9.94565	1.1869	5.05785	-3.17382	2.14486	11.424	17.9436	0
0.0247	49.8288	15.3098	6.89779	-0.949516	4.15003	-5.00486	0.303698	11.1298	15.8102	0
0.0253	64.1652	14.6756	4.17076	-0.949516	2.9342	-6.22556	-2.12588	11.1298	4.82198	0
0.0260	56.8807	13.2262	0.802069	-1.22646	0.794342	-8.05661	-4.27075	9.26667	-5.23112	0
0.0267	46.4965	13.7697	1.71108	1.5034	-0.421488	-5.00486	-2.42958	9.56085	1.46121	0
0.0273	46.4965	16.2157	7.83354	7.91263	0.486332	3.8452	3.05596	11.7182	5.43568	0
0.0280	56.2608	15.3098	9.65156	10.6425	-0.129689	7.5073	4.57444	9.26667	-7.07223	0
0.0287	60.5229	12.3203	7.21862	8.22914	-3.17737	6.2866	2.44856	3.77531	-11.0467	-0.321663
0.0293	26.968	9.87435	4.75894	3.63981	-5.60903	4.76072	-0.607395	-1.07866	-5.23112	-0.321663
