MR32 ASCII
Name	SORD30_slow
Frequency	1500
Date	16-09-2015 10:26:42
"Time,s"	"RT TIB.ANT.,uV"	"RT MED. GASTRO,uV"	"RT LAT. GASTRO,uV"	"RT BICEPS FEM.,uV"	"RT VMO,uV"	"RT VLO,uV"	"RT RECTUS FEM.,uV"	"RT SOLEUS,uV"	"RT SEMITEND.,uV"	"Channel 12,uV"
0.0000	-22.382	-3.87171	-4.30767	3.93939	-3.11778	-4.95536	-4.96025	-7.76673	-37.834	-9877.6
0.0007	-99.2996	-4.79629	-4.62675	3.93939	-3.74798	-6.78437	-5.56763	-7.46215	2.13579	-10141.9
0.0013	-84.6694	-3.87171	-3.98858	0.278074	-2.52076	-5.56148	-3.73706	-4.72095	52.2179	-9542.62
0.0020	-68.1832	-2.65819	-4.30767	-4.31015	-2.22225	-5.26374	-4.04075	-1.97976	77.5423	-9896.61
0.0027	-178.947	-1.12684	-1.27635	-6.14081	-2.22225	-6.17824	-4.96025	-1.06602	55.8793	-9818.02
0.0033	-299.209	1.01127	3.58972	-2.15508	-2.52076	-6.48662	-4.34444	-1.06602	34.4778	-9793.3
0.0040	-273.879	1.3002	4.54698	4.24063	-3.11778	-7.69888	-5.56763	-2.89349	43.9363	-9814.21
0.0047	-208.535	0.404507	3.90881	4.8663	-1.92374	-6.48662	-6.47869	-4.41638	23.1886	-9813.58
0.0053	-148.158	0.69344	3.90881	3.93939	-0.0663358	-2.21183	-4.34444	-4.72095	-49.7334	-9802.17
0.0060	-67.5827	0.08668	2.07406	13.0927	-0.0663358	-1.29733	-3.73706	-5.93927	-122.961	-9795.51
0.0067	-15.0669	-1.44467	1.19657	27.1354	-0.696526	-2.81796	-4.96025	-7.76673	-119.909	-9912.77
0.0073	13.9205	-2.05143	0.877488	32.6274	-0.995038	-2.21183	-5.87132	-7.46215	-7.62783	-9617.73
0.0080	36.1933	-2.65819	-1.27635	26.2085	-0.995038	0.840071	-6.79082	-7.15758	87.611	-9881.4
0.0087	41.0518	-3.58277	-3.98858	10.6595	-0.696526	4.50874	-8.00557	-7.46215	72.9656	-10384.3
0.0093	33.1363	-2.05143	-3.43018	-3.38324	-0.0663358	8.16677	-8.00557	-5.93927	13.7301	-5705.41
0.0100	19.1066	1.01127	-0.638173	-9.17645	0.829198	10.9103	-6.47869	-3.19807	-54.6152	69.7212
0.0107	-10.8089	2.83155	0.877488	-11.0071	0.530687	11.2187	-5.56763	-1.06602	-98.2464	113.139
0.0113	-49.8409	6.18317	4.86607	-8.57396	0.232175	9.69804	-5.56763	1.67518	-97.6362	-268.427
0.0120	-44.9823	8.95693	8.77488	-4.6114	0.530687	8.77289	-7.3982	3.80722	-91.839	85.8839
0.0127	-7.42427	7.10776	6.94013	-9.80212	0.530687	7.56064	-8.00557	2.89349	-82.0754	6.97212
0.0133	18.5061	3.43831	1.51566	-25.9768	0.530687	5.42324	-8.30926	-0.152289	-68.6504	-17.4303
