MR32 ASCII
Name	CORE15_slow
Frequency	1500
Date	16-09-2015 11:33:47
"Time,s"	"RT TIB.ANT.,uV"	"RT MED. GASTRO,uV"	"RT LAT. GASTRO,uV"	"RT BICEPS FEM.,uV"	"RT VMO,uV"	"RT VLO,uV"	"RT RECTUS FEM.,uV"	"RT SOLEUS,uV"	"RT SEMITEND.,uV"	"Channel 12,uV"
0.0000	5.91373	-3.11346	6.49062	5.73226	116.792	84.1794	39.0777	-4.27488	14.7202	-6301.04
0.0007	-1.40572	-6.793	8.59407	5.43483	69.195	91.1999	29.6181	-11.8992	18.0829	-10476.8
0.0013	4.99274	-1.9041	12.861	5.43483	17.9304	95.7693	15.8843	16.174	20.5191	-9791.6
0.0020	10.5187	10.6012	15.9261	-1.5953	-12.2864	75.3289	13.4464	20.7574	15.9212	-9658.27
0.0027	10.1794	14.5895	11.9596	-11.9512	-23.2688	61.8979	10.3935	-0.572923	7.37727	-9911.5
0.0033	11.1004	13.6632	6.49062	-14.4118	-30.2983	59.1585	11.6147	9.78376	4.63224	-9792.56
0.0040	15.9961	20.6878	4.02659	-6.78678	-30.6039	46.9475	14.3623	40.2809	8.61253	-9807.9
0.0047	17.4988	27.4036	-0.240393	-1.5953	-18.7047	20.6955	10.0882	48.8306	10.1223	-9816.54
0.0053	15.9961	32.5755	0.36059	-3.10948	-0.692765	-9.51593	5.81407	47.6407	8.30371	-9817.18
0.0060	19.05	38.6738	5.82954	-4.94813	16.0966	-35.4463	5.20348	46.4067	5.24987	-9793.52
0.0067	18.7591	25.8597	13.462	-0.973403	22.1889	-56.2083	7.34054	29.6157	2.50484	-9834.12
0.0073	11.7305	1.1579	27.525	12.1405	7.53892	-77.2587	6.42466	10.4008	2.81366	-9886.24
0.0080	10.8095	-13.7918	34.2561	28.3098	-10.4526	-94.6602	-11.884	4.27488	6.17632	-9532.61
0.0087	16.9171	-22.0515	25.061	31.9871	-8.31318	-107.47	-34.7722	6.74286	10.4311	-10255.2
0.0093	16.287	-21.1252	11.6591	26.1737	-10.7582	-118.761	-39.0463	22.6084	11.9752	-9604.55
0.0100	11.3912	-9.82927	5.52905	19.1706	-49.5123	-102.901	-32.6351	52.797	9.81348	-3509.74
0.0107	11.7305	-0.97778	8.59407	10.6263	-92.2397	-45.8273	-28.6708	76.0224	5.8675	109.03
0.0113	12.3122	3.60235	9.19505	3.59618	-96.8241	4.8356	-25.6178	67.7812	1.26958	-23.6605
0.0120	12.0213	1.46667	-0.540885	1.75753	-75.4707	5.74505	-19.2111	32.9651	-2.05877	-156.671
0.0127	10.1794	-4.34855	-24.9408	2.67686	-52.263	-23.8564	-4.56146	-10.0482	-1.16664	96.88
0.0133	5.62289	-3.42223	-46.0353	3.29875	-30.9096	-52.2378	11.0041	-49.0951	-1.16664	-22.3815
0.0140	2.85992	-8.31113	-22.2364	2.37943	-15.3427	-72.0682	16.4949	-65.5776	-4.22048	-7.03419
0.0147	4.7019	-14.4094	40.927	4.21808	-17.4821	-87.6398	22.2955	-51.2545	-4.8038	0.959208
0.0153	8.04655	-7.10177	79.0894	7.27348	-35.168	-98.0097	29.9234	-21.9473	-1.16664	0
0.0160	9.88853	1.1579	83.9574	5.1374	-42.5032	-96.7897	23.822	-10.3567	1.88721	0
0.0167	11.7305	3.29358	81.854	-0.378546	-22.0462	-81.2293	16.1896	-31.7311	5.24987	-0.319736
0.0173	14.445	5.73803	61.4205	-1.5953	9.37271	-47.0473	15.8843	-52.797	11.3576	-0.319736
0.0180	18.7591	9.70061	30.8906	0.865247	37.1444	-2.18489	5.20348	-42.7048	16.23	0
0.0187	25.4484	14.2807	-5.76944	1.16268	64.3049	29.2465	-13.4105	-21.3304	15.3379	-0.319736
0.0193	31.556	8.46552	-64.9663	0.865247	68.8894	44.807	-20.1225	-6.39029	11.0487	-0.319736
0.0200	31.8469	-16.5451	-76.8658	1.4601	47.2099	56.0974	-16.1582	-7.31578	6.17632	0
0.0207	30.9259	-44.3089	-25.3014	-0.675974	46.9247	57.9274	1.23914	-14.9401	1.26958	-0.319736
0.0213	29.1324	-55.6048	0.661082	-8.30096	54.8507	80.2089	36.0293	11.6347	-5.42143	-0.639472
0.0220	27.5812	-58.9756	24.46	-18.062	20.6607	133.611	65.3241	71.4391	-13.6565	-0.319736
0.0227	33.398	-57.4317	75.7239	-15.3311	-55.3194	149.793	68.0717	136.444	-14.583	0
0.0233	41.0083	-32.7299	111.122	-3.40691	-142.913	127.822	43.6571	194.397	-5.11262	0.319736
0.0240	38.8755	12.4538	119.355	2.67686	-183.501	109.81	14.057	255.127	3.12247	0
0.0247	27.2904	50.5873	92.852	7.57091	-153.896	92.4199	1.23914	288.4	5.8675	0.319736
0.0253	19.9709	73.771	32.393	13.3573	-102.02	76.2384	3.06642	257.286	7.37727	0
0.0260	18.4198	85.9932	-32.8738	12.7624	-52.8743	70.449	-5.78264	244.462	7.37727	-0.319736
0.0267	10.1794	85.0669	-53.9683	7.57091	-2.52656	67.6984	-23.1755	247.194	3.7401	0
0.0273	2.27824	82.0306	-43.5713	3.89361	35.9219	59.458	-22.2596	178.532	0.96076	0.319736
0.0280	7.75571	73.1791	-83.8372	-0.0540779	63.388	56.7074	-4.56146	70.5136	-1.16664	0.319736
0.0287	13.8633	31.6749	-147.662	-5.86746	86.9013	51.2175	22.6008	-48.5221	-4.5293	0
0.0293	11.7305	-31.8036	-141.832	-9.81515	104.282	40.2375	44.8783	-137.017	-4.5293	0
0.0300	11.3912	-63.5557	-85.3998	-5.86746	121.988	50.918	41.5201	-139.132	-0.24019	0
0.0307	13.524	-43.0995	-22.5369	8.49024	145.481	74.4084	19.8531	-89.9929	9.23016	0
0.0313	8.96754	-14.4094	3.12511	21.9016	162.27	70.449	-5.78264	-52.4885	19.2838	0.319736
0.0320	-2.61755	-8.00236	-28.9073	26.1737	160.742	37.487	-24.7019	-54.9124	25.3915	0.319736
0.0327	-12.7	-9.82927	-64.9663	25.5789	144.869	8.18503	-24.7019	-56.4549	26.6268	0
0.0333	-18.8076	-19.6071	-100.064	19.7655	118.626	-3.71543	-13.7158	-46.6712	20.8279	0
0.0340	-23.7034	-36.0749	-122.3	12.1405	84.4562	-11.3459	-4.86676	-126.307	12.8673	0
0.0347	-24.2851	-45.8527	-75.6037	9.70699	47.2099	-32.3963	3.37171	-249.001	8.92135	0
0.0353	-21.2313	-50.7417	10.1566	9.40956	17.6248	-48.5778	16.4949	-273.725	9.23016	0.319736
0.0360	-20.0194	-40.6551	40.326	7.86834	1.44666	-37.8974	30.8392	-231.284	8.92135	0.319736
0.0367	-14.542	-18.6807	26.6236	6.02969	-15.3427	-16.2259	35.4187	-182.762	8.92135	0
0.0373	-7.80418	-6.793	37.9221	4.81294	-25.7138	-3.40489	23.822	-155.923	10.1223	0
0.0380	-5.08968	2.36726	57.1535	3.89361	-14.7315	0.554542	6.72995	-145.258	9.23016	0.319736
0.0387	0.727098	11.5275	51.925	6.35416	-3.13782	-0.354907	-0.897925	-117.802	9.23016	0.319736
0.0393	4.7019	8.77429	38.8235	9.70699	-3.44345	-7.3754	-7.9197	-100.702	10.7399	0
0.0400	-0.775571	-4.03978	49.521	10.0044	-5.88851	-16.2259	-17.9899	-101.319	10.4311	0.319736
0.0407	-8.43433	-9.82927	87.3229	9.70699	-7.39629	-20.8064	-21.0384	-68.9711	10.1223	0.319736
0.0413	-10.5672	-4.96609	124.884	10.6263	-11.0639	-20.8064	-20.4278	-21.0219	10.7399	0.319736
0.0420	-12.9908	-3.42223	145.919	9.40956	-16.5652	-18.9764	-22.5649	-9.12269	9.23016	0.639472
0.0427	-11.779	-4.34855	152.349	8.78767	-19.0103	-15.0059	-20.7331	-3.34939	7.9949	0.319736
0.0433	-7.2225	-7.69359	163.347	7.86834	-20.5385	-13.1759	-15.8529	2.46797	7.06845	0.319736
0.0440	-5.38052	-13.5088	147.782	5.1374	-22.3519	-16.8359	-14.0211	-11.2822	4.32342	0.319736
0.0447	-0.775571	-2.52164	5.52905	3.89361	-23.5744	-22.9358	-11.884	-22.8728	2.81366	0
0.0453	7.12556	28.6129	-146.76	4.51551	-23.2688	-26.5958	-7.30911	-25.9137	3.12247	0
0.0460	14.1542	60.0563	-136.664	4.51551	-23.2688	-25.9858	-4.25617	-16.174	2.50484	0.319736
0.0467	12.0213	71.944	-97.2992	2.67686	-25.7138	-25.6864	-7.00382	6.12587	0.0686257	0.319736
0.0473	-0.775571	50.2785	-128.731	2.082	-26.9363	-21.7158	-7.30911	36.0501	-0.857822	0
0.0480	-12.9908	20.0702	-163.528	3.29875	-26.3251	-16.8359	-4.56146	71.4391	0.0686257	0
0.0487	-19.3893	22.2059	-165.331	1.75753	-27.5476	-15.9153	-4.86676	92.8135	-0.549006	0.319736
0.0493	-19.7286	29.848	-126.868	0.540779	-28.7701	-15.3053	-5.78264	104.713	-1.16664	0.319736
0.0500	-9.937	18.2433	-91.4697	2.082	-27.5476	-11.6454	-3.64558	114.144	-0.549006	0.639472
0.0507	-0.484732	1.74971	-119.295	2.082	-27.5476	-11.3459	-3.64558	83.3382	-0.857822	0
0.0513	1.93893	-19.9158	-134.861	0.865247	-29.0758	-12.5659	-7.00382	30.5412	-2.05877	-0.319736
0.0520	6.20457	-23.5697	-52.7664	1.75753	-28.1589	-9.20539	-6.08793	5.50887	-1.47545	0.319736
0.0527	3.49007	6.02107	57.454	1.75753	-27.5476	-8.29594	-3.95087	-6.69879	-1.16664	0.319736
0.0533	-13.9118	28.6129	133.418	-1.5953	-29.3814	-11.9559	-6.69852	-15.2486	-4.22048	-0.639472
0.0540	-21.2313	15.7989	177.05	-2.81205	-28.1589	-11.9559	-7.00382	-7.62428	-6.03907	-0.639472
0.0547	-10.2763	-13.2	220.982	-1.89273	-24.7969	-9.20539	-3.64558	12.2077	-4.8038	0
0.0553	-1.69656	-28.7673	301.273	-4.02881	-25.4082	-12.8654	-3.64558	12.8247	-5.42143	0.319736
0.0560	1.01794	-18.372	363.535	-7.08421	-27.8532	-21.1059	-5.78264	-39.0469	-7.85765	0
0.0567	3.49007	8.15675	315.637	-6.46231	-27.242	-25.6864	-5.17205	-27.7647	-8.47528	0
0.0573	12.9423	15.4901	135.582	-5.24556	-26.0195	-25.6864	-5.17205	96.4714	-6.96551	0.319736
0.0580	25.1576	-15.3357	-53.9683	-5.86746	-26.9363	-26.9064	-11.2735	167.249	-7.85765	0.319736
0.0587	30.9259	-45.544	-86.6017	-6.46231	-25.1026	-18.9764	-10.9682	148.034	-8.78409	0.319736
0.0593	33.0587	-35.4831	0.0600984	-5.24556	-22.6575	5.74505	-2.72969	85.7621	-6.34788	0.319736
0.0600	27.5812	-3.731	37.9221	-4.02881	-26.6307	20.6955	-2.1191	-18.9065	-5.42143	-0.319736
0.0607	17.4988	10.91	-44.8334	-3.73138	-32.1321	13.3755	-3.95087	-85.718	-6.96551	-0.319736
0.0613	18.129	0.540352	-132.397	-2.51462	-30.9096	4.8356	-0.287336	-68.0456	-5.73025	0
0.0620	25.7393	-9.82927	-94.2342	-2.51462	-26.9363	3.30507	0.933842	-36.8874	-4.22048	0.319736
0.0627	27.2904	-0.385966	-30.4699	-3.73138	-27.242	-4.32542	-4.56146	-34.772	-5.11262	0.319736
0.0633	28.7931	18.2433	-84.4983	-0.378546	-29.3814	-15.0059	-4.56146	-16.747	-3.29404	0.319736
