MR32 ASCII
Name	SORD15_fast
Frequency	1500
Date	11-09-2015 13:38:17
"Time,s"	"RT TIB.ANT.,uV"	"RT MED. GASTRO,uV"	"RT LAT. GASTRO,uV"	"RT BICEPS FEM.,uV"	"RT VMO,uV"	"RT VLO,uV"	"RT RECTUS FEM.,uV"	"RT SOLEUS,uV"	"RT SEMITEND.,uV"	"Channel 12,uV"
0.0000	10.0002	-35.7854	19.8959	4.97416	-25.1193	4.93217	-6.28847	35.577	-0.699751	-5653.51
0.0007	8.49412	-38.5245	74.529	1.62141	-20.8421	1.26119	-10.2574	28.5499	-3.44493	-10367.6
0.0013	9.09654	-42.5007	85.2029	-1.42904	-18.4015	-0.563033	-11.778	22.4464	-4.35999	-9887.95
0.0020	11.205	-41.8822	63.8283	-2.36341	-19.6218	0.0450426	-9.94815	31.2805	-3.44493	-9618.05
0.0027	15.4822	-42.7658	30.5698	-0.219853	-13.5202	3.40072	-5.36925	51.4381	-0.376789	-9914.84
0.0033	19.4582	-45.5049	3.11882	2.5283	-6.50033	6.4411	-0.180407	63.9663	2.96049	-9799.35
0.0040	15.4822	-51.9551	-9.0876	-0.52215	-13.2181	7.97255	-1.70957	48.9887	0.834319	-9805.37
0.0047	12.7713	-55.5778	-8.79185	-2.36341	-8.02271	12.5444	-3.84868	34.9747	-1.61481	-9816.76
0.0053	14.8798	-59.554	-10.6201	-1.42904	16.6979	14.0758	-3.84868	30.3971	-3.12197	-9817.07
0.0060	16.0846	-59.9074	-2.39289	1.62141	46.2997	16.2153	-3.53941	14.2147	-3.12197	-9796.82
0.0067	11.8074	-48.5974	10.4319	4.03979	74.6813	19.571	-3.84868	-2.5699	-0.699751	-9821.5
0.0073	5.12057	-39.143	-10.3244	0.384742	88.721	16.5306	-5.9792	-10.8016	-0.9958	-9902.5
0.0080	2.34944	-36.669	-45.4111	-3.27031	85.6642	13.783	-6.28847	-12.6487	-2.82592	-9547.5
0.0087	1.44581	-30.5722	-86.0095	-4.1772	70.4041	11.3282	-6.58914	-16.0217	-3.44493	-10143.3
0.0093	-0.963872	-12.2819	-124.457	-2.06112	51.181	11.3282	-3.53941	-6.22397	-1.91086	-9912.31
0.0100	-1.26508	6.62692	-135.749	2.8306	31.9579	13.783	2.86933	34.6535	1.45333	-4157.87
0.0107	-3.43379	7.24544	-155.887	0.384742	-4.66381	8.28784	0.730218	62.4405	-0.9958	108.527
0.0113	-4.93985	-1.23703	-170.245	-3.27031	-41.2856	1.26119	-1.70957	57.5416	-4.03703	72.773
