MR32 ASCII
Name	CORE15_fast
Frequency	1500
Date	07-09-2015 10:21:00
"Time,s"	"RT TIB.ANT.,uV"	"RT MED. GASTRO,uV"	"RT LAT. GASTRO,uV"	"RT BICEPS FEM.,uV"	"RT VMO,uV"	"RT VLO,uV"	"RT RECTUS FEM.,uV"	"RT SOLEUS,uV"	"RT SEMITEND.,uV"	"Channel 12,uV"
0.0000	14.3462	-0.792746	-103.259	-4.62481	181.376	-24.8997	293.286	-281.157	-2.19746	-10187.7
0.0007	-15.5343	75.1902	-156.647	-5.24979	138.051	-35.2785	319.215	-105.99	1.13105	-10000.5
0.0013	-43.9186	101.747	-88.2769	-0.049998	89.5213	-38.6258	272.221	-22.9663	2.0682	-9580.78
0.0020	-66.8021	26.3674	40.4757	5.74977	97.7544	-34.6765	115.054	158.929	0.226209	-9911.9
0.0027	-71.1147	-32.8472	177.506	5.44978	125.831	-23.6715	-88.1951	284.66	-1.61578	-9807.43
0.0033	-37.5377	-94.1816	217.485	-1.57494	84.3321	0.120405	-224.297	327.701	-2.19746	-9801.21
0.0040	4.57669	-92.6478	130.532	-12.2495	22.0759	18.1329	-255.126	352.392	-3.42545	-9817.07
0.0047	18.9229	-24.6096	49.6635	-12.5745	-20.3365	24.5384	-215.749	357.563	0.549365	-9817.38
0.0053	0.616093	47.7198	-12.2917	-3.72485	-92.9711	37.0605	-156.845	338.99	7.56185	-9800.9
0.0060	-35.9974	90.149	-35.7991	-3.39986	-191.856	38.5776	-84.2252	217.207	5.71986	-9809.92
0.0067	-73.8431	-30.7103	18.8307	-8.59966	-248.923	30.3419	26.2511	61.2806	1.74504	-9913.14
0.0073	-83.9207	43.7561	84.759	-4.02484	-234.269	28.5118	147.403	-84.0246	2.0682	-9575.49
0.0080	-34.7652	298.279	8.7325	4.82481	-176.288	13.2445	176.712	-220.099	0.840206	-10023.5
0.0087	24.7317	57.4913	-144.438	6.97472	-127.455	-19.0962	125.14	-248.793	-1.61578	-10166.2
