MR32 ASCII
Name	TYR30_fast
Frequency	1500
Date	10-09-2015 09:47:05
"Time,s"	"RT TIB.ANT.,uV"	"RT MED. GASTRO,uV"	"RT LAT. GASTRO,uV"	"RT BICEPS FEM.,uV"	"RT VMO,uV"	"RT VLO,uV"	"RT RECTUS FEM.,uV"	"RT SOLEUS,uV"	"RT SEMITEND.,uV"	"Channel 12,uV"
0.0000	319.176	-23.4218	-15.7182	69.2618	108.967	103.973	-2.41988	52.7657	-88.5483	-9095.79
0.0007	84.8292	-24.3644	-12.9114	114.446	124.512	28.3043	-10.0399	37.5176	-45.5151	-10382.5
0.0013	-34.2082	-30.7456	-14.7558	139.767	122.989	33.784	-30.4802	21.012	26.4996	-9531.8
0.0020	-55.5508	-39.0121	-14.4351	147.409	44.8596	97.5877	-51.8473	15.8245	52.1209	-9854.37
0.0027	-7.03403	-44.1606	-8.98182	149.228	-38.7465	107.356	-90.3079	34.4261	90.8775	-9852.11
0.0033	8.83762	-40.8249	-0.400974	148.318	-67.4258	126.273	-128.743	59.4728	151.628	-9789.92
0.0040	-100.761	-28.3527	8.74123	122.391	-62.858	146.715	-140.662	77.1836	187.024	-9817.31
0.0047	-185.59	-12.4723	11.4679	65.926	-26.8385	95.4435	-122.358	85.0958	249.875	-9816.34
0.0053	-97.3942	2.1754	7.53831	-18.6194	7.0221	30.7344	-91.5179	79.5939	316.124	-9812.48
0.0060	48.156	19.2885	9.3026	-118.115	-4.27234	67.9969	-80.8344	59.7871	299.628	-9788.63
0.0067	217.273	29.6579	12.35	-176.399	-34.7923	164.393	-75.0421	36.8888	288.326	-9904
0.0073	455.588	19.2885	6.89675	-163.269	-48.5184	142.141	-43.6094	32.3301	264.232	-9715.16
0.0080	594.766	-3.62566	-2.24545	-126.636	-66.8349	85.6752	3.68131	47.8926	85.1117	-9686.48
0.0087	526.41	-15.5178	-7.7789	-104.378	-102.832	257.788	47.0332	58.844	-113.559	-10559.1
0.0093	352.423	-14.2851	-8.66104	-64.0762	-111.376	582.81	75.0936	45.7442	-136.469	-7131.69
0.0100	181.863	-11.5296	-6.81656	19.8324	-84.8333	858.372	85.4682	26.8282	-94.0468	-713.781
0.0107	23.7474	-3.91571	-1.36331	90.944	-65.9032	1013.09	76.0203	32.0157	-117.835	108.276
0.0113	-165.149	5.87357	5.69383	114.142	-53.0861	962.773	47.9343	50.3029	-129.443	-283.901
0.0120	-359.818	11.6746	10.5857	121.754	-15.2486	705.51	8.88148	57.01	-86.1045	38.9921
0.0127	-466.049	11.3846	11.7886	115.962	36.9285	334.695	-30.4802	51.8225	-48.8753	36.4141
0.0133	-436.11	2.82802	6.89675	69.5953	85.4469	-85.5322	-32.9258	49.7266	-58.3449	-25.7799
0.0140	-274.988	-9.71677	0.16039	-6.39853	94.3097	-472.786	13.1549	60.1015	-74.8021	1.93349
0.0147	-105.931	-18.5634	-4.97208	-88.4877	45.4732	-777.652	64.41	70.1621	-58.0394	-0.644498
0.0153	-78.4564	-20.6663	-5.93442	-165.391	11.908	-1017.52	97.9795	76.8692	-74.8021	-0.644498
0.0160	-159.979	-21.3189	-6.25519	-214.851	35.4059	-1175.91	91.5694	87.873	-132.192	-0.322249
0.0167	-239.277	-25.5972	-8.09968	-233.167	71.1073	-1143.56	42.4509	92.4317	-145.328	-0.322249
0.0173	-222.504	-27.41	-10.8263	-235.29	86.0605	-880.196	-12.1766	85.7246	-126.694	-0.322249
0.0180	-128.837	-22.189	-12.0292	-221.25	114.149	-699.553	-58.8752	80.5371	-119.668	-0.322249
0.0187	-44.3084	-15.2278	-8.66104	-213.304	179.143	-611.639	-93.3456	78.3888	-120.89	0
0.0193	40.2202	-9.42672	-1.04253	-215.761	214.844	-292.43	-106.475	75.664	-133.72	-0.322249
0.0200	117.474	-4.85839	6.89675	-201.417	164.803	14.2474	-93.9635	75.0352	-159.952	-0.322249
0.0207	96.6728	-2.10288	7.7789	-180.372	83.9243	46.9355	-67.1131	74.1444	-185.001	0
0.0213	-47.0137	-2.39294	4.49091	-168.151	90.9464	-107.213	-38.4349	68.0138	-198.403	-0.322249
0.0220	-156.312	-8.48405	4.17013	-158.083	227.071	-218.905	5.53484	60.9923	-194.432	-0.966746
0.0227	-125.771	-18.2733	6.01461	-152.897	430.007	-124.605	72.3648	53.6565	-177.364	-0.322249
0.0233	-47.0137	-27.41	3.84935	-149.228	604.264	-37.5961	123.62	38.4084	-157.814	0.322249
0.0240	-10.1001	-31.9783	1.36331	-123.604	654.305	-77.2887	122.41	26.5138	-127.305	0
0.0247	-31.8034	-30.7456	0.801948	-81.1794	575.88	-80.6242	93.4229	25.8851	-85.1881	0
0.0253	-92.5245	-28.6427	-1.04253	-44.8503	430.916	-66.901	59.2356	29.2386	-49.7917	0
0.0260	-124.268	-24.9445	0.16039	-18.6194	238.047	-175.258	25.9751	39.0372	-24.4758	0
