MR32 ASCII
Name	TYR30_slow
Frequency	1500
Date	10-09-2015 09:44:11
"Time,s"	"RT TIB.ANT.,uV"	"RT MED. GASTRO,uV"	"RT LAT. GASTRO,uV"	"RT BICEPS FEM.,uV"	"RT VMO,uV"	"RT VLO,uV"	"RT RECTUS FEM.,uV"	"RT SOLEUS,uV"	"RT SEMITEND.,uV"	"Channel 12,uV"
0.0000	2.27834	-532.533	-875.211	-13.8493	2.8134	-4.95639	-1.916	-131.401	-15.6483	-6968.65
0.0007	-31.5813	-762.943	-817.533	-14.7651	2.19617	-4.062	-2.22305	-79.8236	-22.3513	-10541.1
0.0013	-34.0349	-641.777	-537.382	-12.9335	0.976077	-3.42848	-1.3019	-22.4839	-24.1881	-9703.09
0.0020	-5.0474	-301.82	-188.913	-7.75114	-0.545455	-4.062	-3.43897	-92.9863	-24.4982	-9704.06
0.0027	-0.455668	109.548	164.194	-2.56882	-1.16268	-4.36013	-4.36012	-315.114	-26.001	-9904.47
0.0033	-25.7978	207.235	476.703	-3.48466	0.0574163	-2.53409	-0.994844	-505.888	-28.7681	-9788.66
0.0040	-42.5874	-152.856	698.248	-10.8114	0.674641	0.223596	0.528127	-539.445	-34.5646	-9811.18
0.0047	-43.1833	-418.971	793.141	-15.9937	0.0574163	1.7515	4.18817	-489.675	-41.2676	-9816.33
0.0053	-28.5318	-302.732	574.98	-23.0077	-1.46412	1.45338	11.2135	-379.233	-45.2274	-9817.62
0.0060	-12.969	-243.244	196.553	-37.3484	-1.76555	1.45338	13.9524	-168.968	-44.0108	-9790.59
0.0067	10.8309	-137.65	-17.0797	-46.8196	-0.545455	2.34776	15.4876	-13.8971	-40.9575	-9849.14
0.0073	61.7956	261.553	-76.8858	-37.6611	0.976077	2.64589	17.6247	-1.12985	-36.3775	-9862.33
0.0080	100.562	626.814	-31.1036	-24.2363	2.19617	3.57754	16.7036	1.01686	-29.9846	-9530.34
0.0087	105.75	716.898	58.8785	-20.5729	3.11483	3.57754	13.3506	-67.9602	-24.4982	-10366.1
0.0093	84.3687	471.221	158.683	-18.4285	3.41627	1.7515	7.84822	-268.734	-20.5145	-9211.86
0.0100	54.1544	61.0695	260.342	-11.4145	4.03349	1.45338	2.6652	-356.918	-15.9345	-2843.18
0.0107	35.5421	-172.442	230.112	-0.73714	3.41627	2.04963	1.44928	-303.25	-12.595	108.734
0.0113	26.3937	-98.2343	2.45555	6.27686	1.89474	0.819853	-0.380743	-291.952	-11.0683	-112.916
0.0120	27.6205	151.701	-283.206	7.81815	1.89474	0.521725	-2.82487	-302.629	-8.30123	-111.63
0.0127	20.8906	377.791	-388.795	6.90231	2.19617	-0.0745321	-1.916	-263.254	-5.55801	89.1107
0.0133	3.8206	476.999	-254.831	5.98647	0.976077	-2.53409	-1.916	-192.752	-5.27176	-27.3444
0.0140	3.50514	461.427	-6.38442	5.98647	1.29187	-4.36013	-11.3732	-116.769	-3.7451	-4.50379
0.0147	-0.455668	370.492	224.601	7.1927	1.89474	-4.65826	-22.6603	67.5647	-0.978019	0.643398
0.0153	-16.6494	308.571	347.596	8.42126	0.674641	-7.41594	-22.6603	318.729	0.238541	-0.643398
0.0160	-8.69274	310.396	371.115	10.2529	-0.545455	-7.41594	-15.0332	431.318	1.7652	-0.321699
0.0167	12.3731	309.788	286.862	10.5657	0.674641	-4.95639	-7.71311	332.457	3.88822	-0.643398
0.0173	16.6144	312.829	113.228	8.42126	2.51196	-5.29178	-6.79196	-16.9477	5.10478	-0.643398
0.0180	19.6989	274.387	68.0459	7.81815	4.03349	-4.95639	-7.09901	-483.574	6.63144	-0.643398
0.0187	26.7092	172.746	160.211	8.42126	4.63637	-4.062	-6.48491	-849.813	7.87186	-0.321699
0.0193	26.0782	42.1526	208.721	8.10854	3.11483	-5.58991	-8.32722	-1080.53	8.15811	-0.321699
0.0200	26.0782	-158.696	155.954	8.42126	1.5933	-5.88804	-8.32722	-1200.12	9.68477	0
0.0207	7.18553	-312.16	-90.6369	9.33711	2.19617	-4.062	-4.65489	-1179.39	11.8316	0
0.0213	-35.2617	-299.082	-365.876	9.94022	1.89474	-4.65826	-4.65489	-930.653	13.0482	-0.321699
0.0220	-53.243	-302.428	-460.224	11.7719	0.0574163	-5.29178	-4.96194	-477.811	13.3583	-0.321699
0.0227	-36.173	-319.52	-484.015	13.9163	-0.545455	-4.36013	-4.36012	15.3659	13.0482	-0.321699
0.0233	-19.6989	-104.378	-443.417	14.8321	0.0574163	-4.36013	-6.79196	426.742	12.1417	-0.321699
0.0240	-11.4618	165.386	-214.506	15.748	0.976077	-1.93783	-5.57604	637.911	11.8316	-0.321699
0.0247	24.571	211.797	146.787	15.748	2.19617	1.45338	0.528127	574.752	13.0482	0
0.0253	89.5563	190.751	310.981	14.8321	1.89474	0.521725	-0.0859742	300.991	11.8316	0
0.0260	119.49	138.258	191.642	14.8321	1.29187	-0.0745321	-3.43897	-61.2376	9.39852	-0.321699
0.0267	86.8223	-65.6315	72.0293	13.3132	1.89474	2.34776	-2.82487	-374.318	8.77831	0
0.0273	32.8081	-134.548	14.0239	13.0005	2.51196	2.64589	-3.13192	-613.619	6.94155	0
0.0280	-6.55461	43.0649	-75.0851	14.8321	2.8134	3.57754	-4.05307	-834.221	5.10478	-0.321699
0.0287	-16.0185	62.5902	-147.387	12.0846	3.73206	5.70171	-2.22305	-955.058	5.41488	0
0.0293	-28.2164	-106.203	-143.731	7.50542	2.8134	4.1738	-5.26899	-861.111	5.72499	0
0.0300	-81.3192	-86.6773	-14.3513	6.27686	1.5933	2.98128	-9.23609	-659.039	4.81853	0
0.0307	-128.008	47.3228	209.976	6.27686	1.89474	4.47193	-7.09901	-443.012	5.10478	0
0.0313	-120.086	-29.2574	315.565	5.36102	1.29187	3.87567	-7.71311	-168.629	5.10478	0.321699
0.0320	-76.7625	-212.709	259.415	4.7579	1.29187	4.1738	-10.1572	88.2974	4.81853	0.321699
0.0327	-27.936	-233.755	188.913	4.44518	2.51196	6.63336	-6.19014	279.072	4.81853	0
0.0333	-1.05154	-96.4095	107.717	2.92622	2.51196	5.99983	-12.8961	433.465	3.29187	0
0.0340	8.09687	51.2765	4.58368	-0.73714	1.89474	5.70171	-40.3587	519.842	1.4551	0
0.0347	19.6989	86.3732	-70.5014	-5.91946	2.19617	7.86314	-61.4224	486.285	0.834894	0
0.0353	16.9298	-98.8426	-115.629	-10.4987	1.89474	7.22961	-64.4684	307.148	-0.978019	-0.321699
0.0360	-9.91954	-346.953	-93.3653	-11.4145	2.8134	7.86314	-59.2854	116.092	-1.59823	0
0.0367	-18.1566	-266.419	18.935	-10.1859	4.33493	10.5836	-45.8611	41.6348	-0.691769	0
0.0373	16.6144	28.4058	180.346	-10.1859	4.03349	9.35378	-30.9016	47.397	-1.28812	0
0.0380	43.1833	108.331	237.751	-10.1859	2.51196	7.22961	-16.5562	107.561	-1.59823	0.321699
0.0387	31.5813	126.944	32.0312	-8.06386	0.674641	7.52774	-4.65489	124	-0.691769	0
0.0393	9.91954	264.594	-292.646	-5.31634	-1.16268	5.10545	2.0511	29.7149	-0.691769	-0.321699
0.0400	-23.6597	171.53	-608.211	-2.56882	-1.16268	3.87567	13.0435	-113.436	0.238541	0
0.0407	-55.1008	-166.603	-847.49	1.40727	-0.545455	5.10545	28.2978	-399.061	2.07531	0
0.0413	-55.3812	-354.313	-783.101	4.44518	-0.545455	3.87567	43.8591	-828.459	2.98176	0
0.0420	-45.9173	-245.069	-378.099	6.90231	-0.545455	1.7515	60.0346	-1194.98	2.36156	0
0.0427	-29.4432	-64.6582	91.2371	11.1688	0.0574163	1.7515	78.04	-1387.51	2.98176	0
0.0433	-10.5154	-7.60327	415.969	14.8321	-0.84689	0.223596	90.2484	-1310	5.10478	0
0.0440	3.8206	78.7699	570.396	16.0607	-1.46412	-0.708055	80.1771	-988.049	5.72499	0
0.0447	28.8473	113.867	499.567	16.3511	-1.46412	-0.409927	60.0346	-541.252	6.34519	0
0.0453	43.1833	-104.682	292.374	14.8321	-2.68421	-2.23596	49.0544	30.3363	6.63144	0
0.0460	27.936	-315.566	110.772	12.0846	-3.60287	-4.95639	34.709	494.816	6.03509	0
0.0467	-1.367	-305.165	-115.629	11.1688	-2.38278	-4.062	17.3177	547.015	6.03509	0
0.0473	-27.305	-217.575	-355.836	10.2529	-1.16268	-3.42848	16.3965	362.341	6.34519	0
0.0480	-36.4534	-150.119	-392.123	8.73399	-1.16268	-3.42848	19.1477	149.93	6.03509	0
0.0487	-34.6308	-98.8426	-260.943	8.10854	0.373206	-0.409927	4.80227	-177.499	5.41488	0
0.0493	-41.641	-144.949	-186.13	5.67374	3.11483	2.98128	-11.6802	-394.485	5.10478	0
0.0500	-47.775	-214.534	-164.194	3.23895	3.73206	4.1738	-15.9544	-307.205	4.50843	0
0.0507	-23.9401	-116.847	14.6787	5.36102	2.51196	3.87567	-14.7262	-332.231	3.57812	0
0.0513	15.703	26.581	320.749	5.36102	0.0574163	2.04963	-16.2614	-655.988	3.88822	0
0.0520	32.8081	149.572	396.107	2.32311	-1.16268	0.521725	-20.8303	-840.661	5.41488	0
0.0527	27.936	319.824	187.385	3.23895	0.0574163	2.64589	-22.3533	-655.988	7.56175	0.321699
0.0533	16.0185	276.212	-13.4236	4.44518	0.674641	2.98128	-19.9215	-424.709	9.08842	0.321699
0.0540	5.95873	-8.21154	-101.932	4.44518	0.976077	2.04963	-15.0332	-412.506	9.99487	0
0.0547	16.3339	-212.405	-110.445	4.7579	2.51196	4.1738	-6.79196	-442.108	11.5215	0
0.0553	41.3606	-314.654	-157.482	4.15479	2.51196	3.57754	-3.43897	-328.276	12.7381	0
0.0560	49.9132	-353.096	-261.543	2.6135	1.5933	1.11798	-4.36012	-139.988	13.0482	0.321699
0.0567	37.0844	-259.971	-231.312	2.32311	2.19617	2.64589	-1.3019	71.2367	13.6684	0
