MR32 ASCII
Name	TYR30_fast
Frequency	1500
Date	07-09-2015 14:10:49
"Time,s"	"RT TIB.ANT.,uV"	"RT MED. GASTRO,uV"	"RT LAT. GASTRO,uV"	"RT BICEPS FEM.,uV"	"RT VMO,uV"	"RT VLO,uV"	"RT RECTUS FEM.,uV"	"RT SOLEUS,uV"	"RT SEMITEND.,uV"	"Channel 12,uV"
0.0000	-60.1406	-9.50619	-6.38146	-1.84037	5.16464	-2.14284	0.99327	-9.25882	7.89619	-5229.48
0.0007	-26.8243	-7.08423	-1.51754	5.18134	11.2857	0.898612	24.7844	-5.01229	10.0192	-10263.2
0.0013	-3.92377	-6.78149	-1.20625	9.7681	10.3566	-2.76496	27.8352	-3.75922	12.7754	-9954.68
0.0020	22.6152	-6.78149	-3.96896	11.297	8.52576	-6.72807	17.1694	-3.75922	13.0734	-9593.54
0.0027	47.2992	-4.05678	-3.34638	9.7681	11.8869	-3.66357	10.7604	-1.04423	10.9504	-9912.39
0.0033	33.8871	-4.96502	-4.86392	3.65242	10.9851	-3.36403	-0.851374	-0.696152	6.07113	-9802.77
0.0040	-3.92377	-8.29521	-3.96896	0	9.75544	-4.58523	-9.6962	-0.696152	1.19188	-9801.51
0.0047	7.63351	-8.29521	-0.58367	-0.311447	12.816	-3.36403	-28.9231	1.74038	-4.61853	-9816.23
0.0053	83.0412	-5.57051	1.55645	-1.52892	17.3794	-2.14284	-68.8903	5.36037	-12.552	-9816.55
0.0060	159.59	-4.66227	1.82883	-5.49279	18.9097	-1.22119	-93.6038	8.77151	-21.1186	-9798.07
0.0067	171.504	-5.57051	-2.10121	-10.391	15.8492	-1.22119	-86.6036	9.67651	-27.5249	-9813.1
0.0073	132.766	-3.69349	-6.38146	-11.6085	16.1771	-1.54377	-96.962	9.95497	-29.9459	-9908.32
0.0080	107.44	-0.666039	-9.45546	-11.9199	16.7783	-1.22119	-152.514	9.67651	-31.771	-9562.21
0.0087	83.6119	0.847686	-11.868	-13.732	14.6468	1.52073	-199.505	8.77151	-32.7021	-10069.3
0.0093	30.534	2.9669	-12.1793	-13.4488	15.248	4.56218	-229.114	5.98691	-29.648	-10071.5
0.0100	-3.6384	5.14666	-14.942	-13.732	17.0788	3.04146	-271.541	2.36692	-27.5249	-4580.49
0.0107	21.6877	6.96313	-19.2222	-16.1952	17.0788	0	-295.025	0.208846	-29.052	110.253
0.0113	35.0999	9.08235	-17.3934	-17.1013	18.9097	0.599075	-268.183	2.36692	-28.7168	110.253
0.0120	-30.534	10.2933	-16.1482	-18.3187	19.8388	2.44238	-206.837	5.70845	-26.8917	-220.505
0.0127	-159.305	12.7758	-21.051	-19.8476	18.3085	2.74192	-128.416	5.98691	-25.9978	98.6635
0.0133	-277.731	18.528	-24.0861	-16.7898	20.1394	1.82027	-38.0753	7.7969	-22.3105	-11.2758
0.0140	-314.044	21.3132	-24.3974	-11.6085	21.0411	-2.76496	34.859	9.04997	-17.7292	-12.8419
0.0147	-268.885	22.827	-25.915	-7.33315	20.1394	-6.10595	91.6173	9.04997	-14.0791	1.25287
0.0153	-198.329	26.1572	-25.6037	-2.46326	21.3417	-3.98615	175.549	8.77151	-7.97068	-0.313217
0.0160	-141.898	22.5242	-21.946	0.906027	20.7406	-3.36403	254.584	2.92384	-2.79346	0
0.0167	-79.6168	16.106	-14.3194	4.27531	21.0411	-4.88476	290.295	-2.57576	-0.0372462	-0.313217
0.0173	-5.49327	12.7758	-10.3504	5.49279	21.3417	-7.64972	308.292	-3.48076	1.48985	-0.313217
0.0180	36.598	6.96313	-8.83288	6.08737	21.3417	-10.9907	315.623	-8.98036	0.856662	-0.313217
0.0187	30.534	-3.69349	0.622582	10.3627	24.4023	-13.7326	295.19	-23.3211	0.856662	-0.313217
0.0193	-13.6975	-18.3463	7.04295	9.14521	22.5714	-17.3962	247.561	-41.6299	-0.335216	-0.313217
0.0200	-88.4631	-25.37	3.69658	5.77592	18.0079	-15.8755	196.005	-48.661	-0.670431	0
0.0207	-138.545	-13.1997	-6.07017	9.7681	21.3417	-5.50688	160.602	-37.9403	1.48985	-0.313217
0.0213	-129.698	5.75215	-25.6037	9.14521	22.2708	6.40549	127.635	-24.2261	3.31491	-0.939652
