MR32 ASCII
Name	CRYE15_fast
Frequency	1500
Date	11-09-2015 11:27:35
"Time,s"	"RT TIB.ANT.,uV"	"RT MED. GASTRO,uV"	"RT LAT. GASTRO,uV"	"RT BICEPS FEM.,uV"	"RT VMO,uV"	"RT VLO,uV"	"RT RECTUS FEM.,uV"	"RT SOLEUS,uV"	"RT SEMITEND.,uV"	"Channel 12,uV"
0.0000	-5.80827	12.7177	-6.74523	9.31521	-5.35801	20.7648	5.18816	-4801.64	14.6655	-6661.37
0.0007	21.3552	-27.2663	26.2015	4.72871	-5.96952	-38.4334	-10.0702	-4621.12	-1.20745	-10520.7
0.0013	-61.358	-144.145	-73.2982	-165.86	39.4862	-242.908	-68.0583	-4424.62	-291.122	-9742.42
0.0020	-253.598	-183.214	-294.242	-283.652	-144.521	-316.155	-87.2803	-4204.71	-575.855	-9683.34
0.0027	-311.288	-161.832	-333.005	-212.259	-475.348	-267.324	-71.1036	-3953.51	-569.441	-9909.06
0.0033	-264.604	-160.917	-273.497	-159.141	-515.009	-257.557	-68.6545	-3670.57	-440.344	-9790.58
0.0040	-204.774	-151.174	-264.023	-156.688	-437.202	-245.65	-63.1763	-3348.24	-290.519	-9810.49
0.0047	-117.781	-138.031	-251.522	-188.437	-428.961	-228.567	-56.1514	-2986.74	-151.963	-9817.23
0.0053	-58.9124	-132.245	-237.762	-258.337	-407.907	-221.851	-54.9268	-2596.75	-113.501	-9818.84
0.0060	-44.2389	-124.921	-238.691	-303.206	-382.253	-214.226	-52.8	-2181.95	-171.182	-9792.83
0.0067	-22.2723	-115.767	-243.878	-294.033	-373.11	-203.535	-49.1264	-1746.77	-234.045	-9842.28
0.0073	-6.41966	-105.992	-231.976	-245.502	-384.088	-192.86	-43.6321	-1296.29	-319.196	-9875.35
0.0080	7.94815	-98.6686	-212.13	-198.499	-390.494	-183.094	-38.1378	-828.428	-396.397	-9529.55
0.0087	31.4432	-94.0915	-203.586	-179.3	-374.944	-175.469	-36.3171	-348.751	-371.997	-10316.8
0.0093	-22.2723	-83.7277	-197.8	-175.318	-353.279	-169.353	-34.7864	134.402	-322.239	-9407.86
0.0100	-164.16	-66.0079	-188.027	-162.803	-337.089	-160.203	-35.7049	616.165	-293.261	-3151.04
0.0107	-263.992	-44.6591	-180.712	-141.755	-321.218	-153.179	-39.6685	1092.37	-245.34	107.561
0.0113	-211.499	-21.7738	-174.896	-134.715	-296.816	-143.413	-40.2807	1544.47	-200.488	-73.8476
0.0120	-125.424	-0.0980801	-170.639	-134.431	-268.745	-119.305	-35.3987	1945.59	-190.426	-133.247
0.0127	-69.2625	23.0815	-161.166	-123.729	-242.799	-121.138	-38.7501	2281.6	-228.259	93.4333
0.0133	65.3321	41.4225	-154.151	-129.844	-219.591	-93.9807	-38.4439	2561.99	-232.838	-25.365
0.0140	113.239	40.8013	-176.425	-88.0323	-197.023	31.4399	4.57589	2806.46	-59.7942	-5.4583
0.0147	49.7415	34.3934	-101.658	46.2205	-166.797	100.728	42.7298	3018.26	129.097	0.963229
0.0153	45.7674	34.0992	82.6516	108.796	-165.283	81.488	38.7662	3197.62	140.392	-0.642153
0.0160	54.6326	33.478	142.16	89.2767	-126.233	79.3622	35.0926	3351.72	118.129	-0.642153
0.0167	47.9073	32.5626	113.8	88.6722	52.2988	81.488	36.6233	3486.12	125.45	-0.642153
0.0173	47.9073	31.9414	116.827	89.5611	172.854	76.9129	35.0926	3606.39	120.871	-0.642153
0.0180	47.2959	31.3529	116.228	85.2946	153.024	75.696	34.4803	3709.74	116.897	-0.642153
0.0187	45.7674	30.7318	111.042	84.0858	144.171	73.5548	33.8842	3788.29	114.759	-0.321076
0.0193	44.5446	29.4894	108.583	81.6325	147.84	71.4291	32.9658	3842.52	111.715	-0.321076
0.0200	43.6275	28.9009	106.155	79.4993	141.405	69.9041	32.0474	3880.75	108.973	-0.642153
0.0207	42.7104	28.2798	103.727	77.686	138.668	68.379	31.4351	3908.33	106.533	-0.321076
0.0213	41.7933	27.6586	101.268	75.8372	135.61	66.5459	30.8228	3924.32	104.093	-0.321076
0.0220	40.6142	27.0701	98.5404	74.0239	132.261	64.7129	29.9044	3934.05	101.326	-0.321076
0.0227	39.6971	26.4489	96.0821	72.1751	128.913	63.1878	29.0021	3942.39	98.8855	-0.321076
0.0233	38.78	25.8278	93.6538	70.3618	126.146	61.6628	28.3899	3942.62	96.7473	-0.321076
0.0240	37.8629	25.2393	91.4954	68.833	123.118	60.1378	27.7776	3936.83	94.0054	0
0.0247	36.9458	24.6181	89.0671	66.9842	120.351	58.6128	27.1653	3930.8	91.8672	0
0.0253	35.723	23.7027	86.6388	64.8509	117.003	56.7797	26.2469	3922.69	89.1253	-0.642153
0.0260	34.8059	23.4084	84.4803	63.3221	114.557	55.5474	25.0224	3920.61	86.3833	-1.60538
0.0267	34.5002	23.4084	82.9514	62.3977	112.722	54.9466	25.3285	3929.18	84.8488	-0.642153
0.0273	33.5831	22.493	81.1227	60.8688	109.694	53.4216	25.0224	3935.21	83.0125	0.321076
0.0280	32.666	21.8719	78.6944	59.0556	106.927	51.8966	24.4101	3934.28	80.8995	0
0.0287	31.7489	21.5776	77.1655	57.8467	104.801	50.6797	23.814	3930.34	79.0631	0
0.0293	31.1375	20.9564	75.037	56.3179	102.064	49.1393	23.2017	3925.24	77.5287	0.321076
0.0300	30.5261	20.041	72.8785	55.0735	99.2979	47.9223	22.5894	3919.22	75.3904	0
0.0307	29.6091	19.7468	71.3796	53.5447	97.1721	46.7054	22.2833	3909.72	73.5541	0
0.0313	28.9977	19.4199	69.2211	52.3358	94.7261	45.4885	21.9772	3914.12	72.0448	0.321076
0.0320	28.3863	18.8314	67.6922	51.127	92.8915	44.2561	21.3649	3938.92	70.5103	0
0.0327	27.4692	18.2102	66.1932	49.8826	90.7658	43.3473	20.7526	3959.08	68.674	0
0.0333	27.1635	18.2102	64.6643	48.9937	88.611	42.4384	20.4465	3980.39	67.1647	0
0.0340	26.5521	17.589	62.8356	47.7493	86.4852	41.2061	19.8342	4013.76	65.6302	0.321076
0.0347	25.635	17.2948	61.6065	46.5405	84.6507	40.2973	19.5281	4030.45	64.0957	0.321076
0.0353	25.0236	16.6736	60.0776	45.3316	82.525	39.373	18.9158	4020.48	62.5864	0
0.0360	24.4122	16.0851	58.2489	44.0872	80.3701	37.848	18.6258	4009.13	61.0519	0
0.0367	23.8008	15.7582	56.7199	43.1984	78.8559	36.9392	18.0135	4006.58	59.5175	0.321076
0.0373	23.4951	15.7582	55.7906	42.274	77.0214	36.323	17.7074	4005.19	58.0081	0.321076
0.0380	22.8837	15.464	54.2617	41.3496	75.1868	35.4142	17.4013	3999.63	56.7755	0.321076
0.0387	22.2723	14.8428	52.7627	40.1407	73.3523	34.798	16.789	3986.65	55.2411	0
0.0393	21.6609	14.5485	51.5336	39.2163	71.5469	33.8891	16.4829	3971.59	54.0336	-0.321076
0.0400	21.3552	14.2543	50.6043	38.2919	70.0035	32.9649	16.1767	3955.14	52.801	0
0.0407	20.7438	13.9274	49.0753	37.0831	68.4893	32.056	15.8706	3922.23	51.5935	0.321076
0.0413	20.1324	13.6331	47.8762	36.1587	66.946	31.4399	15.2583	3874.26	50.3609	0
