MR32 ASCII
Name	TYR15_slow
Frequency	1500
Date	26-08-2015 11:16:27
"Time,s"	"RT TIB.ANT.,uV"	"RT MED. GASTRO,uV"	"RT LAT. GASTRO,uV"	"RT BICEPS FEM.,uV"	"RT VMO,uV"	"RT VLO,uV"	"RT RECTUS FEM.,uV"	"RT SOLEUS,uV"	"RT SEMITEND.,uV"	"Channel 12,uV"
0.0000	-3.02035	-5.37158	1.35152	-3.8446	1.48008	-1.39692	-5.64217	-1.23204	152.696	-9788.27
0.0007	-20.7485	-5.66281	-1.07664	16.9353	-0.653542	-2.92083	-6.24193	-3.06726	100.218	-10176.7
0.0013	-22.8934	-4.14194	-0.16035	25.1646	-0.653542	-2.31762	-2.58785	-3.67044	83.7258	-9536.3
0.0020	-32.9612	-7.7985	-3.82549	7.14904	-3.40226	-5.06383	-1.666	-5.19765	46.7996	-9891.98
0.0027	-44.2547	-6.27763	-3.5277	-12.3599	-3.09471	-2.01601	1.98809	-1.54005	-37.7218	-9821.67
0.0033	-40.8841	0.420666	0.435235	-38.3189	-0.653542	3.17482	6.57513	4.5688	-24.304	-9791.77
0.0040	-36.9008	-1.39143	-2.61141	-60.5921	-4.61324	-0.476223	1.68821	3.04159	6.52808	-9813.4
0.0047	-30.5099	-6.27763	-5.65806	-42.5765	-7.36196	-5.36544	-4.42044	-0.320843	-97.8489	-9812.76
0.0053	-12.8255	-6.89245	-3.82549	-15.1242	-5.84343	-5.06383	-4.10945	0.295175	-147.904	-9802.58
0.0060	-0.306412	-8.12209	-5.36027	-7.78451	-6.74686	-5.66705	-5.0313	0.295175	-50.2355	-9792.4
0.0067	-4.85882	-5.37158	-4.14619	15.0924	-5.53589	-4.14314	-4.72032	3.3496	-30.7055	-9911.71
0.0073	-12.8255	1.6503	3.80258	52.0132	0.269106	1.65091	1.37722	9.75362	-47.7942	-9629.51
0.0080	-23.8126	-0.776614	2.8863	62.0855	-1.57619	0.4286	1.98809	7.62323	93.2014	-9849.03
