MR32 ASCII
Name	CRYE15_fast
Frequency	1500
Date	26-08-2015 12:40:01
"Time,s"	"RT TIB.ANT.,uV"	"RT MED. GASTRO,uV"	"RT LAT. GASTRO,uV"	"RT BICEPS FEM.,uV"	"RT VMO,uV"	"RT VLO,uV"	"RT RECTUS FEM.,uV"	"RT SOLEUS,uV"	"RT SEMITEND.,uV"	"Channel 12,uV"
0.0000	156.191	20.1011	-8.24686	4.32542	5.65191	0.332493	-62.5544	23.0924	-3.81687	-5066.44
0.0007	193.134	23.7559	-13.1374	2.78062	6.25833	-0.28134	-70.4813	23.3893	-1.0828	-10219.3
0.0013	259.642	17.6751	-21.3843	-3.60451	1.98908	-4.24567	-57.669	17.8882	-1.38057	-9980.69
0.0020	292.326	17.6751	-14.6717	2.16271	5.04548	0.332493	-93.374	25.2295	-0.46019	-9584.6
0.0027	312.729	9.73549	-3.67592	5.56125	4.73014	1.24045	-245.346	37.4188	-2.00318	-9911.14
0.0033	345.711	-8.56975	3.64396	2.16271	0.776227	-3.33771	-368.947	40.1694	-5.35986	-9804.17
0.0040	304.212	-18.3368	16.1421	4.63437	2.28017	-3.93876	-397.021	44.7601	-5.9554	-9800.11
0.0047	173.573	-25.9928	27.4576	4.63437	1.98908	-7.60896	-411.973	52.6951	-6.25317	-9815.39
0.0053	-56.2071	-39.4146	35.0651	-0.257465	-0.75197	-14.9238	-392.136	61.8371	-6.25317	-9815.71
0.0060	-314.364	-47.6378	42.0973	-2.67764	-0.145543	-16.7653	-304.858	67.9515	-4.43948	-9798.86
0.0067	-408.702	-46.7241	41.49	-3.60451	-1.06731	-10.9595	-197.743	59.4032	-2.89649	-9810.09
0.0073	-250.629	-38.7844	35.6725	-3.60451	-3.80837	-2.11005	-123.278	40.486	-3.5191	-9910.2
0.0080	69.2313	-30.2462	32.6358	-3.29556	-6.54942	2.77503	-73.2268	27.9603	-3.81687	-9569.32
0.0087	280.095	-23.8504	36.9191	-1.18434	-7.47119	4.60374	-29.5949	22.7758	-3.5191	-10039.9
