MR32 ASCII
Name	TYR30_slow
Frequency	1500
Date	05-09-2015 10:51:26
"Time,s"	"RT TIB.ANT.,uV"	"RT MED. GASTRO,uV"	"RT LAT. GASTRO,uV"	"RT BICEPS FEM.,uV"	"RT VMO,uV"	"RT VLO,uV"	"RT RECTUS FEM.,uV"	"RT SOLEUS,uV"	"RT SEMITEND.,uV"	"Channel 12,uV"
0.0000	429.041	13.8492	14.4887	-14.6258	-10.3918	37.2942	2.51069	-16.3241	-13.0211	-8582.01
0.0007	310.291	20.8512	17.5355	-12.4918	-48.2304	36.3733	-1.15492	-8.69368	-9.65262	-10475.9
0.0013	290.18	13.8492	18.4562	-11.8803	-85.7601	15.3356	-6.64975	-5.94172	-7.52961	-9551.21
0.0020	190.368	-5.99616	12.3626	-15.5367	-103.477	38.215	-11.2264	-5.94172	-11.8039	-9818.96
0.0027	10.0358	-8.74278	5.04147	-14.0143	-103.168	76.3592	-11.8361	4.73253	-10.8981	-9867.94
0.0033	-93.4464	-0.812383	0.76718	-8.82288	-98.8878	86.4531	-9.69845	9.0064	-6.31242	-9786.74
0.0040	-110.238	-7.19539	-5.65521	-2.72049	-92.1806	108.73	-5.73155	1.37598	-4.47248	-9816.06
0.0047	-68.7278	-15.4353	-12.6694	5.82784	-73.2502	142.589	-0.545179	-4.10708	-4.1611	-9815.74
0.0053	-11.9493	-23.6751	-18.1712	8.87279	-37.8607	139.543	-0.846462	-19.6806	-3.25528	-9814.13
0.0060	20.6965	-27.0407	-19.9905	4.60487	-7.34709	103.843	-4.51207	-38.9026	-2.34947	-9786.42
0.0067	26.2025	-20.9285	-14.4887	5.21635	-8.25168	14.4148	-9.39717	-40.4245	1.01905	-9890.17
0.0073	7.88808	-18.1819	-8.39514	11.6182	-38.4564	-119.249	-18.5504	-26.9983	4.67062	-9762.9
0.0080	-15.62	-12.4178	-5.96208	10.7073	-63.1894	-165.044	-25.566	-10.2156	3.76481	-9613.72
0.0087	-27.5302	1.31529	3.20024	4.60487	-59.218	-109.191	-23.7368	-3.81521	1.33042	-10557.8
0.0093	-32.4114	-3.86849	13.5681	-0.274545	-55.5555	-82.9468	-15.803	6.87989	-1.13227	-7797.11
0.0100	-38.8156	-22.1664	15.7162	-5.77792	-69.5877	-90.2427	-6.95103	38.298	-7.21824	-1228.58
0.0107	-48.2657	-29.7874	1.97275	-8.52337	-76.0082	-80.7864	-0.545179	69.737	-11.8039	108.906
0.0113	-45.8446	-41.7023	-35.8602	-7.5999	-63.7851	-66.1591	-0.545179	117.959	-8.15236	-263.888
0.0120	-18.0411	-55.4354	-66.9858	-6.68891	-53.4153	-33.1858	-9.69845	182.651	-4.78385	4.1887
