MR32 ASCII
Name	TYR30_fast
Frequency	1500
Date	05-09-2015 10:56:00
"Time,s"	"RT TIB.ANT.,uV"	"RT MED. GASTRO,uV"	"RT LAT. GASTRO,uV"	"RT BICEPS FEM.,uV"	"RT VMO,uV"	"RT VLO,uV"	"RT RECTUS FEM.,uV"	"RT SOLEUS,uV"	"RT SEMITEND.,uV"	"Channel 12,uV"
0.0000	-33.1362	-723.389	-432.216	-36.8788	73.7793	-13.6173	-3.26064	94.8417	138.202	-8059.8
0.0007	-5.65357	-980.063	-274.467	-106.46	63.732	-7.22382	-0.512626	160.18	140.963	-10534.3
0.0013	39.8105	-1044.43	94.1925	-179.699	50.6074	-1.12094	1.00844	185.511	144.923	-9588.18
0.0020	78.8751	-1112.17	399.074	-188.55	39.5961	3.48736	1.92445	182.124	119.601	-9782.04
0.0027	94.1476	-1043.84	363.351	-152.232	34.109	5.8953	3.75646	134.506	40.5451	-9882.98
0.0033	108.164	-522.263	274.246	-130.25	23.728	4.69133	3.75646	122.627	-30.2635	-9786.54
0.0040	128.933	-54.1268	356.051	-106.149	10.9371	4.98195	4.97499	165.335	-57.4025	-9815.47
0.0047	110.637	75.8755	359.996	-76.2509	5.41296	7.4314	6.50447	133.917	-51.9166	-9816.44
0.0053	53.8659	397.502	181.159	-52.4407	1.7796	5.60469	4.97499	-54.048	-28.4106	-9817.08
0.0060	17.8637	701.151	14.857	-27.1137	-5.85786	2.57401	2.53792	-262.189	-15.6222	-9787.18
0.0067	14.4873	727.112	-34.8752	-9.4119	-16.2389	2.86462	3.15139	-299.448	-22.9247	-9876.55
0.0073	20.2979	709.086	-38.8567	-5.13187	-23.5797	2.24188	4.05899	-170.047	-18.674	-9803.58
0.0080	22.732	576.047	-97.4367	0.0623304	-24.1729	3.48736	4.67246	14.5797	8.21074	-9567.92
0.0087	-12.6813	403.918	-232.956	7.06412	-25.693	5.31407	5.58846	128.125	21.9437	-10517.9
