MR32 ASCII
Name	CORE15_fast
Frequency	1500
Date	05-09-2015 11:55:38
"Time,s"	"RT TIB.ANT.,uV"	"RT MED. GASTRO,uV"	"RT LAT. GASTRO,uV"	"RT BICEPS FEM.,uV"	"RT VMO,uV"	"RT VLO,uV"	"RT RECTUS FEM.,uV"	"RT SOLEUS,uV"	"RT SEMITEND.,uV"	"Channel 12,uV"
0.0000	-159.225	-17.4813	-20.3826	-5.15056	23.1063	2.31236	-47.3998	-75.4234	2.13325	-6485.43
0.0007	-215.064	-20.2114	-24.0361	-3.02166	21.6049	0.493304	-35.8031	-76.9319	5.5038	-10501.5
0.0013	-230.344	-22.3711	-26.1753	-2.10601	20.9824	0.184989	-23.2849	-71.1374	7.93571	-9764.68
0.0020	-151.922	-23.5528	-27.4011	-2.70118	18.8585	-2.2507	-17.7978	-65.343	9.17299	-9669.49
0.0027	-71.0399	-22.9824	-27.0887	-2.40359	16.698	-6.53627	-17.1835	-59.8598	10.6663	-9909.86
0.0033	-74.3736	-22.9824	-27.4011	-1.19035	16.698	-10.2052	-16.5692	-53.7541	13.7382	-9791.28
0.0040	-84.1366	-22.6564	-28.002	1.25903	17.0276	-11.4076	-12.9084	-48.247	16.4687	-9808.58
0.0047	-71.9527	-21.7599	-28.002	1.55661	16.698	-8.97196	-5.27956	-42.7639	17.1087	-9814.99
0.0053	-55.165	-18.989	-26.4878	-0.572284	17.3206	-4.4089	5.09694	-35.1258	15.5728	-9816.6
0.0060	20.8357	-12.5914	-20.3826	-2.40359	18.8585	-1.35658	12.4186	-28.1102	14.0368	-9791.6
0.0067	134.976	-4.64537	-12.1382	-3.02166	17.6135	-2.55901	13.6389	-22.3157	13.1408	-9837.11
0.0073	152.676	2.36343	-5.11968	-2.70118	17.3206	-4.68638	13.946	-16.21	14.3355	-9880.05
0.0080	61.3959	7.86453	1.58638	-0.869872	18.8585	-6.22796	13.3317	-11.0142	16.1701	-9529.12
0.0087	4.32589	12.4284	8.91738	0.961438	18.8585	-7.7387	9.36375	-6.75219	18.9433	-10285.8
0.0093	83.9779	18.5407	18.9885	1.25903	19.1515	-6.53627	4.48265	-1.55636	21.3752	-9507.64
0.0100	279.913	25.8755	29.973	0.343371	19.4444	-4.10059	3.56952	2.10707	21.9725	-3326.36
0.0107	402.586	34.392	41.2699	-0.869872	18.8585	-3.48396	6.61606	4.23808	21.3752	109.928
0.0113	314.401	40.5044	48.2885	-1.19035	18.236	-4.68638	7.23034	4.83667	21.3752	-49.9964
0.0120	130.372	35.9405	44.0101	-1.48794	17.6135	-5.61133	6.61606	2.39439	22.2712	-144.861
0.0127	-17.6211	24.9383	33.9389	-1.48794	16.698	-6.22796	3.56952	-0.335215	23.5085	95.5059
0.0133	-112.83	13.9769	22.0411	-2.10601	14.8671	-8.35533	-11.9952	-6.12965	22.9112	-24.0367
0.0140	-163.789	2.07819	8.91738	-1.48794	13.9517	-10.2052	-28.4731	-15.8988	23.5085	-6.0893
0.0147	-152.517	-8.31277	-1.15373	-1.48794	13.0362	-9.28027	-32.1339	-25.3566	24.7031	0.961469
