MR32 ASCII
Name	NA_slow
Frequency	1500
Date	28-08-2015 10:30:23
"Time,s"	"RT TIB.ANT.,uV"	"RT MED. GASTRO,uV"	"RT LAT. GASTRO,uV"	"RT BICEPS FEM.,uV"	"RT VMO,uV"	"RT VLO,uV"	"RT RECTUS FEM.,uV"	"RT SOLEUS,uV"	"RT SEMITEND.,uV"	"Channel 12,uV"
0.0000	1.12246	5.82468	2.8918	-0.704738	6.37704	0.398877	-10.3381	12.4187	1.90711	-10165.9
0.0007	-0.693287	5.22588	5.01245	-3.44391	5.14946	-0.21117	-13.3877	10.292	2.83796	-10008.7
0.0013	-0.099041	7.07672	6.84392	-3.74974	5.76325	0.703901	-15.2187	7.55758	4.06396	-9574.13
0.0020	1.12246	6.1513	9.9044	-3.44391	6.37704	1.00892	-16.7435	5.69667	5.26726	-9908.27
0.0027	-1.91479	2.17745	7.1572	-5.27889	6.06616	-1.12624	-20.4054	4.48138	6.81111	-9805.7
0.0033	-1.32055	1.85083	-2.60262	-6.80804	5.76325	-2.65136	-21.63	4.17756	8.94526	-9797.61
0.0040	3.26835	3.70167	-9.32605	-7.4197	5.14946	-3.87145	-20.7116	3.56991	8.62741	-9814.09
0.0047	4.48986	2.17745	-8.41031	-6.80804	4.54364	-5.7016	-18.5745	3.56991	5.88026	-9814.4
0.0053	6.00848	0.0544363	0.43377	-3.74974	6.67995	-3.87145	-13.3877	6.00049	4.97211	-9797.92
0.0060	6.00848	-0.272181	2.57852	-2.52642	8.20247	-1.12624	-9.11945	7.25376	3.74611	-9805.7
0.0067	2.97123	-0.598799	-4.14491	-2.83225	8.20247	0.398877	-6.37007	6.91196	1.61196	-9909.82
0.0073	2.64109	0.979853	-5.03655	-1.91476	8.81625	1.924	-2.09588	7.25376	0.998963	-9575.06
0.0080	1.74972	5.22588	-6.86802	-1.3164	9.11916	1.924	2.47856	7.25376	0.385963	-10009.3
0.0087	-4.06068	7.67552	-13.2782	-1.01057	9.42207	2.22902	6.75275	9.68434	-0.840037	-10184.9
0.0093	-7.42807	9.47191	-18.7726	1.43607	10.9526	4.97423	10.4147	14.8493	-0.227037	-4921.03
0.0100	-7.09794	12.2482	-34.9666	2.04773	12.1722	5.58428	10.7208	16.1026	0.703815	112.209
0.0107	-6.80081	12.847	-71.8853	-1.3164	11.5584	4.05916	8.88984	15.1531	0.703815	112.209
0.0113	-4.06068	9.79853	-87.4528	-2.52642	11.2555	3.14409	6.14047	14.8493	0.998963	-238.094
0.0120	0.231096	4.30047	-38.9188	-1.62223	10.9526	2.83907	2.7847	15.1531	0.385963	96.3567
0.0127	4.19273	-2.12302	29.7373	-1.62223	10.6497	2.22902	0.647604	17.6217	0.703815	-6.83822
0.0133	8.15437	-0.870981	62.1013	-0.704738	12.1722	2.53404	0.953745	17.9255	2.22496	-14.6089
0.0140	7.85725	6.7501	64.222	-1.01057	11.5584	1.61897	1.25988	10.8996	0.385963	1.55414
0.0147	6.63574	11.6494	54.1489	-0.704738	10.0359	1.31395	2.47856	5.69667	-3.88233	-1.55414
0.0153	9.97012	15.2966	39.4971	4.48107	11.8693	5.8893	4.92179	10.8996	-5.10833	-1.55414
0.0160	11.8189	17.7462	32.7978	7.53937	13.0889	9.24456	0.341464	19.4446	-5.40348	-0.621656
0.0167	6.30561	14.099	35.545	5.09273	11.5584	8.02447	-12.1691	22.179	-6.01648	0
0.0173	-2.21191	6.7501	33.7135	2.04773	9.11916	5.8893	-26.8167	16.7102	-4.17748	-0.621656
0.0180	-4.3578	-1.1976	24.2429	0.518581	7.28577	3.44911	-40.2457	2.65845	-1.13518	-0.621656
0.0187	-3.43342	-6.36905	14.7964	-0.704738	6.67995	1.31395	-47.8756	-5.88656	-0.227037	-0.621656
0.0193	-4.98506	-6.36905	10.8201	-1.62223	6.98286	0.703901	-46.3508	-1.29125	0.0908148	-0.310828
0.0200	-6.50369	-2.994	10.8201	-0.398908	7.28577	1.00892	-39.9395	0.531689	-0.227037	-0.310828
0.0207	-7.09794	1.85083	10.2177	1.43607	7.28577	1.924	-34.1405	2.65845	-0.522185	-0.310828
0.0213	-7.09794	5.5525	7.47048	1.13024	7.28577	1.61897	-29.8663	11.8111	-0.522185	-0.310828
0.0220	-6.80081	5.22588	4.72327	-1.62223	6.37704	-0.21117	-27.1228	18.5332	-0.840037	-0.310828
0.0227	-6.50369	4.30047	4.72327	-3.74974	5.14946	-1.12624	-21.63	22.179	-1.13518	-0.310828
0.0233	-3.1363	6.1513	7.1572	-1.91476	6.67995	1.924	-8.20103	23.6981	0.385963	-0.310828
0.0240	-1.61767	6.1513	7.75966	-0.704738	6.67995	3.44911	0.953745	20.6599	1.90711	-0.310828
0.0247	-3.76356	4.89927	4.72327	-2.52642	4.24073	1.924	-0.877209	16.4064	-0.227037	0
0.0253	-1.32055	6.7501	5.32573	0.824411	5.14946	4.97423	3.09084	17.6217	-1.13518	-0.310828
0.0260	0.825341	7.9477	5.639	4.18854	6.37704	8.32949	14.6888	17.9255	-1.13518	-0.310828
0.0267	-0.99041	6.7501	1.97606	1.7419	4.54364	5.58428	38.1851	14.2417	-2.04333	-0.310828
0.0273	0.528218	7.3489	2.26524	0.824411	3.32403	3.14409	68.3988	13.0264	-0.522185	0
0.0280	4.19273	9.47191	5.639	2.04773	2.71024	2.22902	72.0607	14.2417	1.90711	-0.310828
0.0287	0.528218	8.87311	1.97606	-1.3164	-0.0318852	-1.73629	48.5585	11.8111	0.385963	-0.310828
0.0293	-1.61767	8.27431	1.34951	-1.91476	-0.948584	-1.73629	27.5055	11.8111	1.31681	0.310828
0.0300	3.26835	8.87311	8.98867	2.65939	1.18772	2.53404	15.2952	15.457	4.97211	0
0.0307	2.64109	6.7501	7.75966	0.824411	-2.16819	-0.516194	0.341464	13.634	2.52011	-0.310828
0.0313	0.528218	4.30047	2.57852	-1.91476	-5.2212	-2.65136	-7.28849	11.2035	0.703815	0
0.0320	2.97123	4.30047	3.18098	1.43607	-3.08489	0.398877	-8.81331	12.4187	3.45096	-0.310828
0.0327	0.825341	2.77625	0.747048	-0.398908	-4.00159	-1.43126	-20.4054	11.2035	4.06396	-0.310828
0.0333	-3.43342	1.57865	-2.9159	-3.74974	-6.75169	-4.17648	-30.4786	8.16523	2.52011	0
0.0340	-2.83917	4.30047	-0.168688	-1.62223	-5.2212	-2.04131	-35.6653	8.46905	4.97211	-0.310828
