MR32 ASCII
Name	CORE30_slow
Frequency	1500
Date	28-08-2015 14:18:58
"Time,s"	"RT TIB.ANT.,uV"	"RT MED. GASTRO,uV"	"RT LAT. GASTRO,uV"	"RT BICEPS FEM.,uV"	"RT VMO,uV"	"RT VLO,uV"	"RT RECTUS FEM.,uV"	"RT SOLEUS,uV"	"RT SEMITEND.,uV"	"Channel 12,uV"
0.0000	19.1638	1.19978	-5.14071	-2.08311	-59.8911	1.20448	8.35706	2.47384	-2.19899	-8024.93
0.0007	10.9287	0.568318	-4.24568	-2.08311	-57.1419	0.883288	9.27623	4.91332	-1.58457	-10534.6
0.0013	9.38948	0.252586	-2.40971	-1.16021	-55.9263	1.82011	10.1954	6.15024	-1.26119	-9588.7
0.0020	12.4295	-1.57866	-0.275395	-0.843791	-54.3927	1.20448	9.27623	4.32922	-0.0646762	-9777.42
0.0027	15.8159	-4.60969	-0.872085	-2.37316	-51.6435	-2.16807	6.22289	-0.274871	-1.58457	-9881.59
0.0033	19.1638	-5.24116	-0.57374	-2.08311	-47.3721	-2.4625	5.0079	-3.60768	-1.87561	-9783.85
0.0040	17.9324	-4.92543	0.940934	-0.553738	-43.7141	-1.55245	5.61011	-3.91691	-0.970142	-9812.79
0.0047	15.2002	-5.49375	0.940934	-0.237316	-41.5784	-2.16807	3.47595	-3.60768	-1.87561	-9814.07
0.0053	17.3167	-3.97823	2.7769	2.505	-37.6137	-0.936821	4.08873	-2.09589	-0.355719	-9813.75
0.0060	16.7394	-1.57866	4.61287	4.64085	-32.4221	0.294429	5.9165	-0.549742	1.48755	-9784.82
0.0067	11.8523	0.884051	0.642589	1.89853	-29.9796	-2.75693	3.16956	-1.1682	0.258705	-9873.87
0.0073	13.3531	3.6625	-4.54402	-1.45027	-28.4573	-5.21943	-0.792389	-0.549742	-0.970142	-9803.14
0.0080	18.2402	6.06206	-6.37999	-2.37316	-25.7082	-3.98818	-1.40517	0.343589	-0.355719	-9563.63
0.0087	19.1638	7.89331	-5.46201	-1.45027	-22.3569	-2.75693	0.728998	1.88974	1.16417	-10511.7
0.0093	21.0109	8.84051	-4.24568	-0.553738	-19.301	-3.37255	3.16956	5.22255	3.91291	-8379.87
0.0100	18.5481	8.20905	-3.32769	-1.76669	-17.1653	-3.37255	3.47595	4.91332	5.14176	-1784.64
0.0107	-1.26989	5.17801	-3.32769	-5.11548	-15.643	-5.21943	0.116217	0.343589	2.68406	110.596
0.0113	-22.935	1.83125	-3.62604	-7.56775	-14.1094	-7.65516	-3.84573	-4.53537	-0.0646762	-223.442
0.0120	-32.4014	0.568318	-0.57374	-6.64485	-11.6669	-6.74511	-3.53934	-6.35639	-0.0646762	-34.7219
0.0127	-43.715	0.884051	1.56057	-5.11548	-9.22449	-5.51386	-1.71156	-3.91691	0.549747	69.4438
0.0133	-54.3743	2.7153	1.85892	-4.50901	-6.79341	-4.30938	-1.09878	0.343589	1.16417	-28.2919
0.0140	-51.6422	4.86228	2.47856	-4.50901	-4.64633	-2.4625	-0.485998	4.32922	2.68406	0.642998
0.0147	-38.2121	3.91508	0.642589	-6.3548	-3.73751	-3.98818	-1.71156	4.32922	1.48755	1.286
0.0153	-23.2428	0.884051	-2.08841	-7.88417	-3.12406	-6.74511	-5.07129	0.962048	-1.26119	0.642998
0.0160	-15.6235	0.884051	-0.872085	-6.64485	-0.374887	-5.21943	-4.45851	0.343589	-0.355719	0.964497
0.0167	-16.2392	2.7153	-0.275395	-4.82543	1.76083	-3.98818	-2.01795	2.47384	0.873128	0.964497
0.0173	-17.7784	3.91508	-3.32769	-5.11548	2.66965	-5.83505	-2.92656	4.32922	-0.646762	0.964497
0.0180	-11.9677	4.86228	-2.70805	-4.50901	4.80537	-4.60381	-2.32434	6.45947	-0.355719	0.964497
0.0187	-0.384815	5.49375	-1.49172	-4.21895	6.63437	-2.75693	-0.792389	7.66203	0.549747	0.964497
0.0193	-1.26989	5.49375	-5.46201	-5.74832	7.24782	-4.89823	-2.63073	5.84101	-1.58457	1.286
0.0200	-14.0842	5.74633	-6.05869	-4.21895	9.38354	-4.89823	-1.71156	4.91332	-1.87561	1.286
0.0207	-21.4342	6.06206	-3.32769	-1.45027	11.5193	-2.4625	0.422607	4.63845	-1.58457	1.286
0.0213	-19.2792	6.3778	-2.70805	-0.843791	12.7462	-1.84688	0.422607	4.01999	-2.19899	1.286
0.0220	-20.2028	7.57758	-2.40971	-0.553738	13.9617	-1.84688	1.34178	4.32922	-2.19899	1.286
0.0227	-23.8585	8.84051	-2.08841	-0.237316	15.1886	-1.84688	2.26095	5.53178	-3.10446	0.964497
0.0233	-27.2064	6.3778	-2.08841	-1.16021	16.0974	-2.75693	0.728998	4.63845	-4.62435	1.286
