MR32 ASCII
Name	CORE30_fast
Frequency	1500
Date	28-08-2015 14:23:57
"Time,s"	"RT TIB.ANT.,uV"	"RT MED. GASTRO,uV"	"RT LAT. GASTRO,uV"	"RT BICEPS FEM.,uV"	"RT VMO,uV"	"RT VLO,uV"	"RT RECTUS FEM.,uV"	"RT SOLEUS,uV"	"RT SEMITEND.,uV"	"Channel 12,uV"
0.0000	-3.71751	24.1972	18.4343	0.661314	-1.41821	7.05743	-31.1476	14.0498	-19.099	-9850.97
0.0007	0.840865	29.3456	18.1229	4.31594	1.62677	11.0212	-28.4116	10.6908	-22.7178	-10158.7
0.0013	2.38983	33.9147	16.0054	11.0335	4.68217	18.3364	-25.0538	12.8218	-29.4527	-9544.24
0.0020	-3.71751	32.4346	13.5454	15.9063	7.42473	21.0756	-30.2318	14.3387	-39.2032	-9899.56
0.0027	-3.40771	30.3109	20.5828	22.9371	11.085	26.5862	-35.7265	20.4426	-40.7613	-9823.67
0.0033	-4.95668	26.6427	22.1086	22.9371	11.085	25.6517	-40.9159	24.4156	-41.0629	-9796.99
0.0040	-7.70055	26.3209	16.0054	16.8461	10.7825	20.4633	-42.7474	21.3456	-39.2032	-9818.59
0.0047	-4.0273	31.2118	14.4796	13.7832	11.3978	18.9487	-49.7684	20.4426	-30.6589	-9817.32
0.0053	-7.70055	30.5683	12.331	9.81529	8.03998	13.7604	-74.4829	19.8286	-26.3868	-9805.89
0.0060	-11.3295	29.3456	13.5454	8.91033	6.50707	12.5358	-96.7668	22.2846	-24.5774	-9798.58
0.0067	-5.8418	32.692	16.9084	9.18878	6.20466	15.5973	-106.535	26.8355	-20.6068	-9917.02
0.0073	-7.39076	32.4346	11.428	4.94245	4.37976	14.0826	-119.039	25.6436	-18.7975	-9625.85
0.0080	-13.4981	27.2219	4.70198	1.56627	3.15968	14.3727	-139.186	22.8986	-16.6362	-9873.84
0.0087	-15.3126	21.1082	3.79895	0.974568	3.46209	16.8218	-139.492	21.3456	-13.8719	-10404.4
0.0093	-13.4981	18.9845	4.39059	3.09773	4.98458	17.1119	-97.072	21.0566	-13.2688	-5782.49
0.0100	-11.6393	21.43	3.17617	6.16066	6.50707	18.9487	-41.2211	20.1537	-14.8269	38.4208
0.0107	-10.7542	22.6527	1.96175	6.75236	6.50707	22.9125	5.77729	18.6006	-14.1735	107.959
0.0113	-9.51505	20.2073	2.86478	5.2209	7.12232	26.264	47.2811	17.9866	-13.8719	-271.486
0.0120	-7.70055	19.3063	5.01337	4.31594	9.56247	28.1008	70.7746	17.6977	-14.1735	84.1448
0.0127	-6.15159	20.2073	5.01337	4.31594	6.20466	27.8108	65.5852	16.1807	-14.5253	7.62066
0.0133	-7.39076	18.9845	3.48756	4.94245	15.3604	25.0716	62.2274	13.4358	-16.9378	-19.0517
0.0140	-7.39076	17.1826	2.86478	7.37887	54.1213	22.0102	89.3954	11.3048	-20.3053	2.22269
0.0147	-5.26647	18.0836	3.48756	9.81529	83.1111	20.1733	111.057	10.9798	-19.7021	-0.317528
0.0153	-4.33709	19.3063	4.0792	7.97057	82.4959	17.7241	104.647	10.9798	-15.7316	-0.317528
0.0160	-4.0273	18.6628	3.48756	5.53415	72.4329	16.8218	101.594	10.0768	-14.1735	-0.317528
0.0167	-4.33709	18.4053	2.55339	5.2209	59.6169	17.7241	108.31	8.23484	-13.5704	-0.317528
0.0173	-4.95668	17.7618	2.27314	3.72424	39.1676	16.8218	100.679	7.00684	-10.8563	0
0.0180	-4.0273	17.1826	3.48756	3.41099	16.5805	16.2095	86.3428	7.3319	-8.99664	-0.317528
0.0187	-1.28342	18.6628	5.32476	6.75236	-3.86879	16.2095	84.8165	8.84884	-7.48882	-0.635055
0.0193	-1.28342	20.2073	5.01337	7.06562	-30.4185	13.4704	90.6164	9.13778	-6.28257	-0.317528
0.0200	-3.09792	18.4053	1.96175	2.19278	-48.1148	10.1189	105.868	5.77884	-7.79039	-0.317528
0.0207	-1.28342	17.1826	0.747334	-0.243642	-42.3168	11.3112	149.203	4.26189	-5.98101	-0.317528
0.0213	-0.973633	17.7618	1.02758	-3.30657	-33.4634	11.0212	192.844	6.1039	-1.70886	-0.317528
0.0220	-3.40771	18.0836	0.124556	-8.17941	-33.7763	7.66972	191.012	7.00684	1.35704	0
0.0227	0.531072	20.529	1.96175	-7.90096	-32.5562	9.79662	155.003	8.84884	6.83544	0
0.0233	2.38983	21.1082	2.27314	-9.39762	-23.7028	10.1189	105.563	10.0768	10.2029	0
0.0240	0.840865	19.6281	0.124556	-11.8688	-14.2446	7.95975	59.1748	10.0768	8.99664	0
0.0247	2.08003	19.8855	-0.186834	-9.11917	-9.66675	7.66972	4.55626	13.4358	6.83544	-0.317528
0.0253	1.15066	19.8855	-1.71264	-7.58771	-5.9961	4.60828	-78.4513	16.1807	3.51824	0
0.0260	0.840865	19.6281	-1.40125	-6.68275	-0.510972	3.09367	-136.439	15.2417	2.26173	0
0.0267	6.37287	19.8855	2.27314	-3.30657	4.98458	6.44514	-136.439	10.6908	5.93075	0
0.0273	9.11674	16.8608	2.86478	-2.40161	11.3978	7.66972	-122.702	0	6.53387	0
0.0280	4.51412	12.2917	-0.498223	-4.21152	17.4982	6.12289	-117.818	-11.5938	3.51824	-0.317528
0.0287	-0.044256	12.2917	-2.92706	-2.99332	17.8006	8.57204	-104.703	-10.3658	1.96016	0
0.0293	0.265536	15.6381	-3.23845	-0.243642	8.3424	11.9235	-73.8724	0	2.91511	0
0.0300	1.15066	16.2173	-2.02403	-0.556896	-3.25353	13.4704	-38.4738	5.77884	4.72449	0
0.0307	0.531072	14.7371	-1.08986	-2.40161	-5.69369	14.6949	-6.43303	6.1039	6.83544	0
0.0313	0.840865	12.5491	-0.498223	-3.61982	-1.73105	13.7604	50.0284	2.13095	9.90133	-0.317528
0.0320	2.08003	11.6481	0.435945	-3.93308	2.54443	11.3112	117.163	-2.74495	11.1076	0
0.0327	2.69962	11.6481	1.02758	-2.71487	5.28699	11.9235	142.793	-4.26189	10.806	0
0.0333	5.44349	11.9699	0.435945	-1.1834	4.68217	14.3727	148.288	-4.26189	10.2029	0
0.0340	6.63841	10.7472	-1.40125	-1.77511	3.15968	12.5358	160.803	-6.1039	8.69508	0
0.0347	4.51412	9.84621	-2.30428	-3.93308	1.92918	9.18433	150.424	-7.3319	7.48882	-0.635055
0.0353	3.89453	10.4254	-0.498223	-3.30657	-0.198132	11.6335	111.057	-5.20095	7.79039	-0.635055
0.0360	6.37287	11.9699	2.55339	0.034806	-2.03346	15.5973	75.6587	-0.614001	10.5045	0.635055
0.0367	6.63841	10.7472	1.96175	-0.243642	-5.69369	11.0212	60.0906	0	11.1076	0
0.0373	2.38983	8.62348	-1.40125	-3.61982	-9.96916	3.09367	55.817	-2.74495	7.48882	-0.952583
0.0380	0.265536	8.30171	0.435945	-0.556896	-10.2716	3.3837	61.6169	-2.13095	6.23231	0
0.0387	-3.40771	7.07897	1.33897	3.72424	-11.1892	5.5106	70.1641	-1.228	2.56329	0.635055
0.0393	-6.77117	6.7572	-0.498223	5.2209	-12.4093	6.73518	74.743	-0.614001	-1.70886	-0.317528
0.0400	-4.64688	9.84621	1.65036	8.28383	-11.1892	10.4089	75.964	3.97295	0.753908	0
0.0407	-10.1346	8.62348	1.65036	7.06562	-11.7941	9.18433	68.0273	5.20095	0.150782	0.317528
0.0413	-15.6224	5.27705	0.435945	4.00269	-14.2446	7.05743	58.259	3.35895	-4.12137	-0.635055
0.0420	-9.51505	2.83159	1.33897	3.41099	-16.9872	7.95975	50.6389	0.902943	-4.12137	-1.27011
0.0427	-1.90301	0.707897	2.27314	1.56627	-20.0426	6.44514	53.6915	-4.26189	-1.35704	-0.952583
0.0433	2.08003	1.86627	3.48756	0.974568	-20.9498	5.5106	65.5852	-5.48989	2.26173	-0.317528
0.0440	-1.90301	6.49978	1.96175	-0.87015	-20.9498	6.73518	47.2811	0	5.32762	0.317528
0.0447	-8.58567	9.84621	-2.30428	-4.83803	-21.2627	7.05743	17.9763	6.7179	6.83544	0.317528
0.0453	-13.4981	10.7472	-5.3559	-6.9612	-21.5651	2.77141	35.0707	11.5938	5.62918	0
0.0460	-13.8079	10.4254	-5.97868	-5.15129	-23.7028	-1.19235	75.964	14.9527	4.72449	0
0.0467	-8.89546	13.5144	-6.88171	-2.99332	-23.7028	0.322257	84.8165	17.9866	5.62918	0
0.0473	-7.08097	14.9946	-10.2447	-2.40161	-21.8675	4.93054	52.7757	17.0837	3.51824	0.317528
0.0480	-4.95668	11.3264	-11.4591	-1.1834	-20.9498	10.6989	19.8078	11.3048	0.150782	0
0.0487	7.87757	7.07897	-8.7189	0.661314	-19.1249	14.6949	17.3658	5.48989	-0.452345	0
0.0493	20.9774	3.73255	-5.66729	0.34806	-19.1249	14.3727	25.3025	2.13095	1.05547	0
0.0500	16.7288	2.83159	-3.83009	0.974568	-22.4828	13.4704	26.8288	1.842	3.21668	0
0.0507	10.0019	5.53447	-5.07565	1.56627	-24.9229	12.5358	14.6185	3.97295	4.42293	0
0.0513	10.9312	7.07897	-9.34168	1.25302	-25.2253	10.1189	-19.2539	5.48989	2.91511	0
0.0520	3.00941	4.63351	-9.34168	1.87952	-27.9783	7.66972	-54.9577	5.20095	1.6586	0
0.0527	-3.09792	2.83159	-4.76426	2.19278	-33.4634	6.73518	-76.6197	4.26189	3.8198	0.317528
0.0533	0.265536	1.86627	-2.30428	1.25302	-37.1237	6.12289	-94.3247	1.228	6.83544	0
0.0540	-17.1271	0.0643543	-1.71264	0.034806	-38.959	3.70596	-111.114	-4.58695	8.39351	-0.317528
0.0547	-61.0733	-4.5048	-1.08986	-1.77511	-38.959	0.0322257	-119.345	-9.46284	7.18726	0
0.0553	-83.3784	-7.59381	1.65036	-1.1834	-34.6835	-0.257806	-113.239	-9.46284	6.53387	0.317528
0.0560	-69.3492	-7.27204	2.86478	1.25302	-32.5562	-0.580063	-95.5457	-6.7179	7.48882	0.317528
0.0567	-66.6053	-4.18303	-3.23845	0.034806	-35.6012	-4.2538	-66.5575	-7.9459	6.53387	0.317528
0.0573	-72.6684	5.27705	-9.34168	0.974568	-35.9036	-3.31925	-21.3907	-5.81495	7.79039	0.317528
0.0580	-60.1882	15.9599	-15.7563	1.25302	-35.6012	-2.70696	25.3025	-0.902943	9.90133	0
0.0587	-38.8125	18.4053	-21.5481	-1.77511	-36.8213	-5.7684	69.2483	-1.51694	8.99664	0.317528
0.0593	-5.8418	17.44	-20.3337	-1.77511	-36.5188	-5.15612	114.72	-3.64789	10.2029	0.317528
0.0600	29.563	15.9599	-20.0223	-4.21152	-32.8586	-3.02922	138.225	-7.9459	11.4594	-0.635055
0.0607	43.902	13.5144	-20.614	-9.11917	-24.9229	-2.09467	127.847	-12.2078	12.3641	-0.317528
0.0613	46.6459	10.168	-16.3479	-9.11917	-17.9049	0.644515	93.669	-13.7247	15.3797	0.317528
0.0620	49.3897	6.49978	-12.3933	-7.90096	-15.1519	0.934546	45.7548	-13.1107	15.7316	0
0.0627	53.6383	1.86627	-9.34168	-7.58771	-10.8868	-2.70696	14.0079	-15.5667	13.2688	0
0.0633	68.5969	-4.18303	-5.3559	-6.68275	-5.69369	-5.15612	10.6614	-21.3817	11.761	0
0.0640	87.2286	-9.97492	-1.40125	-6.68275	-2.33587	-6.67072	15.8395	-26.2576	10.806	0
0.0647	82.626	-14.6084	3.48756	-6.3695	4.37976	-8.50759	13.1035	-29.0025	11.1076	0
0.0653	52.4434	-18.2123	7.13082	-5.15129	13.5355	-6.67072	-7.3488	-32.0364	10.2029	-0.952583
0.0660	29.8286	-20.4003	8.65662	-5.15129	21.4608	-4.86608	-29.6213	-34.4924	7.48882	-1.27011
0.0667	26.8192	-18.534	9.90218	-2.08836	26.3515	-2.41693	-32.0634	-31.1335	7.48882	0.317528
0.0673	29.8286	-17.0539	8.96801	-0.556896	26.9564	-0.257806	-22.3064	-24.4156	6.53387	0.635055
0.0680	18.8531	-17.3113	8.37637	-2.40161	26.654	-0.870095	-8.26458	-20.1537	5.62918	0
0.0687	-17.4369	-17.0539	9.2794	-2.40161	26.0387	-1.80464	4.55626	-17.0837	6.83544	0
0.0693	-53.1515	-15.8312	9.90218	-2.71487	24.2138	-1.80464	-3.68571	-14.6638	6.83544	0
0.0700	-65.9857	-15.5094	10.8052	-3.93308	21.1584	-3.93154	-26.5801	-11.9188	7.48882	0.317528
0.0707	-68.7296	-17.3113	12.9538	-2.99332	16.8829	-5.44615	-36.6423	-8.84884	8.39351	0.317528
0.0713	-95.2832	-19.7568	14.7599	-2.08836	14.1404	-4.2538	-36.9475	-6.42896	7.48882	0
0.0720	-113.605	-19.435	13.5454	-2.40161	12.6179	-3.31925	-42.7474	-0.902943	8.09195	0
0.0727	-62.0027	-16.4103	9.90218	-2.99332	9.26006	-5.44615	-40.9159	5.48989	9.2982	0
0.0733	10.6214	-12.163	6.85057	-2.40161	4.68217	-6.99298	-19.5591	11.5938	8.99664	0
0.0740	45.4067	-5.72753	4.0792	-1.1834	1.92918	-2.09467	7.30358	19.8286	9.59977	0.317528
0.0747	57.9311	0.386126	-2.61567	-1.77511	-1.1158	0.934546	14.6185	25.9325	8.09195	0
0.0753	81.4311	6.7572	-9.03029	-0.243642	-5.9961	0.322257	13.7027	30.5195	5.93075	0
0.0760	104.931	16.8608	-14.8221	3.09773	-9.35391	-0.580063	28.0498	37.5263	6.83544	0.317528
0.0767	95.4603	24.7764	-23.3853	1.25302	-11.1892	-3.02922	39.9549	40.8853	6.23231	0.317528
0.0773	79.8821	26.3209	-25.8142	0.034806	-9.96916	-4.2538	38.7338	38.7543	5.62918	0.317528
0.0780	82.626	25.0982	-23.074	2.19278	-8.13384	-3.93154	31.7129	31.1335	5.62918	0
0.0787	81.7409	21.43	-24.2884	1.56627	-9.0515	-7.8953	21.3341	19.2146	2.56329	0
0.0793	39.2994	22.0092	-23.6656	2.47123	-8.13384	-8.50759	20.4184	14.6638	2.91511	0
0.0800	-45.5395	27.5436	-22.1398	4.00269	-6.61135	-5.15612	19.1973	17.4087	6.23231	0
0.0807	-89.1759	25.9991	-24.2884	0.34806	-12.4093	-5.7684	0.893162	14.9527	4.12137	0.317528
0.0813	-46.7344	19.3063	-20.3337	0.974568	-19.4274	-2.70696	-16.2013	9.46284	4.72449	0.317528
0.0820	34.741	11.9699	-14.5107	2.78448	-25.5277	-1.80464	-17.4223	1.842	7.48882	0
0.0827	98.8237	2.83159	-14.2305	-1.49666	-33.161	-8.50759	-13.7592	-8.84884	5.32762	-0.317528
0.0833	98.2041	-3.28207	-10.8675	-2.40161	-37.7389	-9.44214	-20.1696	-18.0227	4.72449	-0.317528
0.0840	79.3068	-8.173	-5.3559	-0.556896	-38.0413	-5.7684	-38.1685	-30.8084	5.93075	0
0.0847	94.5309	-13.6431	-4.14148	-1.77511	-38.959	-6.05844	-54.9577	-49.1201	4.42293	0.317528
0.0853	88.158	-13.3857	-4.76426	-2.40161	-42.0144	-5.7684	-58.9261	-57.68	2.26173	0.317528
0.0860	38.9896	-9.97492	-5.07565	-2.08836	-44.1521	-3.93154	-52.8209	-48.8312	1.6586	0
0.0867	-6.15159	-8.49477	-4.14148	-2.40161	-43.8393	-2.70696	-43.3579	-36.3344	1.96016	0
0.0873	-32.7052	-8.49477	-3.23845	-2.99332	-44.1521	-0.257806	-40.9159	-31.7475	1.6586	0
0.0880	-46.159	-9.07396	-1.71264	-3.30657	-44.757	0.934546	-43.3579	-27.1605	1.05547	0
0.0887	-39.7419	-9.97492	2.27314	-2.71487	-42.9321	0.322257	-31.4529	-19.2146	2.56329	0
0.0893	-33.015	-13.0639	4.70198	-4.52478	-42.6192	-3.93154	-14.675	-18.9257	2.56329	0
0.0900	-42.4858	-17.6331	5.60501	-7.58771	-43.5369	-8.50759	-7.65406	-25.6436	1.96016	0.317528
0.0907	-48.5931	-19.1776	7.13082	-8.80592	-46.2794	-10.0544	-0.32787	-30.2305	2.91511	0.317528
0.0913	-51.0272	-17.3113	5.32476	-11.2423	-51.1702	-10.9567	8.52461	-29.2915	2.26173	0
0.0920	-72.6684	-15.1876	4.70198	-11.5556	-55.4352	-10.6345	18.2816	-27.1605	1.35704	0
0.0927	-134.052	-13.9649	6.53918	-8.17941	-58.4906	-7.60527	26.8288	-24.1266	1.96016	0.317528
