MR32 ASCII
Name	TBAS15_slow
Frequency	1500
Date	28-08-2015 11:47:42
"Time,s"	"RT TIB.ANT.,uV"	"RT MED. GASTRO,uV"	"RT LAT. GASTRO,uV"	"RT BICEPS FEM.,uV"	"RT VMO,uV"	"RT VLO,uV"	"RT RECTUS FEM.,uV"	"RT SOLEUS,uV"	"RT SEMITEND.,uV"	"Channel 12,uV"
0.0000	37.2809	-8.52579	-2.83775	-1.18697	13.5756	-2.81936	-4.14325	-28.6817	1.72847	-5301.55
0.0007	48.2694	-15.8849	4.48671	-2.71595	12.3571	-4.02766	-5.36676	-32.6515	1.72847	-10281.5
0.0013	70.2462	-17.9939	6.6342	-4.24492	10.5232	-6.17575	-6.88919	-31.1297	1.4218	-9941.67
0.0020	57.7346	-15.2567	4.17993	-5.47213	9.30476	-7.68612	-8.72446	-26.8622	0.808476	-9595.89
0.0027	24.4429	-12.8336	4.17993	-4.84847	10.5232	-7.98819	-8.1127	-21.0399	1.4218	-9910.92
0.0033	1.26929	-11.8912	5.71385	-3.94315	11.7417	-7.98819	-6.88919	-17.9964	2.64846	-9800.47
0.0040	-12.1489	-10.6797	5.40706	-3.94315	11.7417	-7.98819	-5.97851	-17.1032	3.26178	-9800.47
0.0047	-24.6605	-7.00012	2.66518	-3.94315	10.8309	-6.47782	-6.58332	-13.4311	2.64846	-9814.59
0.0053	-26.1837	-2.15388	0.824481	-3.31949	9.61246	-5.26952	-6.28439	-7.64184	2.64846	-9814.9
0.0060	-15.2315	-0.314108	-0.0766959	-5.15024	8.08628	-6.47782	-5.36676	-4.56526	3.26178	-9796.7
0.0067	-16.1381	-2.15388	-2.22418	-6.98099	7.16319	-8.32383	-6.58332	-5.19381	2.64846	-9813.02
0.0073	-20.7076	-2.42312	-2.83775	-6.07567	7.47089	-7.38404	-5.67264	-4.26752	2.95512	-9905.9
0.0080	14.071	-0.314108	0.230088	-3.31949	7.47089	-3.72559	-0.486623	0.926284	4.76722	-9558.23
0.0087	59.2578	-1.21156	2.3584	-4.24492	6.25241	-3.72559	0.431009	2.74577	3.56845	-10079.7
0.0093	61.3975	-4.577	1.74483	-7.90642	5.63701	-6.17575	-1.70318	1.52175	1.4218	-10044.6
0.0100	45.5132	-6.10267	4.48671	-8.81174	7.16319	-5.87367	-0.486623	1.81949	1.72847	-4509.58
0.0107	33.2917	-7.62834	5.71385	-9.4354	7.77858	-5.5716	-0.180746	-0.297734	-0.111514	112.018
0.0113	18.0602	-8.52579	3.89232	-10.9644	7.16319	-6.77989	-2.62081	-2.74577	-3.15027	112.018
0.0120	7.9784	-6.41678	4.17993	-9.4354	6.25241	-5.87367	-1.3973	0.926284	-3.15027	-215.564
0.0127	6.16513	-3.36544	6.6342	-6.67922	5.63701	-3.42351	1.34864	6.41782	-1.61695	100.408
0.0133	17.7338	-1.83978	4.48671	-6.37745	4.72623	-2.81936	1.04276	3.67205	-1.92362	-10.6684
0.0140	32.0949	0.897452	-0.690263	-6.67922	3.20005	-2.51729	0.736886	-3.96979	-2.53694	-10.9821
0.0147	27.1991	8.25655	-6.49998	-6.67922	5.03392	-1.5775	1.04276	-3.67205	-2.23028	2.82398
0.0153	14.071	15.5708	-11.0634	-6.37745	8.99706	-1.27543	-0.785549	3.67205	-3.15027	1.2551
0.0160	8.59492	17.0965	-12.5973	-4.5467	9.61246	-1.5775	-2.62081	8.53504	-4.07026	1.2551
0.0167	9.50156	13.4169	-9.54864	-0.885198	9.30476	-0.671277	-0.785549	8.86586	-3.15027	0.941327
0.0173	16.5371	8.52579	-6.49998	1.24732	10.8309	0.537021	0.736886	7.93957	-2.53694	0.941327
0.0180	29.6289	4.577	-6.1932	0.945552	8.68937	0.537021	-1.70318	4.56526	-4.37692	1.2551
0.0187	47.943	3.94879	-4.65928	2.17276	6.8678	1.44324	-0.785549	2.1503	-3.7636	0.941327
0.0193	69.3033	3.36544	-2.83775	4.30528	12.0494	2.08096	1.9604	2.44804	-2.53694	0.941327
0.0200	87.6174	-0.314108	-4.04571	4.00351	21.5142	-0.369202	-0.486623	0.297734	-4.99025	0.941327
0.0207	96.176	-3.67955	-3.73893	5.21059	29.4528	-0.0671277	-1.3973	-3.96979	-6.52357	1.2551
0.0213	83.9546	-4.577	-0.690263	8.26855	33.1082	3.28926	1.34864	-7.64184	-5.91024	1.2551
0.0220	50.409	-6.10267	1.74483	8.87209	32.4928	3.59133	2.5652	-8.83278	-4.99025	1.2551
0.0227	4.60572	-5.78856	2.05162	9.49576	28.8374	1.44324	2.5652	-6.08701	-4.37692	1.2551
0.0233	-28.3233	-4.89111	1.43805	12.5336	26.4004	0.234947	2.26627	-3.96979	-3.45693	1.2551
