MR32 ASCII
Name	USMC15_slow
Frequency	1500
Date	31-08-2015 14:36:26
"Time,s"	"RT TIB.ANT.,uV"	"RT MED. GASTRO,uV"	"RT LAT. GASTRO,uV"	"RT BICEPS FEM.,uV"	"RT VMO,uV"	"RT VLO,uV"	"RT RECTUS FEM.,uV"	"RT SOLEUS,uV"	"RT SEMITEND.,uV"	"Channel 12,uV"
0.0000	28.213	-44.7661	43.3396	-3.42446	-3.09815	-1.0148	-5.85341	-92.7336	8.08734	-6072.42
0.0007	32.1837	-6.92259	42.1572	-3.73815	-0.66094	0.807226	-4.94486	-77.1816	8.08734	-10442.1
0.0013	18.7489	-7.8456	29.9239	-3.73815	0.557668	0.807226	-4.02142	-19.8059	9.89569	-9821.68
0.0020	13.2556	-61.2265	28.4232	-4.65309	-0.66094	-0.714972	-4.3342	12.251	9.89569	-9640.99
0.0027	12.0316	-105.531	29.0144	-3.42446	-0.0516359	1.40688	-2.815	38.1824	9.29291	-9910.91
0.0033	13.5542	-67.0722	17.736	-1.28091	0.258179	2.95214	-1.2809	119.346	8.69013	-9791.41
0.0040	12.3301	-38.9972	4.00198	-1.90829	-2.18936	-0.714972	-3.11288	141.329	7.13294	-9804.15
0.0047	0.447825	-80.7635	0.955018	-2.19584	-2.79867	-1.63752	-3.72354	70.2053	6.53015	-9813.71
0.0053	-5.04549	-114.377	0.045477	-1.28091	-1.27024	-0.115318	-3.11288	33.5883	5.62598	-9814.67
0.0060	-2.00028	-191.294	-15.5531	-2.82322	-1.87955	-1.63752	-5.24275	2.48424	0.150696	-9792.04
0.0067	-6.26955	-318.824	-47.2961	-3.42446	-2.18936	-1.63752	-5.24275	-78.1004	-5.9776	-9826.46
0.0073	-9.94171	-321.9	-68.352	-0.679664	-0.960428	0.807226	-2.20434	-132.72	-8.69013	-9889.88
0.0080	-0.17913	-290.441	-48.4785	-0.993356	-2.48885	-1.33769	-2.20434	-127.547	-13.0101	-9533.91
0.0087	13.2556	-382.896	-5.13891	-2.50953	-5.5457	-4.08226	-4.3342	-85.417	-13.9142	-10213.3
0.0093	21.7941	-309.978	23.5116	-0.993356	-5.23588	-2.85989	-4.3342	-25.8973	10.4985	-9716.52
0.0100	23.6452	-30.7671	19.2368	-0.679664	-5.5457	-3.45954	-4.3342	9.80083	30.3401	-3734.92
0.0107	11.4345	91.9166	-6.09392	-2.50953	-6.7643	-4.98174	-3.72354	14.0547	12.0557	111.538
0.0113	-2.00028	91.3013	-17.6906	-1.90829	-5.23588	-2.85989	-0.0595767	25.6591	-3.21484	10.5164
0.0120	-1.40318	75.1486	-10.6416	-0.0784228	-4.01727	-0.714972	2.68095	52.8156	-0.150696	-170.174
0.0127	2.56753	-31.3824	-3.63816	-0.679664	-4.62658	-1.93734	2.07029	66.2577	1.65765	99.7465
0.0133	-0.77623	-133.606	1.22788	-2.19584	-4.31676	-2.56006	1.45963	57.4097	2.86322	-19.1207
0.0140	-7.19505	-81.9942	6.1394	-3.11077	-3.70746	-1.33769	2.07029	57.1035	4.42041	-7.01093
0.0147	-8.41911	92.8396	6.7306	-5.56802	-3.09815	-1.33769	1.77241	66.2577	7.13294	2.54943
0.0153	1.67188	156.066	11.0054	-6.7705	-1.87955	-1.0148	1.77241	61.051	10.1971	0.637358
0.0160	10.509	156.912	16.5082	-4.3394	-0.0516359	0.807226	2.99373	46.1116	9.89569	0.956036
0.0167	12.0316	273.519	8.86802	-0.679664	0.867483	1.72977	3.90227	31.7506	8.99152	0.956036
0.0173	11.733	251.213	1.54622	0.54896	-0.351124	0.184509	2.99373	15.586	6.53015	0.956036
0.0180	6.83679	55.3038	9.5047	0.54896	-0.66094	-0.714972	2.07029	8.88201	5.92737	1.27472
0.0187	5.31419	60.5342	17.0994	-1.28091	-1.27024	-1.63752	1.77241	38.795	27.6276	0.956036
0.0193	3.79158	143.836	14.6891	-5.56802	-2.79867	-3.15971	0.238307	67.1765	66.3564	0.956036
0.0200	-3.82144	31.8439	7.64014	-5.85557	-3.40797	-2.23717	0.238307	27.8031	83.7366	1.27472
0.0207	-3.82144	-29.5364	0.955018	-0.0784228	-2.79867	-0.714972	1.45963	-26.5099	78.5628	0.956036
0.0213	6.83679	144.451	-0.272862	3.895	-3.70746	-1.93734	0.238307	-23.1749	81.6269	0.956036
0.0220	11.733	333.976	-1.81908	5.12362	-5.5457	-4.08226	-2.20434	4.28786	77.96	1.27472
0.0227	6.53824	288.441	-9.14089	7.55473	-5.23588	-2.85989	-2.815	-10.039	40.4367	1.27472
0.0233	3.19448	68.149	-13.6886	9.09705	-3.09815	-1.0148	-3.41076	-52.7816	-4.11902	1.27472
0.0240	5.94114	-184.218	-15.2348	4.20869	-1.58006	-0.415145	-4.3342	-64.9646	-20.2937	1.27472
0.0247	9.58345	-386.588	-17.6906	-2.50953	-0.351124	-0.415145	-3.41076	-40.2583	5.92737	1.27472
0.0253	9.2849	-388.126	-13.6886	-2.19584	2.08609	1.10705	-0.372354	-20.1121	12.6585	1.27472
0.0260	10.509	-201.601	0.955018	-3.11077	2.08609	1.10705	0.551084	-21.9498	-34.3587	1.27472
0.0267	15.0768	69.6874	14.6891	-6.7705	0.258179	-0.415145	-0.372354	-17.6619	-43.1995	0.956036
0.0273	17.8234	249.444	24.1483	-5.85557	1.7866	2.0296	1.77241	-12.183	-23.0565	1.27472
0.0280	20.2715	202.755	25.9674	-7.39788	3.61451	4.47434	4.51293	-21.3372	-38.9298	1.27472
0.0287	19.6744	121.838	12.8245	-11.9725	2.39591	2.95214	4.21505	-26.5099	-46.8664	0.318679
0.0293	12.9571	-52.6886	-5.13891	-11.0576	0.867483	2.32942	2.99373	-26.2036	-28.8331	0
0.0300	9.58345	-280.98	-9.41375	-8.91406	0.258179	2.62925	2.99373	-23.1749	-16.6268	0.956036
0.0307	9.91186	-134.837	-3.63816	-12.2862	-3.70746	-0.415145	1.77241	-7.28256	-8.38873	1.27472
0.0313	5.01564	140.759	0.318339	-12.5738	-7.68342	-3.45954	1.77241	10.4134	0.753479	0.956036
