MR32 ASCII
Name	SORD30_fast
Frequency	1500
Date	31-08-2015 13:38:16
"Time,s"	"RT TIB.ANT.,uV"	"RT MED. GASTRO,uV"	"RT LAT. GASTRO,uV"	"RT BICEPS FEM.,uV"	"RT VMO,uV"	"RT VLO,uV"	"RT RECTUS FEM.,uV"	"RT SOLEUS,uV"	"RT SEMITEND.,uV"	"Channel 12,uV"
0.0000	66.8146	-28.0334	-39.4404	-38.3699	-110.288	284.36	-26.9829	-7.97196	-75.3363	-9405.46
0.0007	-28.4257	-31.9769	-44.9244	-34.1066	-73.6717	314.555	-2.87225	-7.65811	-56.9765	-10305.9
0.0013	-48.8715	-41.4071	-55.2916	-30.4228	-22.9922	299.344	25.8098	-20.5262	-58.8057	-9527.9
0.0020	-12.8435	-48.7798	-63.2548	-27.6909	5.3751	275.505	52.0645	-37.2862	-62.1931	-9873.36
0.0027	-22.6178	-39.3496	-54.9911	-23.1379	46.2697	253.256	64.8885	-57.7496	-48.4402	-9840.26
0.0033	-73.5669	-15.517	-27.4956	-18.5434	104.869	205.295	50.5273	-77.5854	-17.0049	-9791.09
0.0040	-44.5746	6.77259	1.50249	-22.517	117.375	129.636	10.5585	-86.1223	7.72333	-9816.8
0.0047	-35.4141	19.8891	16.7528	-38.9908	106.69	47.8473	-31.5543	-82.7327	28.4544	-9816.48
0.0053	-172.774	27.8619	20.3587	-55.7544	120.117	-28.7197	-55.3413	-72.0615	71.4747	-9810.05
0.0060	-210.596	39.0924	27.4204	-61.2594	137.515	-106.592	-63.594	-66.6004	111.175	-9790.45
0.0067	-62.8955	51.6089	44.7742	-54.2643	146.97	-198.427	-59.3058	-62.6458	117.882	-9909.99
0.0073	-81.4997	51.9518	55.2165	-47.5175	145.764	-328.12	-46.5223	-51.347	139.833	-9681.18
0.0080	-273.444	36.692	40.8677	-49.0489	111.275	-451.74	-37.056	-35.7797	193.829	-9745.46
0.0087	-321.371	19.289	14.8746	-50.2907	51.4693	-483.752	-27.5897	-19.2708	199.316	-10529.9
