MR32 ASCII
Name	NA_fast
Frequency	1500
Date	28-08-2015 10:34:13
"Time,s"	"RT TIB.ANT.,uV"	"RT MED. GASTRO,uV"	"RT LAT. GASTRO,uV"	"RT BICEPS FEM.,uV"	"RT VMO,uV"	"RT VLO,uV"	"RT RECTUS FEM.,uV"	"RT SOLEUS,uV"	"RT SEMITEND.,uV"	"Channel 12,uV"
0.0000	18.5224	1.93481	-8.77631	-2.30314	-2.02103	-2.03335	-7.30403	-12.3318	-2.47173	-9465.88
0.0007	-161.527	5.58946	-12.4483	-2.59773	-2.63204	-2.64071	-8.52592	-12.3318	-1.54483	-10285.5
0.0013	-259.478	6.82559	-12.4483	-1.68719	-1.71553	-2.64071	-5.47118	-13.565	-0.66207	-9527.18
0.0020	-195.122	-0.214979	-9.40133	-2.59773	-2.32653	-4.17233	-4.5502	-22.0973	-1.28	-9875.06
0.0027	-117.582	-7.52427	-1.45838	-0.455272	-1.10452	-1.71646	-1.80549	-31.8627	-0.044138	-9835.58
0.0033	-77.6217	-14.5111	3.1251	0.455272	-1.41002	-0.501736	3.99396	-41.0282	0.264828	-9789.69
0.0040	-43.1232	-20.0468	4.03658	-1.3926	-3.24305	-2.32383	10.0943	-45.2944	-1.28	-9814.72
0.0047	-34.8682	-19.7243	4.94807	-1.98177	-2.93754	-2.93119	13.45	-38.8952	-0.66207	-9814.08
0.0053	-54.4173	-15.7472	3.72407	-2.9191	-1.71553	-3.56496	10.7053	-27.8965	0.882759	-9807.34
0.0060	-77.0056	-11.7701	2.18757	-3.82964	-0.799012	-3.24808	5.81769	-20.5641	2.07448	-9789.05
0.0067	-85.5481	-9.94279	3.1251	-3.21369	-0.188003	-1.71646	2.77206	-21.7973	4.23725	-9909.07
0.0073	-80.0448	-11.7701	2.50008	-3.50828	-1.41002	-2.93119	0.328271	-29.7296	4.85518	-9671.91
0.0080	-79.7573	-14.2424	2.50008	-3.21369	-2.02103	-4.46281	-0.583593	-33.9958	3.61931	-9759.2
0.0087	-83.4125	-14.2424	3.41156	-1.68719	-1.41002	-3.85544	0.629186	-30.0296	3.00138	-10515.6
0.0093	-83.084	-13.5974	2.50008	-1.3926	-2.63204	-4.17233	0.629186	-23.0305	1.80966	-6542.61
0.0100	-96.8423	-12.6838	3.72407	0.74986	-2.63204	-2.93119	0.0273559	-14.1649	1.19173	-342.743
0.0107	-114.543	-12.415	6.45853	2.89232	-2.32653	-1.71646	-1.50457	-7.46574	1.19173	111.68
0.0113	-92.5711	-14.5111	6.77104	0.455272	-4.15956	-4.77969	-6.08213	-8.06566	0.573794	-286.261
0.0120	-35.4842	-16.0697	8.30755	-0.776641	-5.99259	-6.60179	-9.7387	-7.46574	1.50069	62.5796
0.0127	20.042	-15.156	8.30755	-1.68719	-7.21461	-7.52604	-11.8816	-1.33317	3.00138	22.7854
0.0133	57.5797	-10.5877	6.17207	-2.30314	-6.9091	-8.1334	-13.7053	5.06604	4.23725	-23.4272
0.0140	79.2645	-3.86963	4.94807	-0.455272	-4.77057	-5.99442	-12.7934	13.2983	6.0469	1.6046
0.0147	91.1336	1.93481	0.364595	-1.07123	-5.07607	-5.67754	-13.1035	20.9307	5.47311	-0.320921
0.0153	78.9359	4.99827	-5.72934	-2.9191	-7.82561	-7.81651	-16.1491	24.5969	3.61931	-0.320921
0.0160	36.2235	8.65291	-10.0003	-3.82964	-9.03588	-8.74076	-17.371	30.0963	3.00138	-0.320921
0.0167	-1.60172	13.8662	-13.6723	-5.03478	-8.13112	-8.74076	-17.681	36.4955	3.31035	-0.320921
0.0173	-37.9484	16.8759	-14.8963	-3.82964	-6.29809	-8.1334	-16.4591	41.0616	3.92828	-0.641842
0.0180	-81.5644	15.0485	-14.2713	-0.455272	-5.99259	-7.52604	-15.2372	41.3615	3.92828	-0.641842
0.0187	-91.0515	8.97538	-13.6723	-1.3926	-7.52011	-8.42388	-15.8482	35.2623	3.61931	-0.320921
0.0193	-80.6609	1.93481	-11.2243	-5.03478	-7.52011	-9.05765	-15.8482	27.9632	3.61931	0
0.0200	-76.3896	0.10749	-13.0733	-5.65073	-8.13112	-9.95549	-14.9272	21.8306	2.38345	-0.320921
0.0207	-46.7784	2.25728	-17.0318	-2.59773	-7.52011	-9.95549	-14.0153	14.5315	1.19173	-0.641842
0.0213	-7.7211	7.14806	-17.6308	0.455272	-4.15956	-6.91867	-9.12775	9.63214	2.69242	-0.320921
0.0220	-3.73734	11.3939	-19.1673	-1.3926	-1.71553	-5.67754	-5.7721	4.76607	3.00138	0.320921
0.0227	-16.5921	8.06172	-20.3913	-3.82964	-1.10452	-6.31131	-6.69308	-6.23256	0.882759	-0.320921
0.0233	-24.5186	0.429958	-17.3443	-4.12423	-0.799012	-5.67754	-4.86023	-20.2641	-0.044138	-0.320921
0.0240	-8.33714	-4.13835	-14.2713	-4.12423	-0.188003	-4.46281	-1.50457	-30.9628	-0.353104	-0.320921
0.0247	28.297	-5.69695	-10.6253	-2.30314	1.95053	-3.56496	1.24013	-34.2957	0.573794	-0.320921
0.0253	26.1614	-7.2018	-4.81786	-0.776641	2.85529	-2.32383	2.77206	-33.6958	2.69242	0
0.0260	-1.93027	-10.5877	-1.45838	-2.59773	1.33952	-3.24808	0.328271	-33.6958	2.38345	0
0.0267	-8.95319	-12.6838	-0.859402	-4.12423	0.728511	-5.07017	-1.80549	-31.5627	0.573794	0
0.0273	-18.1117	-10.8565	-1.77089	-3.82964	0.117502	-5.99442	-1.19454	-25.7635	-0.044138	0
0.0280	-33.3486	-6.87933	-1.77089	-2.30314	0.117502	-5.67754	0.0273559	-18.731	-0.044138	0
0.0287	-36.1002	-5.37448	0.364595	0.133904	1.03402	-4.46281	1.24013	-14.1649	0.573794	-0.320921
0.0293	-36.4288	-6.61061	0.677104	0.455272	0.728511	-3.56496	0.328271	-13.565	-0.044138	-0.320921
0.0300	-42.5071	-7.52427	-0.859402	-1.07123	-0.188003	-4.17233	-2.41644	-12.9317	-1.28	0
0.0307	-41.275	-6.61061	-1.77089	-1.07123	-0.188003	-5.07017	-4.24928	-11.7319	-1.85379	-0.320921
0.0313	-31.213	-5.69695	-2.0834	-1.3926	-0.188003	-5.07017	-4.5502	-9.89877	-1.54483	0
0.0320	-17.7832	-5.05201	-0.234382	-1.07123	-0.493507	-4.77969	-3.33742	-7.13245	0.573794	0
0.0327	18.2349	-7.2018	3.41156	0.74986	-0.493507	-4.46281	-3.94837	-6.23256	2.07448	-0.320921
0.0333	65.8347	-9.35159	3.41156	-1.68719	-0.493507	-5.38706	-6.08213	-5.9326	1.50069	-0.320921
0.0340	75.8968	-7.2018	0.364595	-6.56128	-1.41002	-6.60179	-6.38304	-3.49956	0.882759	0
0.0347	58.1957	-2.6335	-2.99488	-7.17724	-1.41002	-5.99442	-4.86023	-0.133317	0.882759	-0.320921
0.0353	61.5634	-0.806172	-4.81786	-5.35615	-0.799012	-4.77969	-2.72647	2.93297	0.264828	0
0.0360	75.5682	0.698682	-4.50535	-3.50828	-1.10452	-3.85544	-1.19454	6.59918	0.882759	0
0.0367	76.1843	2.25728	-5.13037	-4.12423	-2.02103	-3.85544	-2.41644	9.63214	1.80966	0
0.0373	69.7774	1.02115	-6.35436	-5.65073	-3.54855	-5.07017	-3.94837	10.8653	1.50069	0
