MR32 ASCII
Name	TBAS15_fast
Frequency	1500
Date	28-08-2015 11:52:42
"Time,s"	"RT TIB.ANT.,uV"	"RT MED. GASTRO,uV"	"RT LAT. GASTRO,uV"	"RT BICEPS FEM.,uV"	"RT VMO,uV"	"RT VLO,uV"	"RT RECTUS FEM.,uV"	"RT SOLEUS,uV"	"RT SEMITEND.,uV"	"Channel 12,uV"
0.0000	-30.0441	-2.66336	-3.73422	2.26886	-14.9803	-12.6828	-6.73095	-0.61493	4.45905	-6361.28
0.0007	-33.6874	-1.44265	-3.73422	2.58398	-14.0654	-13.294	-5.51761	-2.13607	5.38618	-10486
0.0013	-18.7651	-1.72009	-2.50653	2.8991	-14.0654	-13.9053	-5.20763	-6.40822	6.31331	-9782.9
0.0020	-0.748608	-2.94079	-1.27884	2.26886	-14.3731	-13.9053	-6.42983	-10.3891	5.69522	-9661.61
0.0027	9.63209	-2.66336	1.15096	3.1827	-13.4582	-12.0716	-5.51761	-7.63808	6.00426	-9910.91
0.0033	15.4213	-1.72009	2.07172	3.81294	-13.1504	-12.0716	-3.68431	-3.98086	5.69522	-9791.86
0.0040	15.1219	-1.10973	0.230192	2.58398	-12.8426	-12.9884	-4.29541	-1.84479	4.76809	-9807.86
0.0047	-0.149722	-0.221947	-1.27884	1.98525	-11.6199	-12.6828	-4.90651	1.81243	4.19415	-9816.18
0.0053	-21.8094	1.33168	-1.89269	2.26886	-10.4055	-11.766	-4.90651	3.65722	3.57607	-9817.14
0.0060	-19.6634	2.82982	0.230192	5.32551	-8.26787	-8.40427	-2.46211	3.33357	3.88511	-9792.5
0.0067	-1.04805	2.82982	2.37865	8.69729	-5.523	-5.65378	0.283408	3.04229	4.76809	-9834.74
0.0073	6.88719	1.94203	1.7648	9.29601	-4.60805	-5.65378	0.894508	0.291283	6.93139	-9884.34
0.0080	3.24397	0.388407	0.537114	8.06705	-3.68478	-6.57061	-0.327691	-4.88708	7.85852	-9531.37
0.0087	-0.449165	-0.8323	-1.27884	6.8696	-2.76982	-7.48744	-2.76323	-7.63808	5.69522	-10264.2
0.0093	4.74118	0.110973	-0.664998	8.06705	-1.24767	-5.95939	-1.85101	-4.27215	5.38618	-9575.53
0.0100	14.523	1.94203	2.07172	10.525	0.890002	-3.82012	1.50561	0.61493	6.31331	-3453.94
0.0107	19.1145	2.55239	2.37865	10.8086	2.11272	-3.82012	2.11671	2.13607	5.69522	109.446
0.0113	15.4213	2.55239	1.15096	10.8086	3.63487	-4.43134	2.11671	2.42736	0.529788	-32.0016
0.0120	10.231	0.99876	-1.89269	8.98089	4.85758	-5.34817	-0.938791	0.291283	-7.72607	-153.288
0.0127	12.6764	0.110973	-1.58576	8.38217	6.37974	-4.43134	-1.85101	-1.84479	-8.96225	96.0049
0.0133	17.8668	1.60911	2.68557	11.1237	8.20965	-1.37524	2.11671	-0.323647	-3.13458	-24.3212
0.0140	15.1219	1.94203	3.60633	11.1237	9.43236	1.98646	3.02893	0.291283	-0.088298	-7.68039
