MR32 ASCII
Name	USMC15_slow
Frequency	1500
Date	05-09-2015 09:51:56
"Time,s"	"RT TIB.ANT.,uV"	"RT MED. GASTRO,uV"	"RT LAT. GASTRO,uV"	"RT BICEPS FEM.,uV"	"RT VMO,uV"	"RT VLO,uV"	"RT RECTUS FEM.,uV"	"RT SOLEUS,uV"	"RT SEMITEND.,uV"	"Channel 12,uV"
0.0000	-9.8931	-0.62633	-10.704	-10.8509	11.025	-12.8733	-7.79258	11.0466	-13.0756	-7957.44
0.0007	-12.0532	1.17437	-14.3704	-11.468	9.18559	-9.52389	-3.21455	1.58617	-14.3014	-10538.8
0.0013	-9.8931	3.95371	-16.1913	-10.5424	8.58382	0.873751	1.0655	1.89774	-14.3014	-9597.11
0.0020	-7.17142	6.06757	-22.2938	-8.10819	9.49216	10.9219	8.69554	8.92222	-11.5501	-9774.64
0.0027	-7.77624	1.8007	-32.3579	-9.63383	7.05099	17.0381	5.9415	9.82861	-11.8497	-9885.61
0.0033	-5.61617	-3.67969	-34.2034	-15.1193	2.78179	28.6299	1.36348	4.33365	-14.9007	-9786.54
0.0040	0.777624	-2.46617	-24.7298	-20.6219	5.83609	46.3379	5.9415	3.42727	-17.652	-9814.85
0.0047	6.5666	1.17437	-3.9863	-22.1475	13.1596	58.8326	12.3525	6.48632	-19.4771	-9816.46
0.0053	9.63389	5.16722	22.8597	-12.6851	15.9073	64.6285	21.2016	8.61065	-15.8269	-9816.78
0.0060	8.72667	7.59425	29.5774	-0.788534	13.4661	78.0551	26.9986	11.3581	-9.42531	-9787.51
0.0067	6.86901	6.06757	3.64181	0.445693	11.025	85.3946	21.2016	12.5761	-9.42531	-9874.67
0.0073	6.5666	3.01421	-21.9985	-1.69706	12.5465	56.7065	13.8786	17.7595	-9.42531	-9809.7
0.0080	4.14733	-0.939495	-22.2938	-2.60559	11.6268	14.3004	12.3525	26.0019	-7.60017	-9562.37
0.0087	-1.33924	-3.99285	-4.89675	-4.13123	6.14265	-4.63088	8.38854	26.625	-8.19947	-10506.7
0.0093	-1.94406	-2.77934	15.8468	1.66278	2.16866	12.7568	3.81051	30.9021	-6.37434	-8438.92
0.0100	1.08003	-0.35231	19.2179	7.76535	-4.84827	28.9503	5.02951	38.2098	-3.32337	-1849.37
0.0107	1.98726	-0.939495	4.25698	3.18842	-15.2261	11.8539	2.88949	35.1791	-6.37434	107.746
0.0113	3.54251	-2.46617	-5.21664	-3.83982	-21.6299	-5.56288	4.11752	31.8084	-7.60017	-219.673
0.0120	4.44974	-4.30602	-10.3841	-5.65687	-26.2056	-12.8733	9.91455	33.0264	-4.54921	-41.1686
0.0127	1.08003	-7.67254	-20.7681	-7.18252	-32.6208	-23.2418	7.77452	25.7187	-3.92267	69.1504
0.0133	-0.129604	-5.8327	-22.589	-7.79963	-34.1422	-21.4069	5.33652	13.1992	-2.69684	-29.9116
0.0140	5.05455	1.8007	-10.0888	-5.65687	-31.3945	-7.07738	5.33652	10.4517	1.57996	-0.964889
0.0147	8.42426	5.7544	3.34652	-5.0569	-32.0076	-1.2815	1.67048	8.01584	2.77856	0
0.0153	6.26419	7.28108	12.7955	-4.13123	-34.1422	1.165	1.97749	-0.538166	3.10545	-0.643259
0.0160	4.14733	9.74726	22.5644	-1.07995	-32.6208	12.1451	8.69554	-2.6625	6.75571	-0.964889
0.0167	1.98726	6.6939	22.8597	-1.38851	-27.1253	23.7369	8.69554	-4.5036	7.05536	-0.964889
0.0173	0.777624	1.8007	17.3724	-3.2227	-18.2804	32.9113	9.91455	-1.16131	4.93058	-0.643259
0.0180	3.54251	3.01421	19.5132	-1.07995	-9.11747	37.7752	22.4206	14.4172	6.75571	-0.643259
0.0187	5.35696	3.32738	19.5132	-2.60559	-0.272502	37.7752	26.9986	5.26836	4.30404	-0.643259
0.0193	3.54251	1.8007	14.0259	-6.8911	12.853	37.1636	23.3416	-21.6116	-1.79789	-0.32163
0.0200	3.54251	3.64054	12.1804	-7.18252	24.7523	18.5527	20.2896	-23.4244	-2.69684	-0.32163
0.0207	7.81944	5.48038	10.3595	-6.8911	25.3654	-22.6302	13.5716	-13.0576	-1.79789	-0.32163
0.0213	12.3988	4.85406	5.48732	-5.65687	19.5634	-63.2305	8.38854	-5.72155	-0.572056	-0.643259
0.0220	13.0036	7.28108	-0.319888	-0.479977	17.1222	-86.414	10.5195	2.80413	4.00439	-0.32163
0.0227	12.3988	9.74726	-9.7935	3.18842	16.2139	-80.0065	6.24851	8.29908	8.58084	-0.32163
0.0233	11.7508	9.12093	-19.5378	2.57131	12.2399	-49.4834	-5.34555	8.29908	9.20738	-0.643259
0.0240	8.12185	10.9608	-20.7681	-0.479977	7.35756	-20.504	-9.01158	9.51704	7.05536	-0.643259
0.0247	5.65937	14.3273	-15.2808	-5.96543	3.70149	-6.14538	-2.29353	11.6697	1.87961	-0.32163
0.0253	6.86901	14.6013	-10.3841	-11.1595	1.56689	-1.57275	0.75849	13.794	-4.22232	-0.32163
0.0260	10.5411	12.4874	-7.948	-12.6851	0.340628	-3.11638	-5.03854	14.7288	-5.7478	0
0.0267	14.5156	9.43409	-5.21664	-12.3766	-1.18084	-7.07738	-10.2306	11.6697	-4.22232	0
0.0273	15.4229	7.28108	-2.14079	-13.2851	-2.4071	-8.59189	-11.4496	5.86318	-4.54921	-0.964889
0.0280	13.306	7.59425	0.590563	-13.2851	-2.71367	-7.98026	-11.4496	3.73884	-4.84886	-0.964889
0.0287	11.1459	8.22058	0.295282	-12.3766	-3.92857	-8.30064	-12.0636	5.55161	-2.69684	-0.964889
0.0293	11.1459	8.80776	-0.61517	-12.068	-5.15483	-7.07738	-9.92358	8.61065	-1.49824	-0.32163
0.0300	11.7508	10.0213	-0.61517	-11.468	-5.4614	-6.75701	-4.74056	9.51704	-0.871705	0
0.0307	11.4484	10.9608	-1.23034	-10.2338	-6.6763	-8.59189	-6.26657	8.01584	0.35413	0
0.0313	11.7508	11.2739	-1.84551	-9.94238	-7.596	-8.30064	-12.0636	8.01584	2.17926	-0.32163
0.0320	11.1459	9.74726	-1.84551	-10.2338	-7.28943	-7.07738	-16.9396	9.51704	4.00439	-0.32163
0.0327	9.9363	7.28108	-3.37113	-10.5424	-6.06317	-6.46576	-26.0957	10.1402	3.4051	0
0.0333	9.63389	8.22058	-1.55023	-10.5424	-2.4071	-4.33963	-34.0327	8.92222	3.10545	0
0.0340	10.8435	10.9608	3.64181	-8.70816	0.0340628	-3.72801	-43.8028	6.17475	5.23023	-0.643259
0.0347	15.1205	10.9608	5.16743	-5.96543	-2.71367	-7.36864	-56.9229	2.80413	7.05536	-0.643259
0.0353	29.1609	10.0213	4.25698	-5.0569	-4.5417	-8.91226	-61.8079	0.991358	8.58084	0
0.0360	63.0307	10.0213	3.02664	-4.74835	-3.3268	-7.36864	-56.3088	1.89774	10.7329	-0.32163
0.0367	110.639	9.12093	-0.935058	-4.13123	-2.4071	-7.68901	-50.5118	2.80413	12.8576	-0.32163
0.0373	152.76	6.6939	-6.12709	-5.0569	-2.4071	-9.20351	-45.6268	0.991358	13.1573	-0.32163
0.0380	187.235	5.16722	-7.33283	-6.27399	-1.18084	-5.56288	-35.8657	1.30293	13.1573	0
0.0387	216.827	5.48038	-8.26788	-7.18252	1.26032	-1.57275	-26.7097	3.42727	13.4569	-0.32163
