MR32 ASCII
Name	KneeFJC1
Frequency	1500
Date	05-09-2015 09:15:44
"Time,s"	"RT TIB.ANT.,uV"	"RT MED. GASTRO,uV"	"RT LAT. GASTRO,uV"	"RT BICEPS FEM.,uV"	"RT VMO,uV"	"RT VLO,uV"	"RT RECTUS FEM.,uV"	"RT SOLEUS,uV"	"RT SEMITEND.,uV"	"Channel 12,uV"
0.0000	12.3605	2.88262	1.69143	-2.35283	7.4443	-71.2632	10.067	4.03421	-3.61925	-5445.55
0.0007	9.57937	18.7371	-0.138076	-2.35283	3.45145	-36.7499	5.78657	3.42407	-4.23219	-10323.1
0.0013	5.04719	29.4322	-2.26674	-2.96612	1.01513	-0.771247	3.35568	0.673886	-5.16619	-9926.12
0.0020	3.19312	25.7635	-3.79708	-2.96612	2.23329	35.5545	2.43089	1.89417	-2.71444	-9610.45
0.0027	3.50214	16.2967	-5.62658	-1.13739	2.84237	43.1898	2.14024	5.56411	-0.262688	-9918.88
0.0033	4.42917	9.89264	-2.87658	0.0892067	1.96259	17.5459	7.31908	6.78439	-0.262688	-9805.78
0.0040	5.04719	4.40583	1.08159	-0.836313	1.01513	-20.9008	8.8516	5.86463	-2.1015	-9808.3
0.0047	5.04719	-1.09736	-0.138076	-0.524089	1.62421	-37.6754	4.57112	4.64435	-1.80963	-9821.21
0.0053	2.5751	-2.01456	-1.35774	1.30465	5.27869	-23.9472	1.21544	5.56411	0.963188	-9822.16
0.0060	1.33905	1.65423	1.08159	1.60572	7.715	-2.27518	-3.67275	6.47477	2.15988	-9802.94
0.0067	3.19312	1.65423	4.14227	1.60572	5.88776	3.50917	-6.71136	6.17425	1.868	-9822.16
0.0073	5.04719	-2.62057	5.36194	2.52009	3.18075	-5.0131	-10.3841	5.25449	1.25506	-9911
0.0080	5.56221	-5.06097	4.14227	2.21902	2.23329	-11.1445	-13.4491	7.69505	0.642125	-9560.04
0.0087	5.87123	-2.30938	2.61193	2.21902	2.23329	-10.5275	-9.16867	11.6655	0.963188	-10112.3
0.0093	4.73818	-1.09736	1.08159	4.04775	2.23329	-7.78959	-4.8882	10.4452	2.77281	-9997.95
