MR32 ASCII
Name	KneeFJC1
Frequency	1500
Date	04-09-2015 10:01:36
"Time,s"	"RT TIB.ANT.,uV"	"RT MED. GASTRO,uV"	"RT LAT. GASTRO,uV"	"RT BICEPS FEM.,uV"	"RT VMO,uV"	"RT VLO,uV"	"RT RECTUS FEM.,uV"	"RT SOLEUS,uV"	"RT SEMITEND.,uV"	"Channel 12,uV"
0.0000	1.52847	6.06678	-4.83313	4.5358	-2.83693	8.59465	-0.151273	-41.2311	-0.612596	-6387.31
0.0007	-0.627063	5.15511	-10.0245	7.28116	-0.101319	4.60118	-2.90444	-44.892	0	-10490.4
0.0013	-0.313531	10.0367	-17.9587	7.58416	2.33034	-3.9356	-3.20698	-34.2115	0.612596	-9780.58
0.0020	-0.940594	10.65	-26.5013	4.8388	2.93825	-11.257	-5.96015	-13.1525	0	-9665.01
0.0027	-2.42987	0.571869	-33.5228	5.1418	3.85012	-15.5398	-9.92349	11.8695	-1.21702	-9913.13
0.0033	-0.627063	-11.628	-39.6219	6.97816	4.15408	-27.1151	-11.4665	35.98	-0.91481	-9793.39
0.0040	-0.313531	-13.7663	-35.0488	6.36298	2.33034	-48.1821	-12.3741	46.0512	0	-9809.4
0.0047	-0.940594	-12.2413	-14.5975	5.1418	1.11451	-62.8249	-16.3375	43.3068	-0.302214	-9817.72
0.0053	-1.21493	-16.2112	7.98326	4.2328	-1.01319	-61.0018	-20.6033	37.5058	-0.302214	-9818.68
0.0060	-3.95833	-10.4097	21.413	2.69945	-2.83693	-43.2916	-16.0349	37.2036	-0.302214	-9794.35
0.0067	-8.54373	3.32347	24.465	1.79045	-1.92506	-20.1121	-1.69425	47.577	-0.612596	-9836.93
0.0073	-10.9736	5.76013	15.9175	1.47827	-0.709233	-5.151	13.2515	42.0832	-0.91481	-9885.27
0.0080	-6.4274	-4.61639	1.27084	0.87227	-1.31715	-1.18647	19.6655	4.24052	-1.21702	-9532.47
0.0087	3.05693	-17.4296	-2.6987	-1.26709	-2.22902	0.0289382	16.3072	-43.3662	-1.82962	-10271.1
0.0093	6.3882	-16.5179	-5.44648	-2.48826	-1.92506	5.5272	10.8311	-60.7593	-1.21702	-9563.52
0.0100	3.33127	0.878523	-12.1589	-1.26709	-1.01319	13.1669	6.53498	-36.0394	0.91481	-3428.17
0.0107	0	14.9183	2.1835	1.17527	-1.31715	18.3468	0.151273	-1.55552	2.14	107.57
0.0113	-1.842	18.8883	29.6514	2.09345	-1.92506	22.9191	-5.35506	19.8056	1.52741	-35.2165
0.0120	-1.52847	17.3633	45.5198	0.569271	-1.6211	26.8836	-8.10822	15.5354	0.302214	-151.751
0.0127	1.21493	9.42341	41.246	1.17527	0.810552	25.3788	-7.80567	-15.2877	0	96.045
0.0133	4.27187	-0.339806	27.5121	5.75698	3.24221	15.916	-4.44742	-32.6857	1.52741	-23.371
0.0140	3.33127	-7.66636	16.2217	8.19934	4.45803	-1.18647	0.151273	-17.4228	2.44222	-7.0433
0.0147	0.587872	-14.6863	-0.25515	9.72351	5.06595	-20.1121	5.02226	7.90638	2.44222	0.6403
0.0153	0.901403	-19.5679	-16.7369	27.729	4.45803	-27.4334	5.02226	28.9604	1.82962	-0.6403
0.0160	1.21493	-14.3796	-20.0931	57.6341	2.02638	-19.7937	1.05891	43.609	0.91481	-0.32015
0.0167	-0.940594	1.18518	-5.75069	70.7548	1.11451	-8.18952	2.26909	51.5451	0.612596	-0.6403
0.0173	-2.15553	11.5617	17.1392	66.1823	1.41847	-3.00958	5.02226	52.1544	0	-0.96045
0.0180	-1.21493	9.73006	30.2598	63.74	-0.101319	-1.47585	4.41716	44.2183	0.302214	-0.6403
0.0187	-1.842	8.20508	33.0076	68.0095	-2.53297	0.0289382	0.756364	31.4026	0.91481	-0.32015
0.0193	-4.89893	11.255	31.7858	76.8607	-3.14089	1.56266	-5.05251	7.2921	1.21702	-0.32015
0.0200	-6.4274	4.84845	7.67904	89.9815	-1.92506	3.09639	-7.50313	-24.1402	3.35703	-0.6403
0.0207	-4.89893	-11.9347	-20.0931	85.712	-0.101319	1.88098	-5.6576	-35.123	5.79924	-0.6403
0.0213	-4.27187	-21.0928	-18.8713	45.1193	-0.101319	-1.79417	-6.56524	-17.7299	6.71405	-0.32015
0.0220	-4.27187	-6.7464	-13.9891	8.50233	-1.92506	-3.3279	-12.6767	5.76631	6.41184	-0.6403
0.0227	-2.42987	19.7999	-29.5533	-36.9659	-3.14089	-3.3279	-17.8804	11.8695	3.35703	-0.32015
0.0233	-2.15553	31.0964	-59.1556	-106.242	-1.31715	-6.07703	-17.2451	6.38059	-1.52741	-0.32015
0.0240	0	20.7199	-72.8896	-118.454	0.810552	-8.82616	-12.6767	5.15698	-2.44222	-0.32015
0.0247	5.80033	7.59177	-60.0732	-84.5734	1.72242	-6.68473	-9.62095	2.41254	-0.302214	-0.32015
0.0253	8.2302	3.32347	-33.2137	-58.0289	0.202638	3.99347	-11.1639	-5.52357	-2.44222	-0.32015
0.0260	5.4868	-7.3597	3.70949	-54.6684	-1.92506	15.5977	-8.41077	-15.897	-7.93108	-0.6403
0.0267	-2.15553	-12.548	35.4512	-99.2276	-2.53297	12.5592	1.96655	-11.6267	-11.2881	-0.32015
0.0273	-7.64233	6.37344	58.3362	-121.2	-2.53297	-1.18647	13.2515	6.68278	-10.6837	-0.32015
0.0280	-8.2302	21.6316	68.4097	-66.8801	-3.14089	-0.578764	21.8135	12.786	-7.01627	-0.32015
0.0287	-8.2302	17.0566	31.7858	-0.954906	-2.53297	10.7071	27.2896	6.98992	-3.35703	0
0.0293	-3.37046	13.0867	-36.2657	19.4838	-0.405276	12.8486	28.2275	-4.29996	-2.14	-0.32015
0.0300	6.3882	6.37344	-72.8896	-11.6425	2.02638	6.74261	21.511	-17.4228	-1.82962	-0.32015
0.0307	11.2871	-14.9846	-68.3116	-46.4323	4.15408	1.24434	14.1894	-20.7815	-0.91481	0
0.0313	12.5021	-26.8944	-35.353	-34.8357	4.45803	-1.18647	12.9489	-14.3712	0	0
