MR32 ASCII
Name	CRYE30_slow
Frequency	1500
Date	14-09-2015 10:14:29
"Time,s"	"RT TIB.ANT.,uV"	"RT MED. GASTRO,uV"	"RT LAT. GASTRO,uV"	"RT BICEPS FEM.,uV"	"RT VMO,uV"	"RT VLO,uV"	"RT RECTUS FEM.,uV"	"RT SOLEUS,uV"	"RT SEMITEND.,uV"	"Channel 12,uV"
0.0000	4.01054	0.414443	17.5178	6.64595	17.3774	10.4713	7.34756	2.16894	12.0696	-5529.85
0.0007	4.01054	0.110518	17.2271	6.3513	17.0671	10.1687	7.66082	2.4998	12.4069	-10337.6
0.0013	4.01054	0.110518	16.5729	6.3513	16.4809	9.86606	7.95985	2.79389	12.7068	-9904.39
0.0020	4.01054	0.414443	16.2821	6.3513	16.4809	9.86606	7.66082	2.79389	12.0696	-9608.46
0.0027	4.01054	0.414443	15.9914	6.05665	16.1706	9.86606	7.04853	2.4998	11.4699	-9912.28
0.0033	3.71347	0.110518	15.7006	5.43462	15.55	9.26078	6.7495	2.16894	11.17	-9798.07
0.0040	3.71347	0.414443	15.4099	5.72927	15.2397	9.26078	6.7495	2.4998	11.17	-9801.86
0.0047	3.71347	0.414443	15.0464	5.72927	14.9294	8.93797	6.7495	2.16894	10.8701	-9814.48
0.0053	3.41639	0.110518	14.4649	5.43462	14.3432	8.33269	6.7495	2.16894	10.8701	-9815.11
0.0060	3.41639	0.110518	14.1742	5.13997	14.3432	8.33269	6.7495	2.16894	10.8701	-9794.92
0.0067	3.11931	-0.193407	13.8834	4.81258	13.7226	8.03005	6.43623	1.87485	10.2704	-9816.68
0.0073	2.7851	-0.193407	13.52	4.81258	13.4123	7.72741	5.82394	1.87485	9.93305	-9902.5
0.0080	3.11931	0.110518	13.2292	4.81258	13.102	7.72741	5.82394	1.87485	9.63319	-9549.47
0.0087	3.11931	0.110518	12.9385	4.51793	12.7917	7.72741	5.52491	1.87485	9.33332	-10119.6
0.0093	2.7851	-0.193407	12.357	4.22329	12.5159	7.12213	6.1372	2.4998	9.63319	-9957.71
0.0100	2.48802	-0.193407	11.7028	3.92864	12.2055	6.81949	5.82394	1.87485	9.33332	-4279.58
0.0107	2.7851	0.110518	12.357	4.22329	11.8952	7.12213	5.21164	0.661711	8.73359	111.998
0.0113	2.7851	0.110518	11.9935	4.22329	11.8952	6.81949	5.52491	1.58075	8.73359	93.3841
