MR32 ASCII
Name	TYR30_fast
Frequency	1500
Date	14-09-2015 14:19:13
"Time,s"	"RT TIB.ANT.,uV"	"RT MED. GASTRO,uV"	"RT LAT. GASTRO,uV"	"RT BICEPS FEM.,uV"	"RT VMO,uV"	"RT VLO,uV"	"RT RECTUS FEM.,uV"	"RT SOLEUS,uV"	"RT SEMITEND.,uV"	"Channel 12,uV"
0.0000	-574.15	6.47895	-24.552	-4.68184	0.926372	-9.83344	178.15	-1.6772	-9.6388	-6521.51
0.0007	-432.27	-0.175107	-20.5727	-9.55478	-0.909217	-8.34121	120.776	-2.92618	-11.7957	-10507.5
0.0013	-187.827	-7.8798	-15.9952	-12.2938	-3.03644	-4.66802	31.6647	-7.49388	-12.7057	-9761.26
0.0020	24.6119	-15.4969	-9.28504	-13.2175	-3.94566	-0.0765248	-56.2313	-10.8483	-11.1891	-9673.08
0.0027	133.879	-25.8282	-5.92994	-15.0647	-5.78125	0.841773	-101.394	-17.5571	-11.7957	-9910.7
0.0033	126.183	-34.0583	-5.01964	-12.6123	-6.70762	2.98447	-107.506	-27.6203	-11.1891	-9791.41
0.0040	47.1664	-38.0857	0.18206	-4.68184	-5.18082	9.06819	-92.8527	-36.7914	-5.39233	-9809.68
0.0047	-23.6213	-40.7999	0.780256	-1.30582	-4.87203	8.45599	-69.044	-41.6802	-3.53872	-9817.06
0.0053	-81.9126	-40.7999	-1.66455	-1.91096	-3.65402	1.14787	-52.574	-38.9325	-5.39233	-9818.34
0.0060	-151.176	-39.3115	1.69055	-0.700684	0.325946	-5.89241	-42.4923	-32.2237	-4.75199	-9792.69
0.0067	-190.571	-41.0625	2.00266	-2.54794	2.45317	-12.2822	-18.6957	-29.1547	-7.21225	-9838.87
0.0073	-164.282	-41.6754	-0.130043	-4.36335	2.14438	-12.5883	25.5531	-26.7282	-12.4024	-9879.91
0.0080	-166.721	-40.7999	0.780256	-4.07671	4.88919	-8.91514	69.8019	-22.7314	-15.4356	-9530.06
0.0087	-253.129	-40.7999	3.82325	-3.75821	10.0872	-6.19851	107.951	-16.0226	-17.2892	-10292.9
0.0093	-326.355	-38.0857	6.58016	-1.01918	9.77837	-2.83142	132.373	-5.95942	-16.0759	-9489.65
0.0100	-349.824	-35.6342	5.04565	-1.01918	3.07075	-1.30092	125.047	1.96268	-15.4356	-3292.34
0.0107	-323.307	-30.9939	3.22506	-0.700684	2.76196	1.14787	99.4094	9.27813	-16.3792	108.067
0.0113	-265.321	-18.824	0.18206	2.64349	7.03357	5.0889	74.9992	21.8036	-13.919	-54.5143
0.0120	-238.499	-8.14246	-12.6401	1.43322	5.19798	3.59667	54.8478	29.4402	-14.5256	-142.699
0.0127	-176.55	-0.78798	-20.8848	2.64349	3.37954	5.0889	48.7483	37.0768	-13.919	94.919
0.0133	-64.2347	5.86608	-21.509	6.30616	3.37954	8.76209	47.8339	47.14	-10.2454	-24.3711
0.0140	-50.5191	12.345	-34.9294	1.71986	-1.50964	3.90277	20.0671	48.96	-14.2223	-6.09277
0.0147	-110.944	20.575	-49.2601	-0.700684	-6.70762	2.67837	-17.7813	47.14	-16.9859	0.962017
0.0153	-55.3958	27.5793	-51.3928	3.24863	-7.92563	6.6194	-29.9804	44.9989	-13.919	-0.641344
0.0160	116.735	28.8051	-52.9273	4.17226	-11.5797	6.0072	-26.9367	40.7167	-13.3123	-0.641344
0.0167	257.167	24.7776	-52.9273	4.17226	-15.5425	4.4767	-22.6658	31.5813	-13.3123	-0.641344
0.0173	239.413	18.9991	-47.4395	9.0452	-14.0157	6.0072	-11.6697	18.7704	-10.8858	-0.320672
0.0180	83.8175	8.93044	-43.1741	11.2109	-10.9792	3.90277	-10.1539	4.42496	-10.2454	-0.641344
0.0187	4.41947	-9.63087	-31.8604	8.75855	-8.83484	0.535674	-19.3092	-17.2716	-12.0991	-0.962017
0.0193	117.954	-28.8926	-12.6401	8.15342	-5.18082	-0.0765248	-18.3949	-45.9268	-14.2223	-1.28269
0.0200	287.647	-40.7999	-2.26274	6.62465	-3.34523	-2.21922	-5.26943	-73.7255	-16.3792	-0.320672
0.0207	375.274	-43.8642	0.468153	4.17226	-3.34523	-4.05582	14.5691	-88.0709	-16.3792	-0.320672
0.0213	343.804	-42.6385	0.780256	2.64349	-3.03644	-6.19851	31.9655	-88.963	-17.5925	-0.320672
0.0220	250.995	-42.2883	3.82325	4.77739	0.325946	-4.97411	50.8897	-83.7887	-17.5925	-0.641344
0.0227	188.742	-43.8642	10.2474	7.83492	5.50677	-3.13752	63.0888	-74.0109	-17.5925	-0.641344
0.0233	150.643	-47.8041	12.3801	6.62465	9.77837	-6.50461	59.7323	-64.2689	-21.2323	-0.320672
